cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,4,4,0.0,0
1.0,0.0,0.0,,4,4,0.0,0
1.0,0.0,0.0,1.0,4,4,0.0,0
1.0,0.07747988176580121,0.14213333333333333,2.0,4,4,0.0,0
1.0,0.07787150953186389,0.30013333333333336,4.0,4,4,0.0,0
1.0,0.06720669168937732,0.5269333333333333,6.0,4,4,0.0,0
1.0,0.0623265424109119,0.7833583333333334,7.0,4,4,0.0,0
1.0,0.059290474814223386,1.1107733333333334,9.0,4,4,0.0,0
1.0,0.05720646798175986,1.5084,11.0,4,4,0.0,0
1.0,0.05600004940855924,1.938547619047619,12.0,4,4,0.0,0
1.0,0.05492823843995301,2.4013333333333335,14.0,4,4,0.0,0
1.0,0.05389980907512564,2.9340962962962966,16.0,4,4,0.0,0
1.0,0.05307772647188236,3.499566666666666,17.0,4,4,0.0,0
1.0,0.052630196508716746,4.172569696969696,21.0,4,4,0.0,0
1.0,0.05210323051949223,5.206756410256411,22.0,4,4,0.0,0
1.0,0.05188790125361129,5.989128571428571,24.0,4,4,0.0,0
1.0,0.05164850424957879,6.8396977777777765,26.0,4,4,0.0,0
1.0,0.05143722573394898,7.758937500000001,27.0,4,4,0.0,0
1.0,0.05137156883680697,8.679619607843138,29.0,4,4,0.0,0
1.0,0.05138181033834596,9.668355555555555,31.0,4,4,0.0,0
1.0,0.05137526999550143,10.729580701754388,32.0,4,4,0.0,0
1.0,0.051447261322359515,11.821971666666666,34.0,4,4,0.0,0
1.0,0.05147729939163348,12.950996825396826,36.0,4,4,0.0,0
1.0,0.05153644089254786,14.216483333333333,37.0,4,4,0.0,0
1.0,0.05160610314708385,15.482481159420292,39.0,4,4,0.09870561644288783,0
1.0,0.05188893740338581,16.867711111111113,41.0,1,4,0.18524408515673066,0
1.0,0.05257102255135394,18.28202533333333,42.0,1,4,0.23577400962715372,0
1.0,0.052864418419958134,19.700894871794873,44.0,2,5,0.31733366710677463,0
1.0,0.052709419259370546,21.15237037037037,46.0,2,5,0.3668304397771186,0
1.0,0.05466639927557135,22.677314285714285,47.0,2,5,0.4978350995217608,0
1.0,0.05483762752675292,24.21031264367816,49.0,3,6,0.570023480686147,0
1.0,0.055089693148643114,25.86385172413793,51.0,3,6,0.6430881289175463,0
1.0,0.055133144059270014,27.482758620689655,52.0,4,7,0.6598288623828612,0
1.0,0.05554020750383467,29.137931034482758,54.0,4,7,0.8296581893383687,0
1.0,0.05566508505719214,30.79310344827586,56.0,4,7,0.9139424804192493,0
1.0,0.055671428011021304,32.3448275862069,59.0,5,7,0.9885703096940489,0
1.0,0.056600665025586326,35.51724137931034,61.0,5,9,1.094783384885048,0
1.0,0.05741105196202865,36.96551724137931,62.0,6,9,1.165717209221495,0
1.0,0.05908589514356244,38.517241379310335,64.0,6,9,1.1716901648436309,0
1.0,0.05982510656600925,40.13793103448276,66.0,6,6,1.3206223846561316,0
1.0,0.0601901675946655,41.62068965517241,67.0,6,6,1.4804848999746767,0
1.0,0.061106017201515796,43.206896551724135,69.0,6,6,1.5265931869046014,0
1.0,0.061709101696345026,44.58620689655172,71.0,7,7,1.685031060232926,0
1.0,0.06254609029409319,46.0,72.0,7,7,1.7262377204298942,0
1.0,0.06302120889487679,47.51724137931034,74.0,7,7,1.8542240285687606,0
1.0,0.06385117531817508,49.137931034482754,76.0,8,8,2.063802150802891,0
1.0,0.06468569714514098,50.793103448275865,77.0,8,8,2.1931177758633744,0
1.0,0.06500307442953734,52.275862068965516,79.0,8,8,2.2744291136098536,0
1.0,0.06611758387875347,53.724137931034484,82.0,9,8,2.259307243042258,0
1.0,0.06763216680613154,56.689655172413794,84.0,9,9,2.5323978470461697,0
1.0,0.06889477338051132,58.206896551724135,86.0,10,9,2.614434345505307,0
1.0,0.06916867126541482,59.724137931034484,87.0,10,10,2.6075151619648573,0
1.0,0.06933498282955752,61.172413793103445,89.0,10,10,2.784411744850974,0
1.0,0.0707553443801082,62.48275862068965,91.0,10,10,2.7903036673480845,0
1.0,0.07136728635626584,64.0,92.0,10,10,2.85647490256257,0
1.0,0.07173364044893908,65.6896551724138,94.0,10,10,2.9468889924385704,0
1.0,0.07219271259678767,67.03448275862068,96.0,10,10,3.0152606154789736,0
