Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741087367,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741087368,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741087369,1,,Aggregated,0.000000,0.000000,6,6,28,28,48,48,48,48,48,48,48,8,0,3,11.969553374910902,1.2209390006319154,48.35945999730029,171.625
1741087370,3,,Aggregated,0.000000,0.000000,3,6,7,25,38,48,48,48,48,48,48,32,0,3,10.336804780877173,1.155719997768756,48.35945999730029,171.625
1741087371,5,,Aggregated,4.000000,0.000000,3,5,6,7,37,48,48,49,49,49,49,72,0,3,9.486485152744232,1.094856001145672,48.890478999965126,171.625
1741087372,6,,Aggregated,8.000000,0.000000,3,4,5,7,37,48,48,48,49,49,49,120,0,3,8.71053020831217,1.094856001145672,48.890478999965126,171.64166666666668
1741087373,8,,Aggregated,14.000000,0.000000,3,3,5,6,37,41,48,48,49,49,49,184,0,3,8.376229086894929,1.0548099999141414,48.890478999965126,171.66847826086956
1741087374,10,,Aggregated,20.800000,0.000000,3,3,5,6,37,39,48,48,49,49,49,264,0,3,8.084012643876397,1.0530069994274527,48.890478999965126,171.70075757575756
1741087375,11,,Aggregated,26.666667,0.000000,3,3,5,5,36,38,47,48,49,49,49,352,0,3,7.785749318176468,1.0452370006532874,48.890478999965126,171.72727272727272
1741087376,13,,Aggregated,33.142857,0.000000,2,3,4,5,36,38,47,48,49,49,49,453,0,2,7.455930935951537,1.0423899984743912,48.890478999965126,170.34437086092714
1741087377,15,,Aggregated,39.625000,0.000000,2,3,4,5,36,38,46,48,49,49,49,565,0,2,7.250165318530898,1.0237560018140357,48.890478999965126,170.65486725663717
1741087378,16,,Aggregated,45.222222,0.000000,3,3,4,5,36,38,46,48,270,270,270,688,0,3,7.726092219421167,1.0237560018140357,272.48717399925226,171.8110465116279
1741087379,18,,Aggregated,51.200000,0.000000,3,3,4,5,36,38,45,48,270,270,270,829,0,3,7.56618310849654,1.0237560018140357,272.48717399925226,171.0603136308806
1741087380,20,,Aggregated,60.900000,0.000000,3,3,4,5,36,38,43,47,270,270,270,981,0,3,7.466593729814483,1.0151469978154637,272.48717399925226,171.1987767584098
1741087381,21,,Aggregated,72.200000,0.000000,3,3,4,5,36,39,42,47,50,270,270,1144,0,3,7.437164530551377,0.9920689990394749,272.48717399925226,171.86451048951048
1741087382,23,,Aggregated,85.600000,0.000000,3,3,4,5,36,39,42,47,50,270,270,1328,0,3,7.339298377210838,0.9594660004950128,272.48717399925226,171.87951807228916
1741087383,25,,Aggregated,99.200000,0.000000,3,3,4,5,36,38,42,46,50,270,270,1525,0,3,7.240070182902616,0.9594660004950128,272.48717399925226,171.47409836065574
1741087384,26,,Aggregated,112.000000,0.000000,3,3,4,4,36,39,42,46,50,270,270,1728,0,3,7.204501050312973,0.9470610020798631,272.48717399925226,171.9039351851852
1741087385,28,,Aggregated,125.600000,0.000000,3,3,4,4,36,39,42,46,50,270,270,1945,0,3,7.190333443135981,0.9470610020798631,272.48717399925226,171.82570694087403
1741087386,30,,Aggregated,138.900000,0.000000,3,3,4,4,36,38,42,46,50,270,270,2169,0,3,7.108413211110778,0.9470610020798631,272.48717399925226,170.97049331489166
1741087387,31,,Aggregated,150.400000,0.000000,3,3,4,4,36,38,41,45,50,270,270,2381,0,3,7.097054132681991,0.9470610020798631,272.48717399925226,171.6669466610668
1741087388,33,,Aggregated,163.000000,0.000000,3,3,4,4,36,38,41,45,50,270,270,2637,0,3,7.097241900973827,0.9470610020798631,272.48717399925226,171.70079635949944
1741087389,35,,Aggregated,176.400000,0.000000,3,3,4,4,36,38,41,44,50,270,270,2903,0,3,7.067585912807611,0.9283639992645476,272.48717399925226,171.645883568722
1741087390,36,,Aggregated,190.500000,0.000000,3,3,4,4,36,38,41,44,50,270,270,3170,0,3,7.079289635291822,0.9283639992645476,272.48717399925226,171.88359621451104
1741087391,38,,Aggregated,204.300000,0.000000,3,3,4,4,36,38,41,45,50,270,270,3472,0,3,7.102314718295522,0.9283639992645476,272.48717399925226,171.96370967741936
1741087392,40,,Aggregated,217.300000,0.000000,3,3,4,4,36,38,41,44,56,270,270,3789,0,3,7.085199661901752,0.9283639992645476,272.48717399925226,171.80126682501978
1741087393,41,,Aggregated,229.300000,0.000000,3,3,4,4,36,38,41,44,50,270,270,4109,0,3,7.063495564601771,0.9283639992645476,272.48717399925226,171.81966415186176
1741087394,43,,Aggregated,241.200000,0.000000,3,3,4,4,36,38,41,43,50,270,270,4448,0,3,7.049361668380946,0.9147410019068047,272.48717399925226,171.98021582733813
1741087395,45,,Aggregated,251.300000,0.000000,3,3,4,4,36,38,41,43,50,270,270,4793,0,3,7.018258430825883,0.9147410019068047,272.48717399925226,171.3185896098477
1741087396,46,,Aggregated,261.300000,0.000000,3,3,4,4,36,38,41,44,60,270,270,5133,0,3,7.043778048307091,0.9147410019068047,272.48717399925226,171.86577050457822
1741087397,48,,Aggregated,274.100000,0.000000,3,3,4,4,36,38,41,43,60,270,270,5512,0,3,7.040004792616448,0.9147410019068047,272.48717399925226,171.99437590711176
1741087398,50,,Aggregated,287.200000,0.000000,3,3,4,4,36,38,41,44,60,270,270,5898,0,3,7.0696337422720505,0.9147410019068047,272.48717399925226,171.78162088843675
1741087399,51,,Aggregated,299.100000,0.000000,3,3,4,4,36,38,41,44,60,270,270,6287,0,3,7.079119309671557,0.9147410019068047,272.48717399925226,171.69683473834897
1741087400,53,,Aggregated,312.300000,0.000000,3,3,4,4,36,38,41,44,67,270,270,6693,0,3,7.136045135804445,0.9147410019068047,272.48717399925226,171.9097564619752
