cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,1,1,0.0,0
1.0,0.0,0.0,0.0,1,1,0.0,0
1.0,0.3338607393622113,0.05196954650777888,1.0,1,1,0.0,0
1.0,0.14655378258655224,0.1312840852751611,3.0,1,1,0.0,0
1.0,0.09287687414965909,0.28714395688991534,5.0,1,1,0.0,0
1.0,0.0731592656371497,0.5158833333333334,6.0,1,1,0.0,0
1.0,0.06545796701204057,0.7730666666666666,7.0,1,1,0.0,0
1.0,0.06060827582595393,1.0630666666666668,9.0,1,1,0.0,0
1.0,0.057395438590624244,1.461757142857143,11.0,1,1,0.0,0
1.0,0.055573094391986794,1.89295,12.0,1,1,0.0,0
1.0,0.05397246161337176,2.393925925925926,14.0,1,1,0.0,0
1.0,0.05267984690443146,2.96406,17.0,1,1,0.0,0
1.0,0.051741175718792484,3.9045499999999995,19.0,1,1,0.0,0
1.0,0.05150566313853318,4.583176923076923,21.0,1,1,0.0,0
1.0,0.053836513651777135,5.296385714285715,22.0,1,1,0.0,0
1.0,0.05450691595741911,6.0456,24.0,1,1,0.0,0
1.0,0.05710319167597284,6.8629,26.0,1,1,0.0,0
1.0,0.058273741996692635,7.74829411764706,27.0,1,1,0.0,0
1.0,0.06361000662383527,8.566855555555556,29.0,1,1,0.0,0
1.0,0.08300000242518275,9.338125262715428,31.0,1,1,0.0,0
1.0,0.10712289948840564,10.106698333333332,32.0,1,1,0.082902845909452,0
1.0,0.12668759980617483,10.920126984126984,34.0,1,1,0.08581680000000003,0
1.0,0.1507522723889658,11.663233333333334,36.0,1,1,0.16049202976109023,0
1.0,0.17844817575111022,12.623466666666667,37.0,1,1,0.1948895217201744,0
1.0,0.1942919164061055,13.457577777777777,39.0,2,2,0.18542533333333333,0
1.0,0.2202408247634581,14.468927999999998,41.0,2,2,0.2691035295958513,0
1.0,0.2369409600965269,15.650833333333335,42.0,2,2,0.2908775916666667,0
1.0,0.24001528757466795,16.625933333333332,44.0,2,2,0.34487252,0
1.0,0.2454312761800183,17.94907023809524,46.0,2,2,0.3724417670773539,0
1.0,0.2495242655516127,19.275219540229887,49.0,3,3,0.47885445350618644,0
1.0,0.2531722337213609,21.240768726494842,51.0,3,3,0.548306800759754,0
1.0,0.2547751857792778,22.6833856881494,52.0,4,3,0.5999376822607916,0
1.0,0.2581786592602531,24.063798850574717,54.0,4,4,0.7001412165156081,0
1.0,0.25702127288442234,25.92090114942529,56.0,4,4,0.7152639677929671,0
1.0,0.24795845216415585,27.137931034482758,57.0,4,4,0.7920647106365002,0
1.0,0.24404249251443824,28.655172413793103,59.0,4,4,0.7964478739103642,0
1.0,0.2369757009168175,30.0,61.0,4,4,0.9435816432988982,0
1.0,0.2326210584728481,31.344827586206897,62.0,5,5,0.9846172424855819,0
