Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,52061,1,4,5.825648510043723,2.073097013635561,100.79032101202756,112.46685618793339,36.15311430637757,0.000694437569512256,4,6,7,7,10,13,19,37,76,92,100
OPTIONS,/api/auth/verify,52063,1,3,3.9859502268667377,0.9014179813675582,101.49926698068157,0.0,36.15450318151659,0.000694437569512256,3,4,5,6,8,10,13,17,74,87,100
OPTIONS,/api/exercise-production,52061,0,3,3.849486974952332,0.9068360086530447,93.6181029828731,0.0,36.15311430637757,0.0,3,4,5,6,8,10,13,16,58,83,94
POST,/api/exercise-production,52045,11,40,45.92190172957997,7.34498500241898,390.3697950008791,1140.7588433086753,36.14200330526537,0.007638813264634817,40,43,45,47,60,78,96,110,290,360,390
OPTIONS,/api/user/login,52064,12,3,4.432562701926716,0.8351920114364475,94.75073800422251,0.0,36.1551976190861,0.008333250834147073,3,4,5,6,8,11,18,38,79,90,95
POST,/api/user/login,52064,0,4,6.192604454011595,2.2031260014045984,106.67903101420961,112.46901889981561,36.1551976190861,0.0,4,6,7,8,11,13,20,37,81,100,110
DELETE,/api/user/logout,52042,0,4,5.327347902308537,1.668539975071326,91.80568499141373,14.0,36.139919992556834,0.0,4,5,6,7,10,13,18,30,73,88,92
OPTIONS,/api/user/logout,52043,2,3,4.337202009577134,0.9107450023293495,93.89313502470031,0.0,36.14061443012634,0.001388875139024512,3,4,5,6,8,11,15,23,78,91,94
,Aggregated,416443,27,4,9.98306773600441,0.8351920114364475,390.3697950008791,172.4368184841623,289.19366476039244,0.018749814376830914,4,6,8,10,38,42,52,70,140,300,390
