Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,50659,0,4,8.414740787371066,2.0649100188165903,147.61659799842164,112.45334491403304,35.17305581121328,0.0,4,6,8,9,15,23,68,77,96,110,150
OPTIONS,/api/auth/verify,50659,0,3,5.87682705370159,0.9146539960056543,119.18198299827054,0.0,35.17305581121328,0.0,3,5,6,7,11,16,51,70,87,98,120
OPTIONS,/api/exercise-production,50659,0,3,5.63606833528794,0.9067640057764947,114.67556800926104,0.0,35.17305581121328,0.0,3,5,6,7,11,15,45,64,85,100,110
POST,/api/exercise-production,50645,6,41,58.70117483114782,13.108376995660365,380.08009499753825,1140.8648237733241,35.16333546968745,0.004165860653926838,41,46,52,63,110,170,200,220,300,360,380
OPTIONS,/api/user/login,50663,13,3,7.443234586649965,0.8507049933541566,119.23791602021083,0.0,35.175833051649235,0.009026031416841482,3,5,7,8,13,36,67,74,91,100,120
POST,/api/user/login,50662,2,5,8.782162701366817,1.80807602009736,202.66869102488272,112.44891634755832,35.175138741540245,0.0013886202179756127,5,7,9,10,16,24,67,78,98,110,200
DELETE,/api/user/logout,50645,0,4,7.768170914009038,1.6834780108183622,146.82344600441866,14.0,35.16333546968745,0.0,4,6,8,10,14,21,65,74,88,100,150
OPTIONS,/api/user/logout,50645,0,3,6.671360297322588,0.9192030120175332,120.93856098363176,0.0,35.16333546968745,0.0,3,5,7,8,12,18,64,77,91,110,120
,Aggregated,405237,21,4,13.660509033528362,0.8507049933541566,380.08009499753825,172.44671636597843,281.3601456358917,0.014580512288743934,4,7,11,14,40,56,87,120,250,300,380
