cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,4,4,0.0,0
1.0,0.0,0.0,0.0,4,4,0.0,0
1.0,0.09916722127196609,0.05683333333333333,1.0,4,4,0.0,0
1.0,0.08440711238760272,0.137,2.0,4,4,0.0,0
1.0,0.0780500453567933,0.2934555555555556,4.0,4,4,0.0,0
1.0,0.06715949819771876,0.5210833333333335,6.0,4,4,0.0,0
1.0,0.06240013230016627,0.7792,7.0,4,4,0.0,0
1.0,0.05925251256727733,1.1087666666666667,9.0,4,4,0.0,0
1.0,0.05755489184829594,1.470114285714286,11.0,4,4,0.0,0
1.0,0.0561962265102578,1.8647916666666666,12.0,4,4,0.0,0
1.0,0.05501905974243692,2.330066666666667,16.0,4,4,0.0,0
1.0,0.05338061502038794,3.1724242424242424,17.0,4,4,0.0,0
1.0,0.052947092068988816,3.783616666666666,19.0,4,4,0.0,0
1.0,0.05257989410471864,4.465048717948718,21.0,4,4,0.0,0
1.0,0.05245249139741474,5.180266666666666,22.0,4,4,0.0,0
1.0,0.05216949204760413,5.964506666666667,24.0,4,4,0.0,0
1.0,0.05183491115693413,6.817079166666667,26.0,4,4,0.0,0
1.0,0.05156347199951138,7.670819607843138,27.0,4,4,0.0,0
1.0,0.05141693560243804,8.627972222222223,29.0,4,4,0.0,0
1.0,0.051392211711035786,9.619628070175438,31.0,4,4,0.0,0
1.0,0.05131777789738519,10.6806,32.0,4,4,0.0,0
1.0,0.05134074012991875,11.777069841269842,34.0,4,4,0.08322296241077057,0
1.0,0.05158377780233545,12.958040909090906,36.0,1,4,0.18909070727196708,0
1.0,0.05170993769721048,14.200965217391307,37.0,2,5,0.21961207067386737,0
1.0,0.051470515130384434,15.483291666666668,39.0,2,5,0.2772229095044004,0
1.0,0.053236702487828545,16.796879999999998,41.0,2,5,0.3832421857295968,0
1.0,0.053997932070543826,18.147946153846153,42.0,3,6,0.3665423722222222,0
1.0,0.054230286037386,19.429807407407406,44.0,3,6,0.5209528349480538,0
1.0,0.05467775093842447,21.022190476190477,46.0,3,6,0.5945893685292982,0
1.0,0.05496453470801051,22.58324827586207,47.0,4,7,0.6668340304129304,0
1.0,0.05538601469716491,24.202381609195402,49.0,4,7,0.7411967057608567,0
1.0,0.055660929970677835,25.82758620689655,51.0,4,7,0.7997663055631071,0
1.0,0.055691539591823554,27.482758620689655,54.0,4,7,0.8982354885837979,0
1.0,0.05648845754240585,30.305452873563215,56.0,5,7,0.9262204178555363,0
1.0,0.05692080667926271,32.02730114942529,57.0,5,9,1.015935398522904,0
1.0,0.058397301412840615,33.6551724137931,59.0,5,9,1.063041618079229,0
1.0,0.05922681597955868,35.206896551724135,61.0,5,5,1.201876761023574,0
1.0,0.05985305758084994,36.758620689655174,62.0,6,6,1.2954292560795921,0
1.0,0.060302333235001886,38.275862068965516,64.0,6,6,1.4057684762988962,0
1.0,0.06084985013566491,39.89655172413793,66.0,6,6,1.464231097658486,0
1.0,0.06145136775602166,41.37931034482759,67.0,7,7,1.63295755750084,0
1.0,0.06175872959140522,42.86206896551724,69.0,7,7,1.6590966334494133,0
1.0,0.06224473701958437,44.48275862068965,71.0,7,7,1.869433553189388,0
1.0,0.0627073175201158,45.96551724137931,72.0,8,8,1.881514293144828,0
1.0,0.06425960177580736,47.3448275862069,74.0,8,8,2.097657832100044,0
1.0,0.06452564429251305,48.86206896551724,76.0,9,9,2.141499312631781,0
1.0,0.06503409193408034,50.37931034482759,77.0,9,9,2.3030123423351614,0
1.0,0.06560621106766532,51.86206896551724,79.0,9,9,2.366943039724823,0
1.0,0.06750258732021563,54.93103448275862,82.0,10,10,2.451500308328099,0
1.0,0.06897708326609593,56.55172413793103,84.0,10,10,2.5159703821720854,0
1.0,0.06992431689932636,57.89655172413793,86.0,10,10,2.6074165437257038,0
1.0,0.07127655471681608,59.206896551724135,87.0,10,10,2.636878318389921,0
1.0,0.07212602246753336,60.689655172413794,89.0,10,10,2.7057578938180646,0
1.0,0.073162791937914,62.10344827586207,91.0,10,10,2.7838916274686953,0
1.0,0.07392843252587367,63.79310344827586,92.0,11,10,2.8108761278335126,0
1.0,0.075307596002902,65.17241379310344,94.0,11,10,2.9503909845896388,0
1.0,0.07585711012527925,66.79310344827586,96.0,11,10,3.0602822453125165,0
1.0,0.07642725064730996,68.13793103448276,97.0,11,10,3.1182721160385443,0
1.0,0.07743229627456505,69.6551724137931,99.0,11,10,3.1257076073691215,0
