cores,rts,tr,users,replica,util,mem
1.0,0.0,0.0,,1,0.0,0
1.0,0.0,0.0,0.0,1,0.0,0
1.0,0.10054321371863033,0.036000000000000004,1.0,1,0.0,0
1.0,0.06679294967921483,0.13940000000000002,3.0,1,0.0,0
1.0,0.0595179232798801,0.3104,5.0,1,0.0,0
1.0,0.05683802282145419,0.514625,6.0,1,0.0,0
1.0,0.05433340685781237,0.7859866666666668,8.0,1,0.0,0
1.0,0.052672990903258485,1.12475,10.0,1,0.0,0
1.0,0.05258629235463997,1.4972571428571428,11.0,1,0.0,0
1.0,0.05165879280187352,1.9377625000000003,13.0,1,0.0,0
1.0,0.050905937203786486,2.4113703703703706,15.0,1,0.0,0
1.0,0.05012579418676527,2.91798,16.0,1,0.0,0
1.0,0.050154633305914305,3.5259151515151514,18.0,1,0.0,0
1.0,0.05102484521070983,4.1679916666666665,20.0,1,0.0,0
1.0,0.051274138760979415,4.844766666666666,21.0,1,0.0,0
1.0,0.05173969423954495,5.6218666666666675,23.0,1,0.0,0
1.0,0.05428904906786439,6.432555555555555,25.0,1,0.0,0
1.0,0.054725338897420074,7.27640625,26.0,1,0.0,0
1.0,0.05649686220130241,8.12,28.0,1,0.0,0
1.0,0.06676367526835379,8.969268518518518,30.0,1,0.0,0
1.0,0.08272301909223326,9.818789473684209,31.0,1,0.0,0
1.0,0.09482471565724618,10.729393333333334,33.0,1,0.10315970172413798,0
1.0,0.10919679517640753,11.516285714285713,35.0,2,0.13199367385270172,0
1.0,0.13727136981055318,12.4413,36.0,2,0.16607496276987896,0
1.0,0.15361172878597393,13.472108695652175,38.0,2,0.23224085704383957,0
1.0,0.16256836407941966,14.288856944444444,40.0,3,0.2070635222222223,0
1.0,0.17938250587648064,15.412391999999999,41.0,2,0.3110057459323892,0
1.0,0.19080377195791354,16.537396153846153,43.0,3,0.34668914750724916,0
1.0,0.19705758859050237,17.66266666666667,45.0,3,0.43568176568461936,0
1.0,0.20464282454178145,18.8901,46.0,4,0.4785747740590359,0
1.0,0.21286706090684657,20.130721839080458,48.0,4,0.4738197511050361,0
