cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,1,1,0.0,0
1.0,0.0,0.0,0.0,1,1,0.0,0
1.0,0.10049611688984388,0.0447,1.0,1,1,0.0,0
1.0,0.06700050247210101,0.15839999999999999,3.0,1,1,0.0,0
1.0,0.05899650574877325,0.3412,5.0,1,1,0.0,0
1.0,0.05696243986749644,0.5185833333333334,6.0,1,1,0.0,0
1.0,0.05569671187454753,0.7672,8.0,1,1,0.0,0
1.0,0.05369128638626535,1.1222,10.0,1,1,0.0,0
1.0,0.05301901113991372,1.4742428571428574,11.0,1,1,0.0,0
1.0,0.052191901287531414,1.8962958333333333,13.0,1,1,0.0,0
1.0,0.051306737512175425,2.4233185185185184,15.0,1,1,0.0,0
1.0,0.05066636907992331,2.948713333333333,16.0,1,1,0.0,0
1.0,0.05171848262553317,3.543333333333333,18.0,1,1,0.0,0
1.0,0.0527009007761514,4.2443333333333335,20.0,1,1,0.0,0
1.0,0.05242443303356284,4.942717948717949,21.0,1,1,0.0,0
1.0,0.0523636953748012,5.675249999999999,23.0,1,1,0.0,0
1.0,0.05451210424194155,6.512411111111112,25.0,1,1,0.0,0
1.0,0.0548089896673642,7.3836875,26.0,1,1,0.0,0
1.0,0.05441387744026322,8.254950980392156,28.0,1,1,0.0,0
1.0,0.06172411769956678,9.088501851851852,30.0,1,1,0.0,0
1.0,0.07757568596747681,9.956442105263157,33.0,1,1,0.0,0
1.0,0.1109406438554611,11.179428571428572,35.0,1,1,0.0,0
1.0,0.13152908536216484,12.03218181818182,36.0,1,1,0.11152162559523812,0
1.0,0.15403900177428553,12.902521739130433,38.0,1,1,0.1465357928534967,0
1.0,0.1753103526944292,13.8010375,40.0,2,2,0.18269091525648543,0
1.0,0.19738169202648573,14.702428,41.0,2,2,0.1777056444444444,0
1.0,0.21505883794095235,15.67825,43.0,2,2,0.2821487448379044,0
1.0,0.23053618122025457,16.651835802469137,45.0,3,3,0.3281963529701883,0
1.0,0.24617798747811834,17.76375,46.0,3,3,0.3234792708500922,0
1.0,0.2569016539201221,18.97241379310345,48.0,3,3,0.40558908192583687,0
1.0,0.2646550372701486,20.17624827586207,50.0,3,3,0.4260275972222222,0
1.0,0.27281043066999267,21.453310344827585,51.0,4,4,0.5395263582341177,0
1.0,0.279053465764183,22.655172413793103,53.0,4,4,0.6045874270992008,0
1.0,0.2870654093582079,23.96551724137931,55.0,5,5,0.5927101780317229,0
1.0,0.2899219008526917,25.137931034482758,56.0,5,5,0.7565554115940093,0
1.0,0.2937545743941406,26.275862068965516,58.0,5,5,0.7761846423026122,0
1.0,0.2886811640812686,27.79310344827586,60.0,5,5,0.8585170036592872,0
1.0,0.2638752483241486,30.93103448275862,63.0,6,6,0.8646536073693011,0
1.0,0.2532871274133608,32.44827586206897,65.0,6,6,1.0260023128020144,0
