cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,1,1,0.0,0
1.0,0.0,0.0,1.0,1,1,0.0,0
1.0,0.10014953727954531,0.03593333333333334,2.0,1,1,0.0,0
1.0,0.06707073427722691,0.14073333333333335,4.0,1,1,0.0,0
1.0,0.05898205439249802,0.3146,6.0,1,1,0.0,0
1.0,0.05661268074640578,0.5225,7.0,1,1,0.0,0
1.0,0.0545642613271536,0.7993266666666666,9.0,1,1,0.0,0
1.0,0.05329345078460288,1.1460166666666667,11.0,1,1,0.0,0
1.0,0.052861169227585374,1.5263809523809524,12.0,1,1,0.0,0
1.0,0.05192712902448194,1.9762374999999999,14.0,1,1,0.0,0
1.0,0.051166667371855774,2.4957333333333334,16.0,1,1,0.0,0
1.0,0.050577481446957936,2.980186666666667,17.0,1,1,0.0,0
1.0,0.05155834648951848,3.601866666666666,19.0,1,1,0.0,0
1.0,0.05203114962279332,4.293500000000001,21.0,1,1,0.0,0
1.0,0.05170882609315037,4.984246153846154,21.0,1,1,0.0,0
1.0,0.05138407784177924,5.7443904761904765,23.0,1,1,0.0,0
1.0,0.05354396106267935,6.6081755555555555,25.0,1,1,0.0,0
1.0,0.057160155184705824,7.4718,26.0,1,1,0.0,0
1.0,0.062157818666000016,8.305411764705882,28.0,1,1,0.0,0
1.0,0.07510088224734912,9.135377777777778,30.0,1,1,0.0,0
1.0,0.0906656506951136,9.964294736842106,31.0,1,1,0.0,0
1.0,0.10673520847229837,10.829278333333331,33.0,1,1,0.1236478776223777,0
1.0,0.12487511729061683,11.673573015873016,35.0,2,2,0.15716581496740317,0
1.0,0.1466027048289901,12.515213636363635,36.0,3,3,0.1882123874764595,0
1.0,0.1671885340619798,13.514085507246374,40.0,3,3,0.16895444444444443,0
1.0,0.19176205877688207,14.948266666666665,41.0,3,3,0.2602563000000001,0
1.0,0.20229032050949886,16.092533333333332,43.0,4,4,0.349024225228474,0
1.0,0.21181338475790273,17.099481481481487,45.0,6,4,0.3392323476437145,0
1.0,0.22448121245706565,18.406928571428573,46.0,5,6,0.44981812400558924,0
1.0,0.22892963745988024,19.695,48.0,6,6,0.5903307676143928,0
1.0,0.2317088717807537,20.965103448275865,50.0,8,6,0.5833479324266129,0
1.0,0.23907660809636852,22.387347126436783,51.0,8,8,0.7089779793827287,0
1.0,0.24046399882378236,23.712986206896552,53.0,9,9,0.8244933967105874,0
1.0,0.2452027926101469,25.20689655172414,55.0,10,10,0.8543425327656925,0
1.0,0.24636510144995102,26.551724137931036,56.0,10,10,0.8919022010794173,0
1.0,0.23714163130566224,28.03448275862069,58.0,10,10,0.8900600666304267,0
1.0,0.22649313803361,29.689655172413794,60.0,10,10,1.052925584763153,0
1.0,0.2176599174890834,31.17241379310345,61.0,12,10,1.2442007462473785,0
1.0,0.209773039155926,32.758620689655174,63.0,13,13,1.311509942136531,0
1.0,0.20242875094887003,34.37931034482759,65.0,14,14,1.3970414540464975,0
1.0,0.19541161312535385,36.357142857142854,68.0,14,14,1.537685413210665,0
1.0,0.18234100052177418,38.96551724137931,70.0,16,13,1.7361849972379224,0
1.0,0.17664367181848883,40.48275862068965,71.0,16,16,1.828131374883004,0
