Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,52381,0,4,5.677629715521661,2.123563001077855,74.86826599779306,112.45256867948302,36.37378430514915,0.0,4,5,7,7,11,14,20,26,49,67,75
OPTIONS,/api/auth/verify,52382,0,3,4.010089700658226,0.9189109987346455,68.66438500219374,0.0,36.37447871312734,0.0,3,4,5,6,8,11,15,19,41,61,69
OPTIONS,/api/exercise-production,52380,0,3,4.049488778552596,0.915690998226637,82.63181300208089,0.0,36.37308989717097,0.0,3,4,5,6,9,11,16,20,44,62,83
POST,/api/exercise-production,52368,0,40,41.681015917634554,33.41304299829062,272.48717399925226,1141.0,36.364757001432785,0.0,40,42,43,44,48,54,63,72,94,110,270
OPTIONS,/api/user/login,52386,0,3,4.104211173213928,0.8602490015618969,76.96835499882582,0.0,36.37725634504007,0.0,3,4,5,6,9,11,16,20,46,57,77
POST,/api/user/login,52385,0,4,6.000120656555093,2.2698629982187413,89.42635499988683,112.45257230123127,36.37656193706188,0.0,4,6,7,8,11,15,21,26,49,73,89
DELETE,/api/user/logout,52365,0,3,5.221779502460947,1.704630001768237,76.42376299918396,14.0,36.362673777498244,0.0,3,5,6,7,11,14,20,25,50,66,76
OPTIONS,/api/user/logout,52366,0,3,4.210427188283775,0.9263419997296296,92.71098800309119,0.0,36.363368185476425,0.0,3,4,5,6,9,12,16,19,45,62,93
,Aggregated,419013,0,4,9.368590820632258,0.8602490015618969,272.48717399925226,172.46768954662505,290.9659701619569,0.0,4,6,8,10,37,41,46,50,75,96,270
