cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,4,4,0.0,0
1.0,0.0,0.0,0.0,4,4,0.0,0
1.0,0.0983556097268944,0.0612,1.0,4,4,0.0,0
1.0,0.08308122921055469,0.14344999999999997,2.0,4,4,0.0,0
1.0,0.07673224727213074,0.30356666666666665,4.0,4,4,0.0,0
1.0,0.0670855749137727,0.4939,6.0,4,4,0.0,0
1.0,0.062148605164480675,0.7564533333333333,7.0,4,4,0.0,0
1.0,0.057063095410785754,1.2352714285714284,11.0,4,4,0.0,0
1.0,0.05586544560032884,1.6092,12.0,4,4,0.0,0
1.0,0.0549360436153339,2.0850370370370372,14.0,4,4,0.0,0
1.0,0.054171444974285,2.5624666666666664,16.0,4,4,0.0,0
1.0,0.05364199430016774,3.1417090909090906,17.0,4,4,0.0,0
1.0,0.0530626825759287,3.721972222222222,19.0,4,4,0.0,0
1.0,0.05269981755075611,4.405333333333332,21.0,4,4,0.0,0
1.0,0.05243917863216837,5.090000000000001,22.0,4,4,0.0,0
1.0,0.052156777794588896,5.91136,24.0,4,4,0.0,0
1.0,0.051906556486552756,6.732412500000001,26.0,4,4,0.0,0
1.0,0.05165912441922255,7.5889960784313715,27.0,4,4,0.0,0
1.0,0.051548386962010175,8.515277777777778,29.0,4,4,0.0,0
1.0,0.05145664986137346,9.510963157894738,31.0,4,4,0.0,0
1.0,0.051530583210450856,10.5741,32.0,4,4,0.059328253736292344,0
1.0,0.05184282491392439,11.682828571428571,34.0,1,4,0.1257122565722657,0
1.0,0.05173364786688415,12.86261818181818,36.0,1,4,0.16953133901234735,0
1.0,0.051552047350140094,14.111298550724639,37.0,1,4,0.24025392461294437,0
1.0,0.05185509622285608,15.15568888888889,39.0,1,4,0.29444652699010876,0
1.0,0.05641000396955529,16.438641333333337,41.0,2,5,0.3313022747997282,0
1.0,0.06592873156289893,17.801269230769233,42.0,2,5,0.3833148366152631,0
1.0,0.07163498970384173,19.195888888888888,44.0,2,5,0.4275119912959605,0
1.0,0.07138778868140594,20.588997619047618,46.0,2,5,0.5402878753372911,0
1.0,0.07120562897771077,22.080608045977012,47.0,3,6,0.55910494348321,0
1.0,0.07038230492761473,24.586914942528736,51.0,3,6,0.6730552816677733,0
1.0,0.06990106321216578,26.377301149425286,52.0,3,6,0.7975684838582753,0
1.0,0.06990459191755981,28.09594482758621,54.0,4,7,0.8658439236727489,0
1.0,0.06957090925406534,29.75223908045977,56.0,4,7,0.885555946387399,0
1.0,0.07177506205765435,31.310344827586206,57.0,4,6,0.9543031569783983,0
1.0,0.07655561340716678,32.724137931034484,59.0,4,4,1.053288527943293,0
1.0,0.08039840598528739,34.13793103448276,61.0,4,4,1.1437677467522431,0
1.0,0.08381802521923234,35.44827586206897,62.0,5,5,1.233208165059873,0
1.0,0.08891690176916602,36.93103448275862,64.0,5,5,1.3267119967451013,0
1.0,0.09053240371597503,38.3448275862069,66.0,5,5,1.3891726486425597,0
1.0,0.09332406843044017,39.724137931034484,67.0,5,5,1.4891182475257208,0
1.0,0.0962614988103936,41.10344827586207,69.0,5,5,1.5572145060918325,0
1.0,0.09932517914686426,42.44827586206897,71.0,6,6,1.6297081379235832,0
1.0,0.10301065921164651,43.758620689655174,72.0,6,6,1.758804550152883,0
1.0,0.10581580171119837,45.10344827586207,74.0,6,6,1.912985675850399,0
1.0,0.11133245031288148,47.62068965517241,77.0,7,7,1.9378174946687428,0
1.0,0.11475771324370102,48.96551724137931,79.0,7,7,2.1092294298865983,0
1.0,0.11722669340098302,50.206896551724135,81.0,7,7,2.188342769667525,0
1.0,0.1203371806525816,51.48275862068965,82.0,8,8,2.2658389332335527,0
1.0,0.12407418173074815,52.6551724137931,84.0,8,8,2.235369184541715,0
1.0,0.12609137163099027,53.89655172413793,86.0,8,8,2.3881623699581636,0
1.0,0.12884689556244658,55.37931034482759,87.0,8,8,2.430085798681467,0
1.0,0.13122424052505913,56.62068965517241,89.0,8,8,2.5107170722479957,0
1.0,0.13390006058376444,57.86206896551724,91.0,8,8,2.4526728055905545,0
1.0,0.1364466220837703,59.0,92.0,8,8,2.5950674664156863,0
1.0,0.13928542204479,60.3448275862069,94.0,8,8,2.5589180679943384,0
1.0,0.1409674739403606,61.44827586206897,96.0,8,8,2.6036541684917873,0
1.0,0.1436359196560574,62.6551724137931,99.0,9,8,2.691804574993585,0
1.0,0.1494265687775583,64.72413793103448,100.0,9,9,2.767940892529521,0
