Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741089001,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741089002,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741089003,1,,Aggregated,0.000000,0.000000,6,6,29,29,49,49,49,49,49,49,49,8,0,3,12.20521912591721,1.202994000777835,49.186862001079135,171.625
1741089004,3,,Aggregated,0.000000,0.000000,3,6,7,25,38,49,49,49,49,49,49,32,0,3,10.432097906345916,1.165205001598224,49.186862001079135,171.625
1741089005,5,,Aggregated,4.000000,0.000000,3,4,6,7,38,48,49,50,50,50,50,72,0,3,9.45022222216115,1.126740000472637,50.06954000054975,171.625
1741089006,6,,Aggregated,8.000000,0.000000,3,4,5,7,38,47,49,49,50,50,50,120,0,2,8.730763974957275,1.0827619989868253,50.06954000054975,171.64166666666668
1741089007,8,,Aggregated,14.000000,0.000000,2,4,5,6,37,43,48,49,50,50,50,184,0,2,8.394509092360511,1.0580880007182714,50.06954000054975,171.66847826086956
1741089008,10,,Aggregated,20.800000,0.000000,2,4,5,6,37,39,47,49,50,50,50,264,0,2,8.19829450378937,1.0580880007182714,50.06954000054975,171.70075757575756
1741089009,11,,Aggregated,26.666667,0.000000,2,3,4,5,37,39,47,48,50,50,50,352,0,2,7.907289522687609,1.0497670009499416,50.06954000054975,171.72727272727272
1741089010,13,,Aggregated,33.142857,0.000000,2,3,4,5,36,38,47,48,50,50,50,453,0,2,7.684485902842088,1.0497670009499416,50.06954000054975,170.34437086092714
1741089011,15,,Aggregated,40.000000,0.000000,2,3,4,5,36,38,46,48,50,50,50,565,0,2,7.556800339762451,1.0342030000174418,50.06954000054975,170.65486725663717
1741089012,16,,Aggregated,46.222222,0.000000,3,3,4,5,36,38,46,48,240,240,240,688,0,3,7.9472698473584265,1.0342030000174418,237.26243899727706,171.8110465116279
1741089013,18,,Aggregated,52.700000,0.000000,3,3,4,5,36,39,46,47,240,240,240,830,0,3,7.856073679475405,1.0342030000174418,237.26243899727706,172.2289156626506
1741089014,20,,Aggregated,64.500000,0.000000,3,3,4,5,36,39,45,47,240,240,240,981,0,3,7.695575479064729,1.0342030000174418,237.26243899727706,171.1987767584098
1741089015,21,,Aggregated,75.500000,0.000000,3,3,4,5,37,39,44,47,50,240,240,1144,0,3,7.63444596585388,1.0342030000174418,237.26243899727706,171.86451048951048
1741089016,23,,Aggregated,86.100000,0.000000,3,3,4,5,37,39,43,47,50,240,240,1325,0,3,7.527881476189062,1.0342030000174418,237.26243899727706,171.39698113207547
1741089017,25,,Aggregated,99.200000,0.000000,3,3,4,5,37,39,42,46,50,240,240,1517,0,3,7.450447978869355,1.0166980027861428,237.26243899727706,171.47066578773897
1741089018,26,,Aggregated,112.000000,0.000000,3,3,4,5,37,39,42,46,50,240,240,1720,0,3,7.400730618574439,0.9526949979772326,237.26243899727706,171.9029069767442
1741089019,28,,Aggregated,125.600000,0.000000,3,3,4,5,37,39,42,46,51,240,240,1944,0,3,7.368307182064893,0.9526949979772326,237.26243899727706,171.91409465020575
1741089020,30,,Aggregated,139.200000,0.000000,3,3,4,4,37,39,42,45,50,240,240,2177,0,3,7.288349003200603,0.9526949979772326,237.26243899727706,171.40973817179605
1741089021,31,,Aggregated,151.800000,0.000000,3,3,4,4,37,39,42,45,50,240,240,2390,0,3,7.21964128533423,0.9526949979772326,237.26243899727706,171.1581589958159
1741089022,33,,Aggregated,164.500000,0.000000,3,3,4,4,37,39,42,45,50,240,240,2633,0,3,7.209498772859982,0.9526949979772326,237.26243899727706,171.52297759210026
1741089023,35,,Aggregated,177.100000,0.000000,2,3,4,4,37,39,42,45,50,240,240,2896,0,2,7.175542288307534,0.9526949979772326,237.26243899727706,171.59046961325967
1741089024,36,,Aggregated,189.200000,0.000000,2,3,4,4,37,39,42,45,50,240,240,3173,0,2,7.179886731779581,0.9526949979772326,237.26243899727706,171.75606681374094
1741089025,38,,Aggregated,204.000000,0.000000,2,3,4,4,36,39,41,44,50,240,240,3472,0,2,7.146879949864069,0.9526949979772326,237.26243899727706,171.96370967741936
1741089026,40,,Aggregated,218.700000,0.000000,2,3,4,4,36,39,41,44,50,240,240,3791,0,2,7.1336404088549275,0.9526949979772326,237.26243899727706,172.0116064362965
1741089027,41,,Aggregated,231.400000,0.000000,2,3,4,4,36,39,41,44,49,240,240,4109,0,2,7.106089587476642,0.9526949979772326,237.26243899727706,171.81966415186176
1741089028,43,,Aggregated,243.700000,0.000000,2,3,4,4,36,39,41,44,49,240,240,4448,0,2,7.08941932754419,0.9526949979772326,237.26243899727706,171.98021582733813
1741089029,45,,Aggregated,255.200000,0.000000,2,3,4,4,37,39,41,44,49,240,240,4791,0,2,7.056880674580224,0.9526949979772326,237.26243899727706,171.58484658735128
