Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,52498,0,4,5.472133189079693,2.1296529994287994,237.26243899727706,112.45582688864337,36.45602471385304,0.0,4,5,6,7,10,14,18,22,47,60,240
OPTIONS,/api/auth/verify,52498,0,3,3.8719972642950324,0.9182329995383043,59.08046900003683,0.0,36.45602471385304,0.0,3,4,5,6,8,11,14,17,43,55,59
OPTIONS,/api/exercise-production,52495,0,3,3.8899635591903987,0.917135999770835,62.369917999603786,0.0,36.453941433077745,0.0,3,4,5,6,8,11,15,18,41,54,62
POST,/api/exercise-production,52484,0,40,41.27622551170552,33.62207899772329,119.45008899783716,1141.0,36.44630273690165,0.0,40,41,43,44,47,51,58,65,89,110,120
OPTIONS,/api/user/login,52498,0,3,3.9464368837663115,0.8625800001027528,59.75535399920773,0.0,36.45602471385304,0.0,3,4,5,6,8,11,14,17,43,54,60
POST,/api/user/login,52498,0,4,5.78096725902281,2.246457999717677,118.18762900293223,112.45582688864337,36.45602471385304,0.0,4,5,7,7,11,14,19,22,46,61,120
DELETE,/api/user/logout,52480,0,3,5.02165742392968,1.7152260006696451,66.10826700125472,14.0,36.443525029201254,0.0,3,5,6,7,10,14,18,22,47,59,66
OPTIONS,/api/user/logout,52483,0,3,4.070431499412585,0.9231799995177425,65.57350699949893,0.0,36.44560830997655,0.0,3,4,5,6,9,11,15,18,45,56,66
,Aggregated,419934,0,4,9.165553439390202,0.8625800001027528,237.26243899727706,172.47085494387213,291.61347636456935,0.0,4,6,8,10,37,41,45,49,68,90,240
