Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,539,0,81,109.48030280705007,5.3765420000218,702.8192909999689,22.0,0.8995760044346908,0.0,81,120,150,170,230,300,420,480,700,700,700
,Aggregated,539,0,81,109.48030280705007,5.3765420000218,702.8192909999689,22.0,0.8995760044346908,0.0,81,120,150,170,230,300,420,480,700,700,700
