cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,1,1,0.0,0
1.0,0.0,0.0,0.0,1,1,0.0,0
1.0,0.10118325148342312,0.04126666666666667,1.0,1,1,0.0,0
1.0,0.06683814109093482,0.15133333333333335,3.0,1,1,0.0,0
1.0,0.058685175667965474,0.3305,5.0,1,1,0.0,0
1.0,0.05622201972335725,0.5425,6.0,1,1,0.0,0
1.0,0.05406876878633106,0.8238599999999999,8.0,1,1,0.0,0
1.0,0.05314162514811393,1.1393777777777778,10.0,1,1,0.0,0
1.0,0.0530483501071307,1.4884000000000002,11.0,1,1,0.0,0
1.0,0.05190560753993097,1.9424166666666665,13.0,1,1,0.0,0
1.0,0.05103895230372435,2.4303333333333335,15.0,1,1,0.0,0
1.0,0.05024625238027364,2.9880333333333335,16.0,1,1,0.0,0
1.0,0.05150228979454953,3.579581818181818,18.0,1,1,0.0,0
1.0,0.05157261447001148,4.242058333333333,20.0,1,1,0.0,0
1.0,0.05215757739785799,4.973276923076924,21.0,1,1,0.0,0
1.0,0.05276890810233248,5.737266666666667,23.0,1,1,0.0,0
1.0,0.05424791618145464,6.5366888888888885,25.0,1,1,0.0,0
1.0,0.055081874421315805,7.335562499999999,26.0,1,1,0.0,0
1.0,0.05582454643238292,8.3076,28.0,1,1,0.0,0
1.0,0.06195912052816048,9.142829629629631,30.0,1,1,0.0,0
1.0,0.07558923385810395,10.009250877192985,31.0,1,1,0.0,0
1.0,0.09135629762884101,10.88308,33.0,1,1,0.0,0
1.0,0.10938073767082747,11.748461904761903,35.0,1,1,0.12071749674329504,0
1.0,0.15314297730142232,12.97850579710145,38.0,3,1,0.15659537475115537,0
1.0,0.1750608878772707,13.807722222222221,40.0,3,3,0.14048885000000003,0
1.0,0.19959931882219198,14.847663999999998,41.0,3,3,0.2305078406051304,0
1.0,0.21731130757843845,15.78185,43.0,5,3,0.20221599999999992,0
1.0,0.22860339023831855,16.614708641975305,45.0,4,5,0.36567290525996515,0
1.0,0.250049750401076,17.926939285714283,46.0,7,5,0.41822253610783855,0
1.0,0.25710646111036056,18.907050574712645,48.0,7,7,0.503464177831619,0
1.0,0.2686679186073032,20.23293793103448,50.0,8,8,0.5257128754175088,0
1.0,0.2741771297114161,21.457903448275864,51.0,9,9,0.6294599994799028,0
1.0,0.2836360337183097,22.919172413793103,53.0,9,9,0.7123059340369978,0
1.0,0.28684276801266223,24.068965517241377,55.0,11,9,0.8053643184991076,0
1.0,0.28831579868367224,25.0,56.0,12,12,0.8860261106044433,0
1.0,0.2962977163149266,26.344827586206897,58.0,12,12,0.963555013945966,0
1.0,0.288071273438867,28.068965517241377,60.0,13,11,1.0793170806612211,0
1.0,0.2751240299946233,29.586206896551722,61.0,14,14,1.157510891946362,0
1.0,0.26299965857720464,31.103448275862068,63.0,14,14,1.2631494505079848,0
