cores,rts,tr,users,replica,util,mem
1.0,0.0,0.0,,4,0.0,0.0
1.0,0.0,0.0,0.0,4,0.0,0.0
1.0,0.0975146740465159,0.02265,1.0,4,0.0,0.0
1.0,0.08170787996591858,0.059274999999999994,3.0,4,0.0,0.0
1.0,0.07477395378195968,0.1504888888888889,5.0,4,0.0,0.0
1.0,0.06635039500874688,0.23817083333333336,6.0,4,0.0,0.0
1.0,0.06142780564145526,0.37870000000000004,8.0,4,0.0,0.0
1.0,0.058306771273987264,0.5351666666666667,10.0,4,0.0,0.0
1.0,0.05643686112633338,0.708,11.0,4,0.0,0.0
1.0,0.055204482434485204,0.9326895833333332,13.0,4,0.0,0.0
1.0,0.054197870986365325,1.1734925925925928,15.0,4,0.0,0.0
1.0,0.057928059696007825,1.4650666666666665,16.0,4,0.0,0.0
1.0,0.05768700909482711,1.7780303030303028,18.0,4,0.0,0.0
1.0,0.057557909316751796,2.1067958333333334,20.0,4,0.0,0.0
1.0,0.05704097122303046,2.4342846153846156,21.0,4,0.0,0.0
1.0,0.056499600718414714,2.7257857142857143,23.0,4,0.0,0.0
1.0,0.05633115097355184,3.139262222222222,25.0,4,0.0,0.0
1.0,0.05578362217015965,3.5516541666666663,26.0,4,0.0,0.0
1.0,0.055553876523202234,4.033441176470588,28.0,4,0.0,0.0
1.0,0.05527041890014223,4.531222222222222,30.0,4,0.0,0.0
1.0,0.055199729189463066,5.045236842105263,31.0,4,0.0,0.0
1.0,0.055188476388449606,5.616700833333334,33.0,4,0.0,0.0
1.0,0.055525842262842316,6.182250793650794,35.0,4,0.0,0.0
1.0,0.05547110165806535,6.747087121212122,36.0,4,0.0,0.0
1.0,0.056693517520348576,7.379986956521738,38.0,4,0.0,0.0
1.0,0.0570411009645696,8.03171111111111,40.0,4,0.0,0.0
1.0,0.05744186606352384,8.666298,41.0,4,0.0,0.0
1.0,0.05756794561269345,9.367914102564104,43.0,4,0.0,0.0
1.0,0.057249484142531136,10.105694444444444,45.0,4,0.0,0.0
1.0,0.057662177145916406,11.108037931034485,48.0,4,0.0,0.0
1.0,0.057714024907744486,11.868960000000001,50.0,4,0.0,0.0
1.0,0.05817690826013166,12.66960322580645,51.0,4,0.0,0.0
1.0,0.05875453061458245,13.544296874999997,53.0,4,0.0,0.0
1.0,0.05911307865060829,14.467636363636363,55.0,4,0.0,0.0
1.0,0.05942624422343064,15.395952941176471,56.0,4,0.0,0.0
1.0,0.05962391650687044,16.33867857142857,58.0,4,0.0,0.0
1.0,0.06005301243711749,17.31518425925926,60.0,4,0.0,0.0
1.0,0.06045665121247215,18.3239972972973,61.0,4,0.0,0.0
1.0,0.06056100875194987,19.2649,63.0,4,0.0,0.0
1.0,0.060611797574578435,20.207438034188034,65.0,4,0.0,0.0
1.0,0.06103576561778947,21.303720833333333,66.0,4,0.0,0.0
1.0,0.061080107986899314,22.35810731707317,68.0,4,0.0,0.0
1.0,0.06113230929947899,23.454632142857143,70.0,4,0.0,0.0
1.0,0.06130431106656432,24.57159534883721,71.0,4,0.0,0.0
1.0,0.06157490327242499,25.71153409090909,73.0,4,0.0,0.0
1.0,0.06181552210875291,26.87800555555555,75.0,4,0.0,0.0
1.0,0.062375015776165235,28.131252536231884,76.0,4,0.0,0.0
1.0,0.06278438383140572,29.36932978723404,78.0,4,0.0,0.0
1.0,0.06319446184422087,30.610359375000005,80.0,4,0.0,0.0
1.0,0.06343989641463306,31.890063945578238,81.0,4,0.0,0.0
1.0,0.06356817740045835,33.18202333333333,83.0,4,0.0,0.0
1.0,0.06495015970303203,34.54651960784314,85.0,4,0.0,0.0
1.0,0.06522386700597708,35.87453333333333,86.0,4,0.0,0.0
1.0,0.06566564968318744,37.26629874213837,88.0,4,0.0,0.0
1.0,0.06606162244515518,38.65627777777778,90.0,4,0.0,0.0
1.0,0.06704841076287836,40.083839999999995,91.0,4,0.0,0.0
1.0,0.0676999244406558,41.54405178571428,93.0,4,0.0,0.0
1.0,0.06834692142665698,42.93208596491228,95.0,4,0.0,0.0
1.0,0.07057042410254591,44.43112931034482,96.0,4,0.0,0.0
1.0,0.07148261836139572,45.96185310734462,98.0,4,0.0,0.0
1.0,0.07242360250206242,47.58553898305085,99.0,4,0.0,0.0
1.0,0.07317224990300039,49.101694915254235,100.0,4,0.0,0.0
1.0,0.07414881612257045,50.610169491525426,100.0,4,0.0,0.0
1.0,0.07502100113395617,52.965669491525425,100.0,4,0.0,0.0
1.0,0.0758897538257002,54.53503983050848,100.0,4,0.0,0.0
1.0,0.07609001310610831,56.066019209039546,100.0,4,0.0,0.0
1.0,0.07652141387350886,57.559322033898304,100.0,4,0.0,0.0
1.0,0.07702323155570098,58.86440677966102,100.0,4,0.0,0.0
1.0,0.07743102534740509,60.20338983050848,100.0,4,0.0,0.0
1.0,0.07776837960346926,61.42372881355932,100.0,4,0.0,0.0
1.0,0.07821515922546096,62.69491525423729,100.0,4,0.0,0.0
1.0,0.07841809255036566,63.932203389830505,100.0,4,0.0,0.0
1.0,0.07856083353493543,65.23728813559322,100.0,4,0.0,0.0
1.0,0.07927000628920954,66.33898305084746,100.0,4,0.0,0.0
1.0,0.07970244885229136,67.47457627118644,100.0,4,0.0,0.0
1.0,0.08025554740509311,68.49152542372882,100.0,4,0.0,0.0
1.0,0.08087146763686749,69.59322033898304,100.0,4,0.0,0.0
1.0,0.0810937418491176,70.66101694915254,100.0,4,0.0,0.0
1.0,0.0813860032708699,71.64406779661017,100.0,4,0.0,0.0
1.0,0.08186409408210155,72.66101694915254,100.0,4,0.0,0.0
1.0,0.08210477186164039,73.62711864406779,100.0,4,0.0,0.0
1.0,0.08274213869105507,74.55932203389831,100.0,4,0.0,0.0
1.0,0.08365799848357758,75.38983050847457,100.0,4,0.0,0.0
1.0,0.08446661225049001,76.2542372881356,100.0,4,0.0,0.0
1.0,0.08498095331911328,77.11864406779661,100.0,4,0.0,0.0
1.0,0.08560173456484148,78.01694915254237,100.0,4,0.0,0.0
1.0,0.0858362669451776,78.84745762711864,100.0,4,0.0,0.0
1.0,0.0858139810733365,79.72881355932203,100.0,4,0.0,0.0
1.0,0.0860743434588275,80.49152542372882,100.0,4,0.0,0.0
1.0,0.08618220590485605,81.23728813559322,100.0,4,0.0,0.0
1.0,0.08699675015496992,81.91525423728814,100.0,4,0.0,0.0
1.0,0.08729776892668843,82.54237288135593,100.0,4,0.0,0.0
1.0,0.08782063487919763,83.20338983050847,100.0,4,0.0,0.0
1.0,0.08830139278990139,84.30508474576271,100.0,4,0.0,0.0
1.0,0.08861591338160917,84.83050847457628,100.0,4,0.0,0.0
1.0,0.08914841206624899,85.44067796610169,100.0,4,0.0,0.0
1.0,0.08946449801713127,86.03389830508475,100.0,4,0.0,0.0
1.0,0.08999036812283563,86.50847457627118,100.0,4,0.0,0.0
1.0,0.09060558465320723,86.94915254237289,100.0,4,0.0,0.0
1.0,0.09136858340483932,87.37288135593221,100.0,4,0.0,0.0
1.0,0.09195923672865185,87.76271186440678,100.0,4,0.0,0.0
1.0,0.09222041726175442,88.2542372881356,100.0,4,0.0,0.0
1.0,0.09304283698144157,88.62711864406779,100.0,4,0.0,0.0
1.0,0.0930509801685327,88.89830508474576,100.0,4,0.0,0.0
1.0,0.09324359371712622,89.22033898305085,100.0,4,0.0,0.0
1.0,0.09372192369418397,89.50847457627118,100.0,4,0.0,0.0
1.0,0.09396846528382427,89.8135593220339,100.0,4,0.0,0.0
1.0,0.09419348658238795,90.10169491525424,100.0,4,0.0,0.0
1.0,0.09408855119496073,90.23728813559322,100.0,4,0.0,0.0
1.0,0.0943914868165244,90.44067796610169,100.0,4,0.0,0.0
1.0,0.09443968896954123,90.71186440677965,100.0,4,0.0,0.0
1.0,0.09497067000372761,90.83050847457628,100.0,4,0.0,0.0
1.0,0.09480321874631277,90.9322033898305,100.0,4,0.0,0.0
1.0,0.09471427011803485,91.03389830508475,100.0,4,0.0,0.0
1.0,0.09463737611890911,91.22033898305085,100.0,4,0.0,0.0
1.0,0.09389103494951137,91.32203389830508,100.0,4,0.0,0.0
1.0,0.09376907306068562,91.32203389830508,100.0,4,0.0,0.0
1.0,0.09349370566560754,91.28813559322033,100.0,4,0.0,0.0
1.0,0.09367658606081182,91.40677966101696,99.0,4,0.0,0.0
1.0,0.09334659915493801,91.33898305084746,98.0,4,0.0,0.0
1.0,0.09316632269055716,91.2542372881356,97.0,4,0.0,0.0
1.0,0.09311088083310838,91.30508474576271,96.0,4,0.0,0.0
1.0,0.09265325956937583,91.23728813559322,95.0,4,0.0,0.0
1.0,0.0925109912383269,91.16949152542372,94.0,4,0.0,0.0
1.0,0.09231311558224113,91.08474576271186,93.0,4,0.0,0.0
1.0,0.09239718171357925,90.86440677966101,91.0,4,0.0,0.0
1.0,0.09183057494213073,90.79661016949153,90.0,4,0.0,0.0
1.0,0.09172990676776156,90.64406779661017,89.0,4,0.0,0.0
1.0,0.09168758058261192,90.47457627118644,88.0,4,0.0,0.0
1.0,0.0917396621116092,90.20338983050847,87.0,4,0.0,0.0
1.0,0.09124927489873737,90.05084745762711,86.0,4,0.0,0.0
1.0,0.09109735654576238,89.8135593220339,85.0,4,0.0,0.0
1.0,0.09074921383868885,89.62711864406779,84.0,4,0.0,0.0
1.0,0.09064989076848692,89.38983050847457,83.0,4,0.0,0.0
1.0,0.09058549364189372,89.16949152542372,82.0,4,0.0,0.0
1.0,0.09043185243709458,88.91525423728814,81.0,4,0.0,0.0
1.0,0.09008411630323457,88.59322033898304,80.0,4,0.0,0.0
1.0,0.08992165903492956,88.32203389830508,79.0,4,0.0,0.0
1.0,0.08919256228583038,88.0,78.0,4,0.0,0.0
1.0,0.08828953280526006,87.72881355932203,77.0,4,0.0,0.0
1.0,0.08742615067190333,87.45762711864407,76.0,4,0.0,0.0
1.0,0.08694793674489411,87.10169491525424,75.0,4,0.0,0.0
1.0,0.08642466669214506,86.71186440677965,74.0,4,0.0,0.0
1.0,0.08610490244719625,86.33898305084746,73.0,4,0.0,0.0
1.0,0.08599388238923224,85.91525423728814,72.0,4,0.0,0.0
1.0,0.08560841079081177,85.55932203389831,71.0,4,0.0,0.0
1.0,0.08532481712758971,85.15254237288136,70.0,4,0.0,0.0
1.0,0.0843394131391421,84.66101694915254,69.0,4,0.0,0.0
1.0,0.0840074700905266,84.2542372881356,68.0,4,0.0,0.0
1.0,0.08338524880008148,83.76271186440678,67.0,4,0.0,0.0
1.0,0.0831088428522881,83.30508474576271,66.0,4,0.0,0.0
1.0,0.0826180011529955,82.86440677966101,65.0,4,0.0,0.0
1.0,0.08213828371437462,82.30508474576271,64.0,4,0.0,0.0
1.0,0.08146476496476568,81.77966101694915,63.0,4,0.0,0.0
1.0,0.08101895964044006,81.22033898305085,62.0,4,0.0,0.0
1.0,0.0803641230525536,80.62711864406779,61.0,4,0.0,0.0
1.0,0.0796164838698978,80.11864406779661,60.0,4,0.0,0.0
1.0,0.07870632491203679,79.57627118644068,59.0,4,0.0,0.0
1.0,0.07792388270285386,79.0,58.0,4,0.0,0.0
1.0,0.07745189423473545,78.27118644067797,57.0,4,0.0,0.0
1.0,0.07633389554170462,77.62711864406779,56.0,4,0.0,0.0
1.0,0.0760687598282718,76.98305084745763,55.0,4,0.0,0.0
1.0,0.0756506868174163,76.28813559322033,54.0,4,0.0,0.0
1.0,0.07485853061917488,75.62711864406779,53.0,4,0.0,0.0
1.0,0.07436153442805413,74.88135593220339,52.0,4,0.0,0.0
1.0,0.07396841233013625,74.15254237288136,51.0,4,0.0,0.0
1.0,0.07339593703457967,73.49152542372882,50.0,4,0.0,0.0
1.0,0.07278704147264675,72.76271186440678,49.0,4,0.0,0.0
1.0,0.07236722591449343,71.91525423728814,48.0,4,0.0,0.0
1.0,0.07086818412756686,70.38983050847457,46.0,4,0.0,0.0
1.0,0.07042728431337782,69.57627118644068,45.0,4,0.0,0.0
1.0,0.06994078815899366,68.72881355932203,44.0,4,0.0,0.0
1.0,0.06934961324844875,67.84745762711864,43.0,4,0.0,0.0
1.0,0.06872097686375774,67.01694915254237,42.0,4,0.0,0.0
1.0,0.06821857238904086,66.10169491525424,41.0,4,0.0,0.0
1.0,0.06714105797322492,65.13559322033899,40.0,4,0.0,0.0
1.0,0.06658958799262643,64.22033898305085,39.0,4,0.0,0.0
1.0,0.06625211454274564,63.42372881355932,38.0,4,0.0,0.0
1.0,0.06552055531671214,62.45762711864407,37.0,4,0.0,0.0
1.0,0.06510227402834545,61.559322033898304,36.0,4,0.0,0.0
1.0,0.06477972690031694,60.644067796610166,35.0,4,0.0,0.0
1.0,0.0643564702281176,59.74576271186441,34.0,4,0.0,0.0
1.0,0.06383889190883521,58.86440677966102,33.0,4,0.0,0.0
1.0,0.06351757814503459,57.898305084745765,32.0,4,0.0,0.0
1.0,0.06312754300000485,56.96610169491525,31.0,4,0.0,0.0
1.0,0.0625341895332556,56.0,30.0,4,0.0,0.0
1.0,0.06205324338022501,55.101694915254235,29.0,4,0.0,0.0
1.0,0.06151020243044775,54.25423728813559,28.0,4,0.0,0.0
1.0,0.0611690194950855,53.32203389830509,27.0,4,0.0,0.0
1.0,0.06062245901839032,52.45762711864407,26.0,4,0.0,0.0
1.0,0.060243235931784316,51.59322033898305,25.0,4,0.0,0.0
1.0,0.05930602108464478,50.57627118644068,24.0,4,0.0,0.0
1.0,0.0587955265010273,49.57627118644068,23.0,4,0.0,0.0
1.0,0.05834528554071614,48.6271186440678,22.0,4,0.0,0.0
1.0,0.05792972637695233,47.71186440677966,21.0,4,0.0,0.0
1.0,0.05753025845717356,46.813559322033896,20.0,4,0.0,0.0
1.0,0.05739840932055639,45.91525423728814,19.0,4,0.0,0.0
1.0,0.057233487901573586,45.03389830508475,18.0,4,0.0,0.0
1.0,0.05708881182630316,44.11864406779661,17.0,4,0.0,0.0
1.0,0.056775457406974136,43.186440677966104,16.0,4,0.0,0.0
1.0,0.056402758708902004,42.186440677966104,15.0,4,0.0,0.0
1.0,0.056232200823095956,41.30508474576271,14.0,4,0.0,0.0
1.0,0.05603404117804492,40.3728813559322,13.0,4,0.0,0.0
1.0,0.05596147295922718,39.389830508474574,12.0,4,0.0,0.0
1.0,0.055866961294197576,38.42372881355932,11.0,4,0.0,0.0
1.0,0.05585774372420359,37.49152542372882,10.0,4,0.0,0.0
1.0,0.055480394677616535,36.52542372881356,9.0,4,0.0,0.0
1.0,0.05526407323979647,35.559322033898304,8.0,4,0.0,0.0
1.0,0.0552161767219611,34.610169491525426,7.0,4,0.0,0.0
1.0,0.05503633861435547,33.66101694915254,6.0,4,0.0,0.0
1.0,0.05496885976777826,32.779661016949156,5.0,4,0.0,0.0
1.0,0.05483839017975998,31.83050847457627,4.0,4,0.0,0.0
1.0,0.054742689359384235,30.89830508474576,3.0,4,0.0,0.0
1.0,0.05443641556564921,29.949152542372882,2.0,4,0.0,0.0
1.0,0.05429844921700049,29.0,1.0,4,0.0,0.0
1.0,0.05413788100963784,28.033898305084744,1.0,4,0.0,0.0
1.0,0.054042701824637926,27.11864406779661,1.0,4,0.0,0.0
1.0,0.05394516398586964,26.23728813559322,1.0,4,0.0,0.0
1.0,0.053919621120353485,25.35593220338983,1.0,4,0.0,0.0
1.0,0.053828027097047454,24.491525423728813,1.0,4,0.0,0.0
1.0,0.05359224018545648,23.64406779661017,1.0,4,0.0,0.0
1.0,0.053409957266476335,22.796610169491526,1.0,4,0.0,0.0
