Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741165222,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741165223,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741165224,1,,Aggregated,0.000000,0.000000,6,7,29,29,49,49,49,49,49,49,49,8,0,3,12.105596999845147,1.206290000482113,48.88771700098005,171.625
1741165225,3,,Aggregated,0.000000,0.000000,3,6,7,25,38,49,49,49,49,49,49,32,0,3,10.477782718510298,1.0902349986281479,48.88771700098005,171.625
1741165226,5,,Aggregated,4.000000,0.000000,3,4,6,6,38,48,49,52,52,52,52,72,0,3,8.98114065267287,1.0811090014613,52.4104760006594,171.625
1741165227,6,,Aggregated,8.000000,0.000000,3,3,5,6,37,38,49,49,52,52,52,120,0,2,7.989963966580642,1.0526619989832398,52.4104760006594,171.64166666666668
1741165228,8,,Aggregated,14.000000,0.000000,2,3,4,5,36,38,48,49,52,52,52,184,0,2,7.488038119548867,1.044721000653226,52.4104760006594,171.66847826086956
1741165229,10,,Aggregated,20.800000,0.000000,2,3,3,4,36,38,41,49,52,52,52,264,0,2,7.123790344725091,1.0080909996759146,52.4104760006594,171.70075757575756
1741165230,11,,Aggregated,26.666667,0.000000,2,3,3,4,36,38,41,48,52,52,52,352,0,2,6.9267368807211165,1.0080909996759146,52.4104760006594,171.72727272727272
1741165231,13,,Aggregated,33.142857,0.000000,2,3,3,3,36,38,40,42,52,52,52,456,0,2,6.776502561431124,0.9794079996936489,52.4104760006594,171.7565789473684
1741165232,15,,Aggregated,40.000000,0.000000,2,3,3,3,36,38,40,42,52,52,52,569,0,2,6.663908785595005,0.9794079996936489,52.4104760006594,171.48506151142354
1741165233,16,,Aggregated,46.222222,0.000000,2,3,3,4,36,38,42,44,250,250,250,693,0,2,7.117075393935969,0.9794079996936489,252.910705999966,170.8860028860029
1741165234,18,,Aggregated,52.500000,0.000000,2,3,3,4,36,38,42,42,250,250,250,832,0,2,7.106387608158771,0.9794079996936489,252.910705999966,171.83173076923077
1741165235,20,,Aggregated,64.500000,0.000000,2,3,3,4,36,38,42,44,250,250,250,989,0,2,7.0641966076740275,0.924668000152451,252.910705999966,171.20424671385237
1741165236,21,,Aggregated,75.300000,0.000000,2,3,3,4,36,38,42,44,52,250,250,1149,0,2,7.01520467014594,0.9028940003190655,252.910705999966,171.30983463881637
1741165237,23,,Aggregated,86.100000,0.000000,2,3,3,4,36,38,41,43,52,250,250,1328,0,2,6.9852088990887475,0.9028940003190655,252.910705999966,171.87951807228916
1741165238,25,,Aggregated,99.200000,0.000000,2,3,3,4,36,38,41,43,52,250,250,1528,0,2,6.951107676041253,0.9028940003190655,252.910705999966,171.89332460732984
1741165239,26,,Aggregated,112.000000,0.000000,2,3,3,4,36,38,41,43,52,250,250,1730,0,2,6.870079098838046,0.9028940003190655,252.910705999966,171.16589595375723
1741165240,28,,Aggregated,125.600000,0.000000,2,3,3,4,36,38,41,43,52,250,250,1944,0,2,6.865038172828676,0.9028940003190655,252.910705999966,171.91409465020575
1741165241,30,,Aggregated,139.200000,0.000000,2,3,3,4,36,38,41,43,49,250,250,2178,0,2,6.828216917804499,0.9028940003190655,252.910705999966,171.3374655647383
1741165242,31,,Aggregated,152.000000,0.000000,2,3,3,4,36,38,41,43,49,250,250,2402,0,2,6.803995676925663,0.9028940003190655,252.910705999966,171.39508742714403
1741165243,33,,Aggregated,165.300000,0.000000,2,3,3,4,36,38,41,43,52,250,250,2637,0,2,6.808341103132947,0.8983669995359378,252.910705999966,171.70003792188092
1741165244,35,,Aggregated,177.900000,0.000000,2,3,3,4,36,38,41,43,62,250,250,2902,0,2,6.850037950713336,0.8983669995359378,252.910705999966,171.67195037904892
1741165245,36,,Aggregated,190.400000,0.000000,2,3,3,4,36,38,41,43,62,250,250,3168,0,2,6.845224312489837,0.8983669995359378,252.910705999966,171.9570707070707
1741165246,38,,Aggregated,204.900000,0.000000,2,3,3,4,36,38,41,44,65,250,250,3472,0,2,6.99795690695737,0.8983669995359378,252.910705999966,171.96370967741936
