Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,11320,1,5,5.830933899555554,2.1266639996611048,78.59058799931518,110.87853356890459,70.16445023854432,0.0061982729892706995,5,6,7,8,10,13,17,21,58,73,79
OPTIONS,/api/auth/verify,11320,0,3,4.154206257511641,0.9154110002782545,60.72670600042329,0.0,70.16445023854432,0.0,3,4,5,6,8,10,13,16,53,60,61
OPTIONS,/api/exercise-production,11320,1,3,4.121884967050661,0.92102700000396,67.81458800014661,0.0,70.16445023854432,0.0061982729892706995,3,4,5,6,8,10,13,16,52,66,68
POST,/api/exercise-production,11317,2,41,43.566318324559795,23.387831000036385,143.273054999554,1140.7983564548908,70.1458554195765,0.012396545978541399,41,43,45,46,53,64,79,89,110,140,140
OPTIONS,/api/user/login,11321,4,3,4.303175742425214,0.8649740002510953,69.69856499927118,0.0,70.17064851153359,0.024793091957082798,3,4,6,6,9,11,15,18,54,64,70
POST,/api/user/login,11321,1,5,6.26932908823746,0.74372100061737,119.76644300011685,110.87854429820688,70.17064851153359,0.0061982729892706995,5,6,7,8,11,14,18,26,57,85,120
DELETE,/api/user/logout,11317,1,4,5.428238973671476,1.5722919997642748,79.81311799994728,13.998762923036141,70.1458554195765,0.0061982729892706995,4,5,7,8,10,13,17,22,57,72,80
OPTIONS,/api/user/logout,11317,1,3,4.499060770781658,0.9288970004490693,75.72193800024252,0.0,70.1458554195765,0.0061982729892706995,3,5,6,7,9,11,15,19,55,62,76
,Aggregated,90553,11,4,9.77074340198509,0.74372100061737,143.273054999554,172.04554238953983,561.2722139974296,0.06818100288197769,4,6,8,10,38,42,49,57,91,120,140
