cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,1,1,0.0,0
1.0,0.0,0.0,0.0,1,1,0.0,0
1.0,0.10069736990354079,0.0421,1.0,1,1,0.0,0
1.0,0.06777330775863857,0.15326666666666666,3.0,1,1,0.0,0
1.0,0.05964000981579069,0.33349999999999996,5.0,1,1,0.0,0
1.0,0.05632674419987154,0.54675,6.0,1,1,0.0,0
1.0,0.05484829520024393,0.8290733333333333,8.0,1,1,0.0,0
1.0,0.05330270129464288,1.1452444444444445,10.0,1,1,0.0,0
1.0,0.05243243068799959,1.4954000000000003,11.0,1,1,0.0,0
1.0,0.05144289178630617,1.9502083333333333,13.0,1,1,0.0,0
1.0,0.05075822375799264,2.4392777777777774,15.0,1,1,0.0,0
1.0,0.050190874301761536,2.9629600000000003,16.0,1,1,0.0,0
1.0,0.0506939246999659,3.5907090909090913,18.0,1,1,0.0,0
1.0,0.05132149911969195,4.251805555555556,20.0,1,1,0.0,0
1.0,0.0514769452038327,4.947292307692306,21.0,1,1,0.0,0
1.0,0.05163513681357434,5.712373809523809,23.0,1,1,0.0,0
1.0,0.054648983451587335,6.511653333333333,25.0,1,1,0.0,0
1.0,0.05494653073312947,7.417791666666668,26.0,1,1,0.0,0
1.0,0.055763971162552495,8.322999999999999,28.0,1,1,0.0,0
1.0,0.06335673059236878,9.086037037037036,30.0,1,1,0.0,0
1.0,0.07870971647385296,9.883154385964913,31.0,1,1,0.0,0
1.0,0.09733459304034192,10.821066666666665,33.0,1,1,0.0,0
1.0,0.11771363835067872,11.687777777777777,36.0,1,1,0.12197654212161554,0
1.0,0.1611205848406876,12.86290579710145,38.0,1,1,0.15455594065261724,0
1.0,0.18366995327755764,13.793416666666666,40.0,1,1,0.1458474,0
1.0,0.20044790767159468,14.628090666666667,41.0,1,1,0.22558025350404315,0
1.0,0.22076958844473327,15.494919230769229,43.0,2,2,0.26061958911163524,0
1.0,0.24696864066773636,16.595232098765432,45.0,2,2,0.29484280055369494,0
1.0,0.26050879003477134,17.701249999999998,46.0,2,2,0.34176189289335246,0
1.0,0.2654803631704948,18.708643678160918,48.0,3,3,0.41594014887592556,0
1.0,0.2758821365898366,19.962520689655175,50.0,3,3,0.46419830005300033,0
1.0,0.2849639801729581,21.320114942528736,51.0,3,3,0.5360688189919197,0
1.0,0.2929301973610191,22.61458965517241,53.0,4,4,0.5972201736823101,0
1.0,0.2998950843803899,23.896551724137932,55.0,4,4,0.6590786807145838,0
1.0,0.3012613107299501,24.862068965517242,56.0,4,4,0.6801917718881372,0
1.0,0.30195974191534464,26.068965517241377,58.0,4,4,0.8046084448144541,0
1.0,0.29820149770608123,27.655172413793103,60.0,5,3,0.8217368060499354,0
1.0,0.29250234840191064,29.0,61.0,5,5,0.8715000550045708,0
