cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,4,4,0.0,0
1.0,0.0,0.0,0.0,4,4,0.0,0
1.0,0.09888194257021421,0.0446,1.0,4,4,0.0,0
1.0,0.08543120109077254,0.1582,3.0,4,4,0.0,0
1.0,0.07194822462379084,0.3406,5.0,4,4,0.0,0
1.0,0.06444800067663502,0.555125,6.0,4,4,0.0,0
1.0,0.06040217257906366,0.8032933333333334,8.0,4,4,0.0,0
1.0,0.057566023400853934,1.1575111111111112,10.0,4,4,0.0,0
1.0,0.05624289122795576,1.5092,11.0,4,4,0.0,0
1.0,0.054959638926613125,1.9667083333333335,13.0,4,4,0.0,0
1.0,0.05389046519373287,2.4589555555555553,15.0,4,4,0.0,0
1.0,0.05315468140333403,2.98368,16.0,4,4,0.0,0
1.0,0.0525239712844311,3.6138909090909097,18.0,4,4,0.0,0
1.0,0.05240364292156287,4.278694444444444,20.0,4,4,0.0,0
1.0,0.052129098972251806,4.9758538461538455,21.0,4,4,0.0,0
1.0,0.05202693660598638,5.77904761904762,23.0,4,4,0.0,0
1.0,0.05181823279697874,6.581153333333333,25.0,4,4,0.0,0
1.0,0.051663114743870454,7.452241666666667,26.0,4,4,0.0,0
1.0,0.051520380777959375,8.322882352941175,28.0,4,4,0.0,0
1.0,0.05153409763902901,9.36823888888889,30.0,4,4,0.0,0
1.0,0.05151859193853949,10.413236842105263,33.0,4,4,0.0,0
1.0,0.05163846867255273,12.010857142857141,35.0,4,4,0.1384703105111281,0
1.0,0.052105240337357216,13.253399999999997,36.0,3,4,0.1875511504662708,0
1.0,0.052451989607700485,14.458488405797102,38.0,4,5,0.21390899691159937,0
1.0,0.05285478020445443,15.765565277777775,40.0,4,5,0.27796666673484044,0
1.0,0.053685393145906465,17.141274666666664,41.0,5,6,0.3520089861637508,0
1.0,0.054337137503863354,18.563942307692308,43.0,6,7,0.43713622890215753,0
1.0,0.05506277142825807,20.047604938271604,45.0,7,8,0.46843250558807537,0
1.0,0.05522696143334483,21.460207142857143,46.0,7,8,0.6078299153797753,0
1.0,0.055427662310559275,23.082482758620685,48.0,8,9,0.6646847676301332,0
1.0,0.05547086239512164,24.655158620689654,50.0,9,10,0.7784200188039935,0
1.0,0.05563306579464596,26.39784712643678,51.0,10,11,0.805329225612646,0
1.0,0.05632895733452721,28.17241379310345,53.0,10,11,0.9505348474499674,0
1.0,0.05658049915087517,29.689655172413794,55.0,11,12,1.0201201960276407,0
1.0,0.0568371797630464,31.241379310344826,56.0,12,12,1.1102115719278123,0
1.0,0.05728750283747297,32.758620689655174,58.0,12,11,1.2169771964729905,0
1.0,0.05759389387858606,34.310344827586206,60.0,14,12,1.2993636206423607,0
1.0,0.058042728325962814,35.93103448275862,61.0,14,14,1.4755504868166127,0
1.0,0.05701473919742493,39.10344827586207,65.0,15,13,1.5008401557485933,0
1.0,0.05975275343960898,40.51724137931034,66.0,16,14,1.7105235299907482,0
1.0,0.06025901073924307,42.135025170677885,68.0,16,16,1.7916310349998197,0
1.0,0.06044570086163828,43.689655172413794,70.0,16,16,1.9563090481645673,0
1.0,0.060504630695416596,45.172413793103445,71.0,16,16,2.114413675555715,0
1.0,0.06055264438488945,46.758620689655174,73.0,16,16,2.1986403013603524,0
1.0,0.06096804479695956,48.30368225072404,75.0,16,16,2.268011080752436,0
1.0,0.061333360335302796,49.96551724137931,76.0,16,16,2.4226608966806333,0
1.0,0.061698685157311965,51.44827586206897,78.0,16,16,2.5324394883412324,0
1.0,0.0619053669670506,52.89655172413793,80.0,16,16,2.573044230006467,0
1.0,0.062290914836982375,54.275862068965516,81.0,16,16,2.6229327239481766,0
1.0,0.06280469533023011,55.89655172413793,83.0,16,16,2.755880568438412,0
1.0,0.06423412909511811,57.48275862068965,85.0,16,16,2.856287186657905,0
1.0,0.06504909409727716,59.03448275862069,86.0,16,16,2.9763643563639732,0
1.0,0.06668368099680054,61.758620689655174,90.0,16,16,3.0370001562370823,0
1.0,0.06800908077131798,63.275862068965516,91.0,16,16,3.10732640697699,0
1.0,0.06963550086707333,64.91536525666218,93.0,16,16,3.1379182204503775,0
1.0,0.07078905125198155,66.48275862068965,95.0,16,16,3.1773306175374953,0
1.0,0.07081311783991427,67.58620689655173,96.0,16,16,3.2863281271003864,0
1.0,0.07170518472620148,69.03448275862068,98.0,16,16,3.2353596992194036,0
1.0,0.07271498943924032,70.67503275184444,99.0,16,16,3.3662927322619978,0
