cores,rts,tr,users,replica,util,mem
1.0,0.0,0.0,,1,0.0,0
1.0,0.0,0.0,0.0,1,0.0,0
1.0,0.0957023078399409,0.050333333333333334,1.0,1,0.0,0
1.0,0.06830865276464324,0.12595,2.0,1,0.0,0
1.0,0.05916575533107038,0.27471111111111113,4.0,1,0.0,0
1.0,0.05563546381288803,0.49226666666666674,6.0,1,0.0,0
1.0,0.053543638850921546,0.7402666666666666,7.0,1,0.0,0
1.0,0.05213437278717413,1.0570499999999998,9.0,1,0.0,0
1.0,0.051632883598667655,1.442095238095238,11.0,1,0.0,0
1.0,0.05098777548944393,1.8598666666666663,12.0,1,0.0,0
1.0,0.05054381171732324,2.3451999999999997,14.0,1,0.0,0
1.0,0.04996088292635462,2.8628099999999996,16.0,1,0.0,0
1.0,0.0505518801452109,3.4484121212121215,17.0,1,0.0,0
1.0,0.051651995676460616,4.067088888888889,19.0,1,0.0,0
1.0,0.05152978472947594,4.754420512820513,21.0,1,0.0,0
1.0,0.05136981387113132,5.474066666666667,22.0,1,0.0,0
1.0,0.051873743901485955,6.2636,24.0,1,0.0,0
1.0,0.052989265482799947,7.085175,26.0,1,0.0,0
1.0,0.05488766294653694,7.94046274509804,27.0,1,0.0,0
1.0,0.06019302398781192,8.792633333333333,29.0,1,0.0,0
1.0,0.07425121295561164,9.609045614035088,31.0,1,0.0,0
1.0,0.09500393744840284,10.424536666666667,32.0,1,0.0,0
1.0,0.11349641877009699,11.292399999999999,34.0,1,0.1330653662460568,0
1.0,0.13305667712656788,12.151466666666668,36.0,2,0.12610380000000004,0
1.0,0.15669250862250358,13.040999999999999,37.0,2,0.20110094713583562,0
1.0,0.1755135897196791,14.003052777777778,39.0,2,0.2638750901061741,0
1.0,0.18708518086170975,14.931571999999997,41.0,3,0.3111674062942464,0
1.0,0.1996522516562408,15.926561538461536,42.0,3,0.34713738176766795,0
1.0,0.2149129974967889,17.12809259259259,44.0,3,0.42126321608497613,0
1.0,0.22054292347724325,18.233496428571428,46.0,4,0.41479161343207177,0
1.0,0.22983476110847048,19.468471264367817,47.0,4,0.49965436731092056,0
