Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,52454,0,4,5.306872329050742,2.084448000005068,78.15978999997242,112.45090936820833,36.42233142591395,0.0,4,5,6,7,9,12,17,21,53,70,78
OPTIONS,/api/auth/verify,52454,0,3,3.6713345149087555,0.9066749998964951,77.97373400035212,0.0,36.42233142591395,0.0,3,4,5,5,7,10,13,15,44,58,78
OPTIONS,/api/exercise-production,52454,0,3,3.614872962786167,0.9069129998806602,71.68036500002017,0.0,36.42233142591395,0.0,3,4,5,5,7,10,13,16,42,60,72
POST,/api/exercise-production,52431,4,40,42.94077480465708,15.647137999962979,198.6845239998729,1140.912952261067,36.406360982805786,0.002777468366638499,40,42,44,45,50,62,79,88,120,170,200
OPTIONS,/api/user/login,52457,9,3,3.89949971466198,0.8440809999683552,76.55193199980204,0.0,36.42441452718894,0.006249303824936623,3,4,5,6,8,10,14,19,51,68,77
POST,/api/user/login,52457,1,4,5.745726791009693,0.7236569999804487,105.39636599992264,112.44878662523591,36.42441452718894,0.0006943670916596248,4,6,7,7,10,13,18,24,53,73,110
DELETE,/api/user/logout,52429,0,3,4.9298918623083505,1.6801760000362265,82.86098100006711,14.0,36.404972248622464,0.0,3,5,6,7,9,12,16,22,56,71,83
OPTIONS,/api/user/logout,52429,0,3,3.915927358579771,0.9144339999238582,75.08067999992818,0.0,36.404972248622464,0.0,3,4,5,6,8,10,13,17,49,67,75
,Aggregated,419565,14,4,9.251778090893978,0.7236569999804487,198.6845239998729,172.441550176969,291.3321288121704,0.009721139283234747,4,6,7,9,38,41,47,54,91,130,200
