cores,rts,tr,users,replica,util,mem
1.0,0.0,0.0,,1,0.0,0.0
1.0,0.0,0.0,0.0,1,0.0,0.0
1.0,0.0,0.0,1.0,1,0.0,0.0
1.0,0.07932337892774587,0.049666666666666665,2.0,1,0.0,0.0
1.0,0.06399065744125255,0.11091666666666666,4.0,1,0.0,0.0
1.0,0.05660180781248407,0.26703999999999994,7.0,1,0.0,0.0
1.0,0.05451543697481259,0.40113333333333345,9.0,1,0.0,0.0
1.0,0.053313551176506054,0.5689333333333333,11.0,1,0.0,0.0
1.0,0.05222255800766162,0.7542187499999999,12.0,1,0.0,0.0
1.0,0.052044916703910024,0.9727888888888889,14.0,1,0.0,0.0
1.0,0.051610218609506,1.22494,16.0,1,0.0,0.0
1.0,0.051981957721881224,1.4614681818181816,17.0,3,0.0,0.0
1.0,0.051939820772232664,1.7664791666666668,19.0,3,0.0,0.0
1.0,0.05293860923823964,2.1051282051282048,21.0,4,0.0,0.0
1.0,0.05365174179117376,2.4441130952380954,22.0,4,0.0,0.0
1.0,0.053478581156805004,2.8345333333333333,24.0,4,0.0,0.0
1.0,0.0543641885608289,3.243,26.0,5,0.0,0.0
1.0,0.05407325041632497,3.6842000000000006,27.0,5,0.0,0.0
1.0,0.05467052993760377,4.12585925925926,29.0,5,0.0,0.0
1.0,0.05476226467284609,4.635647368421052,31.0,6,0.0,0.0
1.0,0.05477327347692074,5.1282749999999995,32.0,6,0.0,0.0
1.0,0.05454566685664827,5.706800793650794,34.0,6,0.0,0.0
1.0,0.05454091933171476,6.2517545454545465,36.0,6,0.0,0.0
1.0,0.0551269861285612,6.829973913043478,37.0,7,0.0,0.0
1.0,0.05529573069026106,7.424404166666667,39.0,7,0.0,0.0
1.0,0.05554469474879827,8.052516666666666,41.0,7,0.0,0.0
1.0,0.05560208230437937,8.731230769230768,42.0,8,0.0,0.0
1.0,0.05554851140149033,9.4466512345679,44.0,8,0.0,0.0
1.0,0.05555054650017571,10.177857142857142,46.0,8,0.0,0.0
1.0,0.05551054072438343,10.912522988505748,47.0,8,0.0,0.0
1.0,0.05581696423606928,11.709683333333333,49.0,9,0.0,0.0
1.0,0.05577103563004638,12.494193548387097,51.0,9,0.0,0.0
1.0,0.05577190959366362,13.34644375,52.0,9,0.0,0.0
1.0,0.055813570828026786,14.215472727272726,54.0,10,0.0,0.0
1.0,0.05607475050699803,15.123019607843139,56.0,10,0.0,0.0
1.0,0.05621455078084999,16.033245238095237,57.0,10,0.0,0.0
1.0,0.05638631607513407,16.994099999999996,59.0,10,0.0,0.0
1.0,0.0564696061993638,17.964367567567567,61.0,11,0.0,0.0
1.0,0.05656226107556894,18.96869298245614,62.0,11,0.0,0.0
1.0,0.05657389701375843,19.945536752136753,64.0,11,0.0,0.0
1.0,0.05690098427011228,20.969153333333328,66.0,12,0.0,0.0
1.0,0.057478637931521546,22.07430731707317,67.0,12,0.0,0.0
1.0,0.05762199111888488,23.150761904761904,69.0,12,0.0,0.0
1.0,0.0579272451852938,24.265872093023255,71.0,12,0.0,0.0
1.0,0.05814818623867223,25.405256060606064,72.0,13,0.0,0.0
1.0,0.0585282608198625,26.637816296296293,74.0,13,0.0,0.0
1.0,0.05902899575143252,28.45847446808511,77.0,13,0.0,0.0
1.0,0.059382495830578814,29.699423611111108,79.0,14,0.0,0.0
1.0,0.05962421753534102,30.987624489795916,81.0,14,0.0,0.0
