Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,49854,0,5,10.062597239977539,2.073915005894378,161.60261299228296,112.41531271312232,34.62466352262288,0.0,5,7,9,11,18,51,78,86,100,120,160
OPTIONS,/api/auth/verify,49855,0,3,7.149332579087859,0.9108560043387115,121.40995598747395,0.0,34.62535804389545,0.0,3,5,7,8,12,20,71,79,92,110,120
OPTIONS,/api/exercise-production,49854,1,3,6.739651872575535,0.911076000193134,116.64623700198717,0.0,34.62466352262288,0.0006945212725683572,3,5,7,8,12,19,65,75,92,100,120
POST,/api/exercise-production,49840,4,42,67.37035614454425,8.103579020826146,403.19325900054537,1140.9084269662922,34.61494022480692,0.002778085090273429,42,49,66,83,160,200,270,290,340,390,400
OPTIONS,/api/user/login,49860,16,3,8.650580334890021,0.8413250034209341,115.7246729999315,0.0,34.628830650258294,0.011112340361093716,3,6,7,9,16,55,73,79,93,100,120
POST,/api/user/login,49859,3,5,10.482892497718666,2.2216829820536077,237.83651200938039,112.40857217352935,34.62813612898572,0.0020835638177050717,5,7,10,11,18,47,82,90,110,180,240
DELETE,/api/user/logout,49836,1,4,9.002165713694144,1.6712899960111827,122.77044801157899,13.999719078577735,34.61216213971665,0.0006945212725683572,4,7,9,11,16,35,73,79,93,120,120
OPTIONS,/api/user/logout,49836,1,3,8.03770252114502,0.9090680105146021,121.10326599213295,0.0,34.61216213971665,0.0006945212725683572,3,6,8,9,14,24,77,83,94,120,120
,Aggregated,398794,26,5,15.935573752676047,0.8413250034209341,403.19325900054537,172.44366264286825,276.9709163726255,0.018057553086777287,5,8,12,17,43,71,100,180,290,350,400
