cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,0.0,1,1,0.0,0
1.0,0.0,0.0,1.0,1,1,0.0,0
1.0,0.0988711220003203,0.03436666666666666,2.0,1,1,0.0,0
1.0,0.06643258643727064,0.13755555555555557,4.0,1,1,0.0,0
1.0,0.05825024112492066,0.309675,6.0,1,1,0.0,0
1.0,0.05649950982661635,0.5162,7.0,1,1,0.0,0
1.0,0.054362537866473874,0.7917111111111111,9.0,1,1,0.0,0
1.0,0.05311690839501565,1.1359857142857144,11.0,1,1,0.0,0
1.0,0.052460712797541165,1.5150666666666666,12.0,1,1,0.0,0
1.0,0.05154076268708267,1.9633333333333338,14.0,1,1,0.0,0
1.0,0.050594305675549366,2.4801599999999997,16.0,1,1,0.0,0
1.0,0.05000972158074763,2.9967545454545457,17.0,1,1,0.0,0
1.0,0.050114062448333385,3.5827999999999993,19.0,1,1,0.0,0
1.0,0.050882581040716385,4.272276923076923,21.0,1,1,0.0,0
1.0,0.05458703580976444,4.961828571428571,22.0,1,1,0.0,0
1.0,0.05655033046624062,5.719622222222223,24.0,1,1,0.0,0
1.0,0.05834820785846947,6.581541666666666,26.0,1,1,0.0,0
1.0,0.058435148786328925,7.408647058823531,27.0,1,1,0.0,0
1.0,0.05984560261174356,8.305127777777779,29.0,1,1,0.0,0
1.0,0.06955338807616772,9.201194736842105,31.0,1,1,0.0,0
1.0,0.08300734679397855,10.06378,32.0,1,1,0.0,0
1.0,0.09674525518661788,10.890463492063493,34.0,1,1,0.12605128744088287,0
1.0,0.11388505297105038,11.84233484848485,36.0,2,1,0.16158675775091966,0
1.0,0.13302492881271283,12.649278260869567,37.0,2,2,0.19533797996976573,0
1.0,0.1519888937317332,13.453997222222222,39.0,2,2,0.2588794354006513,0
1.0,0.17000372745550277,14.606264,41.0,3,3,0.30619909366915576,0
1.0,0.20054091086944684,15.976128395061727,44.0,3,3,0.3002078333333333,0
1.0,0.21084476782356282,17.316000000000003,46.0,3,3,0.38289565768276806,0
1.0,0.2160407649449919,18.43132183908046,46.0,4,4,0.45247735957366797,0
1.0,0.2248510693052667,19.606289655172414,48.0,4,4,0.4598904097222223,0
1.0,0.23237626577186513,21.06853448275862,50.0,4,4,0.5412005412285689,0
1.0,0.23510296787618404,22.359055172413797,51.0,4,4,0.595126,0
1.0,0.2396145423689347,23.791,53.0,4,4,0.7024711409430369,0
1.0,0.24400644622637227,25.275862068965516,55.0,6,4,0.7003698778560271,0
1.0,0.24580783703393752,26.413793103448274,56.0,6,6,0.7827962721541899,0
1.0,0.2387125739456239,28.03448275862069,58.0,6,6,0.8711390890510228,0
1.0,0.2310459335052136,29.620689655172413,60.0,6,6,0.9621866846091458,0
1.0,0.22203759727611777,31.103448275862068,61.0,7,7,1.116456595135404,0
1.0,0.21407957294505367,32.6551724137931,63.0,7,7,1.1966982064066944,0
