Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,51960,2,4,6.0824513494537635,2.082917999359779,414.69302799669094,112.37952270977675,36.08027847993228,0.001388771304077455,4,6,7,8,11,14,21,46,71,90,410
OPTIONS,/api/auth/verify,51961,0,3,4.119179195920905,0.9049389918800443,94.31079799833242,0.0,36.08097286558432,0.0,3,4,5,6,8,11,14,18,62,77,94
OPTIONS,/api/exercise-production,51959,0,3,4.029911569850887,0.9071730019059032,87.7487440011464,0.0,36.07958409428024,0.0,3,4,5,6,8,10,14,18,60,78,88
POST,/api/exercise-production,51945,3,41,46.908059426759486,10.989764996338636,353.41586801223457,1140.9341033785736,36.069862695151706,0.002083156956116183,41,43,46,48,69,89,100,110,170,210,350
OPTIONS,/api/user/login,51964,9,3,4.749813747405151,0.8418880024692044,84.46549299696926,0.0,36.08305602254044,0.006249470868348548,3,4,6,6,9,12,26,46,68,79,84
POST,/api/user/login,51964,3,4,6.57511197548808,1.2442059960449114,830.3941330086673,112.37731891309367,36.08305602254044,0.002083156956116183,4,6,7,8,11,14,24,48,74,97,830
DELETE,/api/user/logout,51942,0,4,5.681610442266034,1.6897659952519462,101.09858999203425,14.0,36.06777953819559,0.0,4,5,7,8,11,14,20,42,72,85,100
OPTIONS,/api/user/logout,51942,0,3,4.577692859036549,0.9175090090138838,101.2637759995414,0.0,36.06777953819559,0.0,3,5,6,7,9,12,16,31,70,86,100
,Aggregated,415637,17,4,10.339520631797507,0.8418880024692044,830.3941330086673,172.43851004602573,288.6123692564206,0.011804556084658368,4,6,8,10,38,43,58,78,120,180,830
