cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,1,1,0.0,0
1.0,0.0,0.0,0.0,1,1,0.0,0
1.0,0.09545068249153144,0.06068895643363729,1.0,1,1,0.0,0
1.0,0.06857946758969526,0.14237544036235533,2.0,1,1,0.0,0
1.0,0.059092950481768255,0.30176319607186697,4.0,1,1,0.0,0
1.0,0.055551787001472494,0.5321294206170052,6.0,1,1,0.0,0
1.0,0.053563612703612665,0.7929951206470156,7.0,1,1,0.0,0
1.0,0.05275913968713005,1.1247369300150325,11.0,1,1,0.0,0
1.0,0.05190230806503826,1.7027669963691001,12.0,1,1,0.0,0
1.0,0.051086315052261265,2.1440154296947442,14.0,1,1,0.0,0
1.0,0.05035269775650827,2.6539000700911184,16.0,1,1,0.0,0
1.0,0.05310228736686081,3.1647037407845637,17.0,1,1,0.0,0
1.0,0.05235968587063229,3.8131726036539586,19.0,1,1,0.0,0
1.0,0.05223907459673294,4.462000462000462,21.0,1,1,0.0,0
1.0,0.05297531859372725,5.1449107504587595,22.0,1,1,0.0,0
1.0,0.052554053495748786,5.932196792775961,24.0,1,1,0.0,0
1.0,0.052546387242964614,6.752830424720084,26.0,1,1,0.0,0
1.0,0.05329697503235834,7.608641902631423,27.0,1,1,0.0,0
1.0,0.05851871893797554,8.532725486925743,29.0,1,1,0.0,0
1.0,0.06930447848370297,9.320935376836783,31.0,1,1,0.07448698784344221,0
1.0,0.08756020137696828,10.258728173312653,32.0,1,1,0.10977907612752727,0
1.0,0.09926749522634093,11.126074871746,34.0,1,1,0.14531826979449403,0
1.0,0.11318235349626167,12.060472097148313,36.0,2,2,0.1812773715698945,0
1.0,0.1293094496504168,13.065141166746423,37.0,2,2,0.21631182595273152,0
1.0,0.14364887256650946,14.20041689248343,39.0,2,2,0.25244125903091597,0
1.0,0.14745810239838006,15.361544002881502,41.0,2,2,0.3043226719071311,0
1.0,0.1544821775619892,16.39358140608766,42.0,3,3,0.38956800838178585,0
1.0,0.16277917391124672,17.726940131668336,44.0,3,3,0.4393062791991533,0
1.0,0.16587505244713352,19.050873619894947,47.0,3,3,0.4786769543995133,0
1.0,0.17233807805169915,20.9708091954023,49.0,4,4,0.5457284780062359,0
1.0,0.1774435250798226,22.58496551724138,51.0,4,4,0.6286045682673301,0
1.0,0.17714456062085304,24.010911494252877,52.0,5,5,0.7286495164506508,0
1.0,0.18057893152264767,25.63936781609196,54.0,5,5,0.7567528190066335,0
1.0,0.1756096604509832,27.241379310344826,56.0,5,5,0.833292247857434,0
1.0,0.17268637070089074,28.586206896551722,57.0,5,5,0.9214359392527612,0
1.0,0.16701518014475114,30.17241379310345,59.0,5,5,1.044961625202793,0
1.0,0.1620220038395773,31.689655172413794,61.0,6,6,1.1264207046953447,0
1.0,0.15785188498900332,33.310344827586206,62.0,6,6,1.199396141972775,0
