Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1738649654,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1738649655,36,,Aggregated,0.000000,0.000000,39,49,59,71,110,480,560,630,650,650,650,217,0,39,74.68472526724314,4.411599999912141,653.2430990000648,110.89400921658986
1738649656,36,,Aggregated,0.000000,0.000000,36,51,71,95,460,1000,1100,1100,1200,1200,1200,338,0,36,127.75602578400279,1.0255289998895023,1152.7916929999265,162.31656804733728
1738649657,36,,Aggregated,36.000000,0.000000,30,46,63,78,150,560,1100,1100,1200,1200,1200,534,0,30,98.45497009176684,0.9666710002420587,1152.7916929999265,161.99812734082397
1738649658,36,,Aggregated,109.500000,0.000000,28,52,78,92,170,510,1000,1100,1200,1200,1200,720,0,28,93.70182136250126,0.9618940002837917,1152.7916929999265,172.01388888888889
1738649659,36,,Aggregated,115.666667,0.000000,24,52,84,93,160,510,1000,1100,1200,1200,1200,950,0,24,89.14584444630805,0.9618940002837917,1152.7916929999265,164.02
1738649660,36,,Aggregated,136.750000,0.000000,21,48,80,91,160,480,700,1100,1100,1200,1200,1109,0,21,84.17886683317047,0.8720080004422925,1152.7916929999265,169.56537421100091
1738649661,36,,Aggregated,144.000000,0.000000,17,43,75,88,150,460,600,1100,1100,1200,1200,1328,0,17,76.63202454743873,0.8720080004422925,1152.7916929999265,168.9390060240964
1738649662,36,,Aggregated,160.000000,0.000000,17,45,75,85,160,400,590,1000,1100,1200,1200,1533,0,17,73.45235463927007,0.8720080004422925,1152.7916929999265,170.30397912589694
1738649663,36,,Aggregated,161.000000,0.000000,16,44,74,85,160,300,580,1000,1100,1200,1200,1752,0,16,69.91462315753994,0.8720080004422925,1152.7916929999265,169.68835616438355
1738649664,36,,Aggregated,167.500000,0.000000,15,44,74,83,170,280,540,970,1100,1200,1200,1956,0,15,67.79983060531873,0.8720080004422925,1152.7916929999265,170.23466257668713
1738649665,36,,Aggregated,171.888889,0.000000,14,42,73,82,180,270,510,950,1100,1200,1200,2169,0,14,65.4936086846522,0.8720080004422925,1152.7916929999265,170.64730290456433
1738649666,36,,Aggregated,176.000000,0.000000,13,41,73,81,180,260,510,650,1100,1200,1200,2373,0,13,63.58779737126628,0.8720080004422925,1152.7916929999265,170.4677623261694
1738649667,36,,Aggregated,193.200000,0.000000,12,39,72,80,170,250,500,630,1100,1200,1200,2591,0,12,61.687798934395055,0.8720080004422925,1152.7916929999265,170.9224237746044
1738649668,36,,Aggregated,196.100000,0.000000,12,37,72,80,170,210,480,600,1100,1200,1200,2808,0,12,59.79836701995176,0.8720080004422925,1152.7916929999265,171.01353276353277
1738649669,36,,Aggregated,204.200000,0.000000,12,37,72,80,170,210,480,590,1100,1200,1200,3028,0,11,58.72020178567429,0.8720080004422925,1152.7916929999265,170.86690885072656
1738649670,36,,Aggregated,205.800000,0.000000,11,35,71,80,170,210,470,580,1100,1200,1200,3250,0,11,57.175469954468525,0.8720080004422925,1152.7916929999265,170.66676923076923
1738649671,36,,Aggregated,210.500000,0.000000,11,33,71,79,160,210,430,580,1100,1200,1200,3469,0,11,55.95461999885387,0.8720080004422925,1152.7916929999265,170.36955895070625
1738649672,36,,Aggregated,208.100000,0.000000,11,32,71,79,170,210,400,570,1100,1200,1200,3691,0,11,55.499695283397756,0.8720080004422925,1152.7916929999265,171.09428339203467
1738649673,36,,Aggregated,213.900000,0.000000,10,30,71,79,160,210,400,540,1100,1200,1200,3909,0,10,54.24903676618379,0.8720080004422925,1152.7916929999265,171.0885136863648
1738649674,36,,Aggregated,213.900000,0.000000,10,29,70,79,170,210,350,520,1100,1200,1200,4130,0,10,53.74932710266845,0.8720080004422925,1152.7916929999265,171.23002421307507
1738649675,36,,Aggregated,215.000000,0.000000,10,28,70,78,170,210,300,510,1100,1200,1200,4331,0,10,53.147648966525644,0.8720080004422925,1152.7916929999265,171.48949434310782
1738649676,36,,Aggregated,215.900000,0.000000,10,26,70,78,170,210,290,510,1100,1200,1200,4556,0,10,52.53532776756431,0.8720080004422925,1152.7916929999265,171.465978928885
1738649677,36,,Aggregated,216.800000,0.000000,10,25,70,78,160,200,290,510,1100,1200,1200,4774,0,10,51.686223422502884,0.8720080004422925,1152.7916929999265,171.45873481357353
1738649678,36,,Aggregated,216.700000,0.000000,10,25,70,78,160,200,290,500,1100,1200,1200,5000,0,10,51.193983068203906,0.8720080004422925,1152.7916929999265,171.2124
1738649679,36,,Aggregated,217.100000,0.000000,10,24,70,77,160,200,280,500,1100,1200,1200,5213,0,10,50.772495985041935,0.8720080004422925,1152.7916929999265,171.5196623825053
1738649680,36,,Aggregated,217.600000,0.000000,10,23,70,78,150,200,280,490,1100,1200,1200,5433,0,10,50.24696090705445,0.8720080004422925,1152.7916929999265,171.2446162341248
1738649681,36,,Aggregated,218.400000,0.000000,10,23,70,77,150,200,280,480,1100,1200,1200,5658,0,10,49.95163616066161,0.8720080004422925,1152.7916929999265,171.44839165782963
1738649682,36,,Aggregated,218.300000,0.000000,10,21,70,77,140,200,280,480,1100,1200,1200,5882,0,10,49.437197364504534,0.8720080004422925,1152.7916929999265,170.93998639918397
1738649683,36,,Aggregated,217.900000,0.000000,10,21,70,77,160,200,270,480,1100,1200,1200,6081,0,10,49.44997913172306,0.8720080004422925,1152.7916929999265,171.48347311297485
1738649684,36,,Aggregated,218.400000,0.000000,9,21,70,77,160,200,270,470,1100,1200,1200,6296,0,9,49.12361125572021,0.8720080004422925,1152.7916929999265,171.69329733163914
1738649685,36,,Aggregated,218.600000,0.000000,9,20,70,77,160,200,270,460,1100,1200,1200,6522,0,9,48.8487139618243,0.8720080004422925,1152.7916929999265,171.204998466728
1738649686,36,,Aggregated,217.100000,0.000000,9,20,69,77,160,200,270,460,1100,1200,1200,6731,0,9,48.73129055876083,0.8720080004422925,1152.7916929999265,171.70108453424453
1738649687,36,,Aggregated,216.900000,0.000000,9,19,69,77,150,200,270,430,1100,1200,1200,6951,0,9,48.43133996288558,0.8720080004422925,1152.7916929999265,171.4779168464969
1738649688,36,,Aggregated,218.100000,0.000000,9,20,69,77,160,200,270,410,1100,1200,1200,7166,0,9,48.373939405528255,0.8720080004422925,1152.7916929999265,171.64987440692158
1738649690,36,,Aggregated,217.000000,0.000000,9,19,69,77,160,200,270,400,1100,1200,1200,7388,0,9,48.02887986275321,0.8720080004422925,1152.7916929999265,171.69193286410396
1738649691,36,,Aggregated,215.700000,0.000000,9,19,70,77,160,200,270,400,1100,1200,1200,7605,0,9,47.9745194472087,0.8720080004422925,1152.7916929999265,171.39342537804077
1738649692,36,,Aggregated,216.200000,0.000000,9,18,70,77,160,200,270,400,1100,1200,1200,7820,0,9,47.799695601409844,0.8720080004422925,1152.7916929999265,171.7349104859335
1738649693,36,,Aggregated,215.700000,0.000000,9,18,69,77,150,200,270,390,1100,1200,1200,8035,0,9,47.49279168761996,0.8720080004422925,1152.7916929999265,171.60099564405726
