Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,114,0,3,2.8812957718975283,2.4836769998728414,7.42231999993237,109.0,0.958638576382186,0.0,3,3,3,3,4,4,5,6,7,7,7
OPTIONS,/api/auth/verify,114,0,1.039085999764211,1.1417118421536943,1.039085999764211,1.4502119993267115,0.0,0.958638576382186,0.0,1,1,1,1,1,1,1,1,1,1,1
OPTIONS,/api/exercise-production,114,0,1.0253970003759605,1.2219896841902242,1.0253970003759605,2.9484610004146816,0.0,0.958638576382186,0.0,1,1,1,1,1,2,2,2,3,3,3
POST,/api/exercise-production,114,0,38,37.84686347366835,36.270525999498204,46.14620900065347,1141.0,0.958638576382186,0.0,38,38,38,38,39,40,40,41,46,46,46
OPTIONS,/api/user/login,114,0,1.0351989994887845,1.2324832280347964,1.0351989994887845,4.90981799975998,0.0,0.958638576382186,0.0,1,1,1,1,1,2,2,2,5,5,5
POST,/api/user/login,114,0,3,3.1465155614234006,2.740567999353516,6.831718000285036,109.0,0.958638576382186,0.0,3,3,3,3,4,4,6,6,7,7,7
DELETE,/api/user/logout,114,0,2,2.072931061384384,1.8754380007521831,4.495651999604888,14.0,0.958638576382186,0.0,2,2,2,2,2,3,4,4,4,4,4
OPTIONS,/api/user/logout,114,0,1.035186000081012,1.1474981404142837,1.035186000081012,3.0741410000700853,0.0,0.958638576382186,0.0,1,1,1,1,1,1,2,3,3,3,3
,Aggregated,912,0,2,6.336411095395833,1.0253970003759605,46.14620900065347,171.625,7.669108611057488,0.0,2,3,3,3,37,38,39,39,46,46,46
