cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,1,1,0.0,0
1.0,0.0,0.0,0.0,1,1,0.0,0
1.0,0.09933763353224391,0.0564,1.0,1,1,0.0,0
1.0,0.0703242216578913,0.13625,2.0,1,1,0.0,0
1.0,0.06012323168791958,0.2923666666666666,4.0,1,1,0.0,0
1.0,0.057126964010416295,0.5191333333333333,6.0,1,1,0.0,0
1.0,0.054586390084134,0.7766666666666667,7.0,1,1,0.0,0
1.0,0.0531880486547607,1.1053833333333334,9.0,1,1,0.0,0
1.0,0.052182795159653995,1.465842857142857,11.0,1,1,0.0,0
1.0,0.05140234377409374,1.8965625000000004,12.0,1,1,0.0,0
1.0,0.05070245877820517,2.361125925925926,14.0,1,1,0.0,0
1.0,0.049902534273312274,2.8948233333333335,17.0,1,1,0.0,0
1.0,0.05112294263970101,3.8113999999999995,19.0,1,1,0.0,0
1.0,0.05090318737951674,4.456864102564103,21.0,1,1,0.0,0
1.0,0.05108196136585759,5.137885714285714,22.0,1,1,0.0,0
1.0,0.05233805559322572,5.8870000000000005,24.0,1,1,0.0,0
1.0,0.05485071040835885,6.739583333333334,26.0,1,1,0.0,0
1.0,0.05498715895299039,7.627721568627451,27.0,1,1,0.0,0
1.0,0.05752321211453269,8.482870370370371,29.0,1,1,0.0,0
1.0,0.06878252981261825,9.270333333333333,31.0,1,1,0.0,0
1.0,0.08663924919891604,10.162499999999998,32.0,1,1,0.12293634594882741,0
1.0,0.10418958858212495,11.00057142857143,34.0,3,1,0.1586123862828715,0
1.0,0.1282412936714204,11.80010303030303,36.0,4,3,0.1928140091770952,0
1.0,0.15153009558824382,12.666330434782608,37.0,5,5,0.17787320000000004,0
1.0,0.16721302000193428,13.712108333333333,39.0,4,5,0.3307800912266764,0
1.0,0.17999828686966718,14.819653333333333,41.0,8,5,0.4237951824144557,0
1.0,0.18995197102056716,15.830444871794873,42.0,9,8,0.45008399397204796,0
1.0,0.2044644873836641,17.019488888888887,44.0,9,10,0.5017166342655666,0
1.0,0.21435271828153746,18.134623809523813,46.0,10,11,0.6343315772370902,0
1.0,0.22209618582034313,19.452662068965516,47.0,12,11,0.6602622126223677,0
1.0,0.2265378018769317,20.66367816091954,49.0,11,13,0.751632626169167,0
1.0,0.23307300412834286,21.96551724137931,52.0,13,14,0.8638749395091032,0
1.0,0.2402129645311454,24.049571264367813,54.0,16,14,0.9678929996364924,0
1.0,0.23800816528880595,25.908333333333335,56.0,16,16,1.0417223916801284,0
1.0,0.2271618477728846,27.586206896551722,57.0,16,16,1.1427994808327613,0
1.0,0.21682320078388792,29.20689655172414,59.0,16,16,1.2766054666136717,0
1.0,0.20796356653024567,30.655172413793103,61.0,16,16,1.3929312335193378,0
1.0,0.19970593515511778,32.172413793103445,62.0,16,16,1.50190567787756,0
