Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741763930,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741763931,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741763932,1,,Aggregated,0.000000,0.000000,6,7,29,29,49,49,49,49,49,49,49,8,0,3,12.30133637363906,1.2067339848726988,49.45705601130612,171.625
1741763933,3,,Aggregated,0.000000,0.000000,3,6,7,26,38,49,49,49,49,49,49,32,0,3,10.450499435137317,1.103280985262245,49.45705601130612,171.625
1741763934,5,,Aggregated,4.000000,0.000000,2,4,6,7,38,48,49,49,49,49,49,72,0,2,8.795464900888167,1.0922669898718596,49.45705601130612,171.625
1741763935,6,,Aggregated,8.000000,0.000000,2,3,5,6,37,39,48,49,49,49,49,120,0,2,7.924113915699611,1.062921975972131,49.45705601130612,171.64166666666668
1741763936,8,,Aggregated,14.000000,0.000000,2,3,4,5,36,38,48,49,49,49,49,184,0,2,7.402738885423827,1.039805996697396,49.45705601130612,171.66847826086956
1741763937,10,,Aggregated,20.800000,0.000000,2,3,3,4,36,38,39,48,49,49,49,264,0,2,7.055687689099806,1.026464015012607,49.45705601130612,171.70075757575756
1741763938,11,,Aggregated,26.666667,0.000000,2,3,3,4,36,38,39,48,49,49,49,352,0,2,6.851299880095625,1.0258159891236573,49.45705601130612,171.72727272727272
1741763939,13,,Aggregated,33.142857,0.000000,2,3,3,4,36,38,39,41,49,49,49,455,0,2,6.7618151955245125,1.0258159891236573,49.45705601130612,172.1032967032967
1741763940,15,,Aggregated,39.750000,0.000000,2,3,3,3,36,37,39,41,49,49,49,568,0,2,6.662625369616263,1.0199599782936275,49.45705601130612,171.78697183098592
