Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,52252,0,4,5.563357836837326,2.08540799212642,167.77460198500194,112.42731378703208,36.28315240930754,0.0,4,5,6,7,10,12,16,21,86,99,170
OPTIONS,/api/auth/verify,52253,0,3,3.8330873577028606,0.9051660017576069,124.26855799276382,0.0,36.28384679712828,0.0,3,4,5,6,8,10,12,15,76,92,120
OPTIONS,/api/exercise-production,52250,0,3,3.8384136545335936,0.9134759893640876,96.76912100985646,0.0,36.28176363366606,0.0,3,4,5,6,8,10,13,15,74,88,97
POST,/api/exercise-production,52235,15,40,44.30887397733532,10.184529994148761,477.6285120169632,1140.672346128075,36.27134781635496,0.010415817311100304,40,42,44,45,49,59,80,100,380,420,480
OPTIONS,/api/user/login,52256,15,3,4.1029499074416655,0.8448470034636557,113.95726099726744,0.0,36.2859299605905,0.010415817311100304,3,4,5,6,8,10,13,18,78,95,110
POST,/api/user/login,52256,1,4,5.972665539945538,2.233564999187365,177.74296502466314,112.42511864666258,36.2859299605905,0.0006943878207400203,4,6,7,8,10,13,17,24,94,110,180
DELETE,/api/user/logout,52233,0,4,5.052704861860386,1.7088399908971041,122.54104000749066,14.0,36.26995904071348,0.0,4,5,6,7,10,12,16,20,77,90,120
OPTIONS,/api/user/logout,52233,0,3,4.158580774514166,0.9160370100289583,121.9498360005673,0.0,36.26995904071348,0.0,3,4,5,6,8,10,13,17,81,95,120
,Aggregated,417968,31,4,9.602798483403923,0.8448470034636557,477.6285120169632,172.41444560349117,290.2318886590648,0.021526022442940627,4,6,8,9,38,42,47,55,140,390,480
