cores,rts,tr,users,replica,util,mem
1.0,0.0,0.0,,1,0.0,0
1.0,0.0,0.0,0.0,1,0.0,0
1.0,0.09816271403339773,0.05363333333333333,1.0,1,0.0,0
1.0,0.06909519540361195,0.1309,2.0,1,0.0,0
1.0,0.059645121068936865,0.2823333333333333,4.0,1,0.0,0
1.0,0.05667869138093674,0.5029916666666666,6.0,1,0.0,0
1.0,0.054787511998113304,0.7537333333333334,7.0,1,0.0,0
1.0,0.05327292510306123,1.0733222222222223,9.0,1,0.0,0
1.0,0.05192471104161321,1.4617142857142857,11.0,1,0.0,0
1.0,0.051123992544412945,1.845775,12.0,1,0.0,0
1.0,0.05028264995842373,2.33374074074074,14.0,1,0.0,0
1.0,0.049608866689798664,2.8541333333333334,16.0,1,0.0,0
1.0,0.0507326981586361,3.4079999999999995,17.0,1,0.0,0
1.0,0.05123252430089013,4.031483333333333,19.0,1,0.0,0
1.0,0.05138432082107527,4.721610256410257,21.0,1,0.0,0
1.0,0.051576865699391405,5.443821428571428,22.0,1,0.0,0
1.0,0.05171236732586124,6.19854,24.0,1,0.0,0
1.0,0.05298490421393226,7.021600000000001,26.0,1,0.0,0
1.0,0.05396974254611374,7.913398039215686,27.0,1,0.0,0
1.0,0.059837380779296116,8.803931481481483,29.0,1,0.0,0
1.0,0.0713244733548177,9.587368421052632,31.0,1,0.0,0
1.0,0.08926714891084556,10.4055,32.0,1,0.0,0
1.0,0.10723801648771715,11.325619047619048,34.0,1,0.0,0
1.0,0.1253482591914699,12.175466666666667,36.0,1,0.12401015286379281,0
1.0,0.14500181937617276,13.042014492753623,37.0,2,0.11264013333333338,0
1.0,0.16624895525983296,13.907525,39.0,2,0.19326955214809727,0
1.0,0.18777311606706104,14.836535999999999,41.0,3,0.2596542429574718,0
1.0,0.20839574105603048,15.869630769230769,42.0,4,0.24017456666666667,0
1.0,0.22157295397048474,16.72847407407407,44.0,4,0.32286744800432365,0
1.0,0.24822127807329372,18.3466091954023,47.0,5,0.33468729444444445,0
1.0,0.25983532833678075,19.561574712643683,49.0,5,0.4531696286952337,0
