Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,21134,0,120.0,168.21369158649352,1.9977160009148065,908.9682400008314,112.45438629696224,14.673133010860557,0.0,120,210,280,300,390,480,520,590,690,800,910
OPTIONS,/api/auth/verify,21144,0,51,54.5723174992927,0.8925919992179843,295.0555460010946,0.0,14.680075914717309,0.0,51,82,89,93,100,160,190,200,280,290,300
OPTIONS,/api/exercise-production,21125,0,30,52.194953984139794,0.9018950004247017,302.85113500031,0.0,14.66688439738948,0.0,30,81,88,92,100,150,190,200,280,300,300
POST,/api/exercise-production,21020,0,1100.0,1047.741410924503,32.502190999366576,2384.557871000652,1141.0,14.593983906893579,0.0,1100,1600,1700,1800,2000,2000,2100,2200,2300,2400,2400
OPTIONS,/api/user/login,21161,0,71,63.310239298518105,0.8196889993996592,350.9699959995487,0.0,14.691878851273788,0.0,71,88,95,99,120,180,200,210,290,300,350
POST,/api/user/login,21148,0,130.0,178.17961002161115,2.105216000927612,923.8811959985469,112.45460563646681,14.68285307626001,0.0,130,220,290,310,410,490,530,600,710,920,920
DELETE,/api/user/logout,21007,0,32,54.16646987289879,1.6531420005776454,372.2193220000918,14.0,14.5849581318798,0.0,32,82,90,94,100,170,190,200,290,370,370
OPTIONS,/api/user/logout,21015,0,34,53.35310762322575,0.9097330002987292,300.9463449998293,0.0,14.590512454965202,0.0,34,82,89,92,100,150,190,200,290,300,300
,Aggregated,168754,0,82,208.59943500952323,0.8196889993996592,2384.557871000652,172.0416641975894,117.16427974423972,0.0,82,100,170,200,480,1400,1900,2000,2200,2300,2400
