cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,1,1,0.0,0
1.0,0.0,0.0,0.0,1,1,0.0,0
1.0,0.09924358260985822,0.0533,1.0,1,1,0.0,0
1.0,0.07053077354853178,0.13160000000000002,2.0,1,1,0.0,0
1.0,0.060404045251016864,0.28505555555555556,4.0,1,1,0.0,0
1.0,0.05687117828927296,0.50895,6.0,1,1,0.0,0
1.0,0.05455209402631249,0.7646666666666667,7.0,1,1,0.0,0
1.0,0.05393200882919503,1.0903999999999998,9.0,1,1,0.0,0
1.0,0.05301111602004278,1.485904761904762,11.0,1,1,0.0,0
1.0,0.051653902186803484,1.9142500000000002,12.0,1,1,0.0,0
1.0,0.050820236983062525,2.3758703703703703,14.0,1,1,0.0,0
1.0,0.05020227206134277,2.9457,16.0,1,1,0.0,0
1.0,0.04994324260216075,3.5108121212121213,17.0,1,1,0.0,0
1.0,0.050301474927621645,4.1454305555555555,21.0,1,1,0.0,0
1.0,0.053006127810644746,5.171464285714285,22.0,1,1,0.0,0
1.0,0.05380982265178328,5.918486666666667,24.0,1,1,0.0,0
1.0,0.05518776176239159,6.768262499999999,26.0,1,1,0.0,0
1.0,0.0567341458043181,7.618743137254903,27.0,1,1,0.0,0
1.0,0.05947039065225431,8.538162962962963,29.0,1,1,0.0,0
1.0,0.07071660830910068,9.357870175438595,31.0,1,1,0.0,0
1.0,0.08546832196686287,10.215645,32.0,1,1,0.0,0
1.0,0.09872695979192947,11.070780952380952,34.0,1,1,0.0,0
1.0,0.11776802200507583,11.959836363636365,36.0,1,1,0.0,0
1.0,0.13688925132792498,12.851159420289857,37.0,1,1,0.13486933487075525,0
1.0,0.15859644308033005,13.75776111111111,39.0,2,2,0.1296612000000001,0
1.0,0.18132878142566408,14.559116,41.0,2,2,0.20054980611500295,0
1.0,0.20699563891238024,15.46125,42.0,3,3,0.19942862222222216,0
1.0,0.22795204757742527,16.40109135802469,44.0,3,3,0.29747879129693733,0
1.0,0.2511176434601424,17.580857142857145,46.0,4,4,0.2925433583333334,0
1.0,0.2627990355498434,18.52316551724138,47.0,4,4,0.3729246771333715,0
1.0,0.27662227498854386,19.737829885057472,49.0,5,5,0.4836877461098217,0
1.0,0.2880897568471833,21.015988505747124,51.0,6,6,0.5329043631762165,0
1.0,0.30018685446277593,22.137931034482758,52.0,6,6,0.61777794844377,0
1.0,0.30604142041689375,23.03448275862069,54.0,7,6,0.5884678079365081,0
1.0,0.31503941209307224,25.379310344827587,57.0,7,7,0.6991312922563476,0
1.0,0.32122825978399183,26.482758620689655,59.0,8,8,0.8276030562756709,0
1.0,0.32258964745351487,27.896551724137932,61.0,9,8,0.8908475796963677,0
1.0,0.3082088553124795,29.517241379310345,62.0,10,8,0.9880843383592499,0
1.0,0.29516032367139633,30.862068965517242,64.0,10,10,0.9998862602309047,0
