Timestamp,CPU Utilization (%)
2025-01-16T16:45:43.872810,0.10430140853616254
2025-01-16T16:45:48.880424,0.0906410540006527
2025-01-16T16:45:53.890817,0.07680727725271505
2025-01-16T16:45:58.899909,0.08944682661598279
2025-01-16T16:46:03.909307,0.0880752788047629
2025-01-16T16:46:08.918385,0.0976053874876634
2025-01-16T16:46:13.928870,0.05353697190661207
2025-01-16T16:46:18.938121,0.09306172672359925
2025-01-16T16:46:23.946877,0.08889915796309178
2025-01-16T16:46:28.955659,0.09058979990212662
2025-01-16T16:46:33.965282,0.0849280957460812
2025-01-16T16:46:38.976290,0.10200669016533295
2025-01-16T16:46:43.985816,0.09343522413235585
2025-01-16T16:46:48.994557,0.08858083623611665
2025-01-16T16:46:54.005667,0.13622021659367645
2025-01-16T16:46:59.014556,0.0911531658326383
2025-01-16T16:47:04.023089,0.09810599750104124
2025-01-16T16:47:09.032151,0.08651113631430639
2025-01-16T16:47:14.039880,0.06610941528904138
2025-01-16T16:47:19.049620,0.09008235055543407
2025-01-16T16:47:24.059582,0.09047412619171416
2025-01-16T16:47:29.068862,0.09354562304890739
2025-01-16T16:47:34.078203,0.07242786188408723
2025-01-16T16:47:39.086326,0.09868002098945322
2025-01-16T16:47:44.095106,0.08767045747697476
2025-01-16T16:47:49.103827,0.09006056507324864
2025-01-16T16:47:54.112306,0.13600237921745753
2025-01-16T16:47:59.122533,0.07987384926139848
2025-01-16T16:48:04.131211,0.10088898613916036
2025-01-16T16:48:09.140149,0.0901733082622875
2025-01-16T16:48:14.150635,0.0902691744009277
2025-01-16T16:48:19.159371,0.061510295200341514
2025-01-16T16:48:24.168938,0.09037686144689491
2025-01-16T16:48:29.178574,0.08698142059422687
2025-01-16T16:48:34.186581,0.09273989645754141
2025-01-16T16:48:39.194943,0.12235823179198779
2025-01-16T16:48:44.204660,0.09547438510676637
2025-01-16T16:48:49.213289,0.09136114502435524
2025-01-16T16:48:54.223706,0.16326327189324716
2025-01-16T16:48:59.232263,0.08402352696231521
2025-01-16T16:49:04.242320,0.09448922700790678
2025-01-16T16:49:09.251993,0.09332216710873033
2025-01-16T16:49:13.260771,0.09225942886433139
2025-01-16T16:49:18.268554,0.08907223619348695
2025-01-16T16:49:23.276428,0.13736004688641315
2025-01-16T16:49:28.287023,0.09189949699111247
2025-01-16T16:49:33.295549,0.09021854052277084
2025-01-16T16:49:38.303498,0.09088698536682607
2025-01-16T16:49:43.313862,0.07397168733964357
2025-01-16T16:49:48.324451,0.08817498484060984
2025-01-16T16:49:53.333510,0.13856596371736699
2025-01-16T16:49:58.342764,0.11021971183881717
2025-01-16T16:50:03.351049,0.059038869723321535
2025-01-16T16:50:08.359911,0.09079419017375866
2025-01-16T16:50:13.369687,0.08818495075257211
2025-01-16T16:50:18.377842,0.143153125
2025-01-16T16:50:23.387303,0.09322469804248229
2025-01-16T16:50:28.394757,0.11416583530416088
2025-01-16T16:50:32.401930,0.08643481882548938
2025-01-16T16:50:37.413217,0.0878025701989581
2025-01-16T16:50:42.421326,0.056278334894532336
2025-01-16T16:50:47.431157,0.09087414044592623
2025-01-16T16:50:52.441195,0.13773219491878386
2025-01-16T16:50:57.451237,0.0948158634765871
2025-01-16T16:51:02.458028,0.09403288999783807
2025-01-16T16:51:07.466475,0.10037588742613834
2025-01-16T16:51:12.475702,0.08919381073858115
2025-01-16T16:51:17.486035,0.08891769857380803
2025-01-16T16:51:22.494178,0.09098589537903322
2025-01-16T16:51:27.504304,0.048176150914692996
2025-01-16T16:51:32.513138,0.09108952262003886
2025-01-16T16:51:37.523284,0.08915868388171595
2025-01-16T16:51:42.533535,0.08976160732875285
2025-01-16T16:51:47.541491,0.09294379154634208
2025-01-16T16:51:52.550410,0.1425975697888363
2025-01-16T16:51:57.559821,0.0915202502010507
2025-01-16T16:52:02.569220,0.08855750716446129
2025-01-16T16:52:07.577340,0.08051417395226201
2025-01-16T16:52:12.587146,0.09221535625684454
2025-01-16T16:52:17.596517,0.09222983240288433
2025-01-16T16:52:22.605852,0.09083396170748942
2025-01-16T16:52:27.615534,0.05238402392881876
2025-01-16T16:52:32.625151,0.09194096745667735
2025-01-16T16:52:37.634163,0.08961486263182736
2025-01-16T16:52:42.643420,0.09854012235954016
2025-01-16T16:52:47.653095,0.12315158042483693
2025-01-16T16:52:52.664062,0.09201049985519506
2025-01-16T16:52:57.673113,0.10728121668541969
2025-01-16T16:53:02.683102,0.09728306632044388
2025-01-16T16:53:07.692432,0.086264308012487
2025-01-16T16:53:12.701879,0.05235943246010357
2025-01-16T16:53:16.710243,0.09889140360440565
2025-01-16T16:53:21.722648,0.14920620270534168
2025-01-16T16:53:26.732565,0.08704177164553054
2025-01-16T16:53:31.741773,0.08803821217317168
2025-01-16T16:53:36.751810,0.08835138209243398
2025-01-16T16:53:41.761289,0.0883576338262862
2025-01-16T16:53:46.770450,0.08948366688996146
2025-01-16T16:53:51.778422,0.046129737609329445
2025-01-16T16:53:56.788226,0.08545818895148292
2025-01-16T16:54:01.798475,0.0891887106852739
2025-01-16T16:54:06.807532,0.08952641897447583
2025-01-16T16:54:11.814683,0.10539326007183011
2025-01-16T16:54:16.823886,0.08666148326530959
2025-01-16T16:54:21.833517,0.09164995028092655
2025-01-16T16:54:26.842450,0.10419590176102986
2025-01-16T16:54:31.852600,0.09198218614926221
2025-01-16T16:54:36.860704,0.06040266246836395
2025-01-16T16:54:41.871444,0.09139755092506113
2025-01-16T16:54:46.880615,0.08680810555303728
2025-01-16T16:54:51.889570,0.08971364624557383
2025-01-16T16:54:56.898455,0.09673391573563671
2025-01-16T16:55:01.908196,0.09171251809245105
2025-01-16T16:55:06.918858,0.09210354122903083
2025-01-16T16:55:11.928927,0.09876379399907914
2025-01-16T16:55:16.936513,0.07728908007080383
2025-01-16T16:55:21.944958,0.08889726793029229
2025-01-16T16:55:26.954867,0.10201436602123673
2025-01-16T16:55:31.964782,0.08849733013782222
2025-01-16T16:55:36.974032,0.06869067443796836
2025-01-16T16:55:41.983730,0.0926205033160582
2025-01-16T16:55:46.993358,0.10037291666666667
2025-01-16T16:55:52.003338,0.09840542992747842
2025-01-16T16:55:57.011376,0.09728118153215433
2025-01-16T16:56:02.021014,0.08787796589903835
2025-01-16T16:56:07.030836,0.09001217663439517
2025-01-16T16:56:12.042228,0.09886654584328305
2025-01-16T16:56:17.050483,0.08912678341762549
2025-01-16T16:56:22.060399,0.05620889122737961
2025-01-16T16:56:27.068696,0.09166976384499413
2025-01-16T16:56:32.079204,0.09047281816288275
2025-01-16T16:56:37.087005,0.09086162222597374
2025-01-16T16:56:42.095892,0.09190612504720963
2025-01-16T16:56:47.105276,0.08845598388658629
2025-01-16T16:56:52.113967,0.09754680732989734
2025-01-16T16:56:57.123882,0.0943819194255758
2025-01-16T16:57:02.133038,0.10680732599353476
2025-01-16T16:57:07.142372,0.08873442791561315
2025-01-16T16:57:12.153210,0.08916869031066765
2025-01-16T16:57:17.162500,0.09679435584114565
2025-01-16T16:57:22.172893,0.06652303133719108
2025-01-16T16:57:27.181236,0.13413740501676566
2025-01-16T16:57:32.191563,0.09736619816953714
2025-01-16T16:57:37.201301,0.09176012243480666
2025-01-16T16:57:42.210065,0.09014954289617035
2025-01-16T16:57:47.219354,0.0735586947776828
2025-01-16T16:57:52.227767,0.08912533127672695
2025-01-16T16:57:57.236866,0.14062950869018498
2025-01-16T16:58:02.246288,0.10238759782188235
2025-01-16T16:58:07.255563,0.06720584803589197
2025-01-16T16:58:12.267332,0.08735542451372973
2025-01-16T16:58:17.277241,0.09070386954406451
2025-01-16T16:58:22.288264,0.08779141203889841
2025-01-16T16:58:27.295548,0.09004806345562648
2025-01-16T16:58:32.305276,0.0895151605492992
2025-01-16T16:58:37.314859,0.08951242535503413
2025-01-16T16:58:42.325648,0.08994519742849305
2025-01-16T16:58:47.335825,0.05958805734692463
2025-01-16T16:58:52.344531,0.09639450584608679
2025-01-16T16:58:57.353228,0.0905944745678613
2025-01-16T16:59:02.361209,0.10362704215609497
2025-01-16T16:59:07.369543,0.08896707761845488
2025-01-16T16:59:12.378462,0.07520278117534292
2025-01-16T16:59:17.388301,0.09276899063475547
2025-01-16T16:59:22.397985,0.09769214746927724
2025-01-16T16:59:27.406393,0.08944010016321183
2025-01-16T16:59:32.414607,0.05565805914202415
2025-01-16T16:59:37.423659,0.08964590710268694
2025-01-16T16:59:42.432033,0.09256850401228903
2025-01-16T16:59:46.439771,0.0863661955050644
2025-01-16T16:59:51.448476,0.08368665455476836
2025-01-16T16:59:56.458190,0.09059255280019923
2025-01-16T17:00:01.466813,0.08938095619404315
2025-01-16T17:00:06.477302,0.09779420953967924
2025-01-16T17:00:11.484854,0.05954499273240368
2025-01-16T17:00:16.494354,0.10313422606149916
2025-01-16T17:00:21.503993,0.09996326757653072
2025-01-16T17:00:26.514426,0.08749461252146756
2025-01-16T17:00:31.522194,0.08866905546968312
2025-01-16T17:00:36.531533,0.07906018217348737
2025-01-16T17:00:41.542185,0.09122475627948931
2025-01-16T17:00:46.550736,0.09760813596466307
2025-01-16T17:00:51.559345,0.08857017324485375
2025-01-16T17:00:56.571052,0.06562630045776113
2025-01-16T17:01:01.579635,0.08736497798213769
2025-01-16T17:01:06.590201,0.08975047841595502
2025-01-16T17:01:11.598761,0.10103322070217066
2025-01-16T17:01:16.607866,0.0957390162559204
2025-01-16T17:01:21.616598,0.08857179256906844
2025-01-16T17:01:25.623515,0.09479167054417481
2025-01-16T17:01:30.634141,0.08783991174854049
2025-01-16T17:01:35.640632,0.08826634735526864
2025-01-16T17:01:40.649949,0.09667824685813908
2025-01-16T17:01:45.661303,0.08831802018955762
2025-01-16T17:01:50.669924,0.0922729350658591
2025-01-16T17:01:55.679632,0.08939271934402775
2025-01-16T17:02:00.688349,0.04826565125897944
2025-01-16T17:02:05.700032,0.08562314105827903
2025-01-16T17:02:10.711399,0.09182258867832847
2025-01-16T17:02:15.720567,0.09688140412994951
2025-01-16T17:02:20.730890,0.09419210334982762
2025-01-16T17:02:25.741331,0.09126109020333444
2025-01-16T17:02:30.751342,0.10687447960033306
2025-01-16T17:02:35.762094,0.0905295817625254
2025-01-16T17:02:39.768859,0.07511034774240533
2025-01-16T17:02:43.775358,0.08679931583691902
2025-01-16T17:02:48.785201,0.08975489278788787
2025-01-16T17:02:53.794915,0.08950827371661463
2025-01-16T17:02:58.803495,0.0967789792438793
2025-01-16T17:03:03.812713,0.09909222180664404
