Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,11,11,3,6.02510763664296,2.9976670011819806,30.782668000028934,1367.0,0.6128381875373682,0.6128381875373682,3,4,4,4,5,31,31,31,31,31,31
,Aggregated,11,11,3,6.02510763664296,2.9976670011819806,30.782668000028934,1367.0,0.6128381875373682,0.6128381875373682,3,4,4,4,5,31,31,31,31,31,31
