Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1744898646,100,,Aggregated,688.500000,0.100000,11,17,24,30,63,80,110,130,220,330,1000,246421,41,11,22.02617237535927,0.738078000722453,1005.3428950013767,172.33876171267872
1744898647,100,,Aggregated,687.500000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,247108,41,11,22.044342071852878,0.738078000722453,1005.3428950013767,172.30423134823639
1744898648,100,,Aggregated,689.000000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,247712,41,11,22.042686824394494,0.738078000722453,1005.3428950013767,172.30694516212375
1744898649,100,,Aggregated,689.500000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,248444,41,11,22.055976025266887,0.738078000722453,1005.3428950013767,172.33026758545185
1744898650,100,,Aggregated,688.200000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,249133,41,11,22.056501141388143,0.738078000722453,1005.3428950013767,172.3231045264979
1744898651,100,,Aggregated,682.800000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,249809,41,11,22.054691599475795,0.738078000722453,1005.3428950013767,172.31456833020428
1744898652,100,,Aggregated,676.800000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,250451,41,11,22.04719006093584,0.738078000722453,1005.3428950013767,172.32499770414174
1744898653,100,,Aggregated,683.900000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,251136,41,11,22.05740216618652,0.738078000722453,1005.3428950013767,172.30332170616717
1744898654,100,,Aggregated,684.100000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,251823,41,11,22.05263340334835,0.738078000722453,1005.3428950013767,172.33261457452258
1744898655,100,,Aggregated,682.300000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,252556,41,11,22.058456856920166,0.738078000722453,1005.3428950013767,172.3070804098893
1744898656,99,,Aggregated,678.300000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,253176,41,11,22.08554265694328,0.738078000722453,1005.3428950013767,172.313643473315
1744898657,98,,Aggregated,669.900000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,253802,41,11,22.101800205539348,0.738078000722453,1005.3428950013767,172.31695179707015
1744898658,97,,Aggregated,673.800000,0.000000,11,18,24,30,63,80,110,130,220,330,1000,254402,41,11,22.096232550189516,0.738078000722453,1005.3428950013767,172.334431333087
