cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,4,4,0.0,0
1.0,0.0,0.0,,4,4,0.0,0
1.0,0.0,0.0,,4,4,0.0,0
1.0,0.0,0.0,2.0,4,4,0.0,0
1.0,0.07318552375711161,0.31306666666666666,4.0,4,4,0.0,0
1.0,0.06198286309516808,0.5636666666666666,6.0,4,4,0.0,0
1.0,0.05817934354383619,0.8345111111111111,7.0,4,4,0.0,0
1.0,0.056258545879806804,1.1325,9.0,4,4,0.0,0
1.0,0.055203408300648724,1.4581866666666667,12.0,4,4,0.0,0
1.0,0.05436008047863864,2.074533333333333,14.0,4,4,0.0,0
1.0,0.05378116275186057,2.619375,16.0,4,4,0.0,0
1.0,0.05313103482675124,3.1653518518518524,17.0,4,4,0.0,0
1.0,0.05259716988203049,3.780203333333333,19.0,4,4,0.0,0
1.0,0.05217209469241142,4.4645,21.0,4,4,0.0,0
1.0,0.05208592576805883,5.183333333333334,22.0,4,4,0.0,0
1.0,0.05175244661472436,5.903038461538461,24.0,4,4,0.0,0
1.0,0.05141530023599792,6.7933095238095245,26.0,4,4,0.0,0
1.0,0.05113180967141665,7.616946666666666,27.0,4,4,0.0,0
1.0,0.05110417769952123,8.611979166666668,29.0,4,4,0.0,0
1.0,0.05106645073067863,9.608976470588235,31.0,4,4,0.0,0
1.0,0.05091580568234684,10.640905555555557,32.0,4,4,0.0,0
1.0,0.05079623058739624,11.774200000000002,34.0,4,4,0.0,0
1.0,0.050815377499667684,12.908124999999998,36.0,4,4,0.0,0
1.0,0.05097673536713913,14.144457142857146,37.0,4,4,0.0,0
1.0,0.051214039418995584,15.41481212121212,39.0,4,4,0.10932179654178671,0
1.0,0.051418147826827625,16.77233913043478,41.0,1,4,0.23321833253283356,0
1.0,0.0520347517455018,18.055733333333336,42.0,2,5,0.2750201675914258,0
1.0,0.052513858733625844,19.515309333333335,44.0,2,5,0.3346959247581102,0
1.0,0.05288024934591911,21.081583333333338,46.0,3,6,0.4391028283847248,0
1.0,0.05334218841250271,22.545464197530865,47.0,3,6,0.4827745818380384,0
1.0,0.053646159543382914,24.143103571428572,49.0,3,6,0.5867346712254743,0
1.0,0.053735587169243364,25.75862068965517,51.0,4,7,0.6823453273297305,0
1.0,0.05253349612309553,28.405786206896547,54.0,4,7,0.7250328780415737,0
1.0,0.05492129075838877,30.223632183908045,56.0,5,7,0.813634307643621,0
1.0,0.05517741790447026,32.082239080459765,57.0,5,9,0.9512738444405318,0
1.0,0.05561628222730702,33.58620689655172,59.0,6,10,1.0305610486377972,0
1.0,0.05609264273268801,35.241379310344826,61.0,6,10,1.1084104317465464,0
1.0,0.05642591712352359,36.758620689655174,62.0,6,10,1.2601227845246654,0
1.0,0.05738578895590472,38.206896551724135,64.0,6,9,1.3038553367637127,0
1.0,0.05818730255190639,39.793103448275865,66.0,7,7,1.2989768163888888,0
1.0,0.05839379714340969,41.310344827586206,67.0,7,7,1.4776306245801496,0
1.0,0.05852435783781281,42.89655172413793,69.0,7,7,1.6676616265251463,0
1.0,0.058761392865865396,44.48275862068965,71.0,8,8,1.6690042349304357,0
1.0,0.059064139081484994,46.137931034482754,72.0,8,8,1.8768303987812083,0
1.0,0.059224717367578616,47.55172413793103,74.0,8,8,1.9541418780240625,0
1.0,0.05934932941337068,49.206896551724135,76.0,9,9,2.129517881132682,0
1.0,0.05999463503793387,50.58620689655172,77.0,9,9,2.203641307316473,0
1.0,0.060553288493503776,52.10344827586207,81.0,9,9,2.3484688247122527,0
1.0,0.061411524134472144,55.137931034482754,82.0,11,9,2.4799242523412706,0
1.0,0.06210957252795742,56.62068965517241,84.0,11,11,2.5849394572007665,0
1.0,0.06437128100691232,58.3448275862069,86.0,11,11,2.6387111288132883,0
1.0,0.06553024366784886,59.62068965517241,87.0,11,11,2.6973437958948594,0
1.0,0.06648195511653457,61.10344827586207,89.0,11,11,2.80700447313698,0
1.0,0.06756161648036892,62.6551724137931,91.0,11,11,2.9615897036869017,0
1.0,0.06867004076464801,64.0,92.0,12,12,2.904496020258126,0
1.0,0.06973775492420387,65.27586206896552,94.0,12,12,3.052632995586852,0
1.0,0.07045193608067422,66.82758620689656,96.0,12,12,3.1943476261757375,0
