cores,rts,tr,users,replica,util,mem
1.0,0.0,0.0,,5,0.0,0.0
1.0,0.0,0.0,0.0,5,0.0,0.0
1.0,0.11696530385228586,0.025016666666666666,1.0,5,0.0,0.0
1.0,0.09114044679598444,0.062825,2.0,5,0.0,0.0
1.0,0.08104673044784656,0.13716111111111112,4.0,5,0.0,0.0
1.0,0.07310681915233354,0.24586249999999998,6.0,5,0.0,0.0
1.0,0.06627265847581051,0.37006666666666665,7.0,5,0.0,0.0
1.0,0.06235241264529096,0.528686111111111,9.0,5,0.0,0.0
1.0,0.05959805690918272,0.7222857142857143,11.0,5,0.0,0.0
1.0,0.05794927872267862,0.9312333333333335,12.0,5,0.0,0.0
1.0,0.05671952587127027,1.174311111111111,14.0,5,0.0,0.0
1.0,0.06149207149487832,1.46718,16.0,5,0.0,0.0
1.0,0.06045320367373753,1.6741409090909094,17.0,5,0.0,0.0
1.0,0.05931186094256253,1.9878250000000002,19.0,5,0.0,0.0
1.0,0.05834505785518012,2.3356628205128205,21.0,5,0.0,0.0
1.0,0.05775746226113329,2.717571428571428,22.0,5,0.0,0.0
1.0,0.05742396836483066,3.133096666666667,24.0,5,0.0,0.0
1.0,0.05684819693639789,3.5833729166666672,26.0,5,0.0,0.0
1.0,0.056783559247601235,4.049578431372549,27.0,5,0.0,0.0
1.0,0.05646308159808654,4.549287037037037,29.0,5,0.0,0.0
1.0,0.05602817229059078,5.031059649122807,31.0,5,0.0,0.0
1.0,0.05616836755850365,5.854735714285714,34.0,5,0.0,0.0
1.0,0.05621189097825967,6.441521212121213,36.0,5,0.0,0.0
1.0,0.056481963339273286,7.012478260869566,37.0,5,0.0,0.0
1.0,0.0563568117464822,7.666575,39.0,5,0.0,0.0
1.0,0.056221776927753014,8.305864,41.0,5,0.0,0.0
1.0,0.05610785071381226,8.962538461538463,42.0,5,0.0,0.0
1.0,0.05591808940824106,9.601744444444446,44.0,5,0.0,0.0
1.0,0.056367454843548354,10.373928571428573,46.0,5,0.0,0.0
1.0,0.05665043463950139,11.079749425287355,47.0,5,0.0,0.0
1.0,0.057054769785249405,11.868659999999998,49.0,5,0.0,0.0
1.0,0.05731474354050811,12.720187096774195,51.0,5,0.0,0.0
1.0,0.057402547886624425,13.544941666666666,52.0,5,0.0,0.0
1.0,0.05762720754977606,14.45765555555556,54.0,5,0.0,0.0
1.0,0.05773562732729593,15.368145098039218,56.0,5,0.0,0.0
1.0,0.05775312644892173,16.2766,57.0,5,0.0,0.0
1.0,0.057932263743095076,17.187555555555555,59.0,5,0.0,0.0
1.0,0.05789408572197272,18.196063063063065,61.0,5,0.0,0.0
1.0,0.05783821709589309,19.157289912280703,62.0,5,0.0,0.0
1.0,0.05783500447652422,20.16910128205128,64.0,5,0.0,0.0
1.0,0.05803455359089831,21.19634166666667,66.0,5,0.0,0.0
1.0,0.05818717878026575,22.239845121951223,67.0,5,0.0,0.0
1.0,0.05823890552485875,23.330220634920632,69.0,5,0.0,0.0
1.0,0.058627545000518595,24.49917519379845,71.0,5,0.0,0.0
1.0,0.058825872055336445,25.654577272727273,72.0,5,0.0,0.0
1.0,0.0591035774673251,26.88638222222222,74.0,5,0.0,0.0
1.0,0.05927881726674208,28.067810507246378,76.0,5,0.0,0.0
1.0,0.05942379782361964,29.302957446808513,77.0,5,0.0,0.0
1.0,0.05977593367117584,30.591402777777777,79.0,5,0.0,0.0
1.0,0.05993450472824362,31.816010884353737,81.0,5,0.0,0.0
1.0,0.060322501018478636,33.14217266666667,82.0,5,0.0,0.0
1.0,0.060634514942496866,34.50518823529412,84.0,5,0.0,0.0
1.0,0.060978858611806755,35.84370993589744,86.0,5,0.0,0.0
1.0,0.06113890470305427,37.209947798742135,87.0,5,0.0,0.0
1.0,0.06133725165632914,38.582537037037035,89.0,5,0.0,0.0
1.0,0.06159422728587371,40.055854545454544,91.0,5,0.0,0.0
1.0,0.062064879568710145,41.51689285714285,92.0,5,0.0,0.0
1.0,0.0624412370695221,43.0641619883041,94.0,5,0.0,0.0
1.0,0.0631534347632053,44.57351724137931,96.0,5,0.0,0.0
1.0,0.06347470057920358,46.110697740113,97.0,5,0.0,0.0
1.0,0.06379501831197729,47.639451129943495,99.0,5,0.0,0.0
1.0,0.06418818229031477,49.19390254237288,100.0,5,0.0,0.0
1.0,0.06494019347767876,50.779661016949156,100.0,5,0.0,0.0
1.0,0.06592034653681876,52.25423728813559,100.0,5,0.0,0.0
1.0,0.0661397871014825,53.779661016949156,100.0,5,0.0,0.0
1.0,0.06640749123309113,55.11864406779661,100.0,5,0.0,0.0
1.0,0.06676249744014756,56.49152542372882,100.0,5,0.0,0.0
1.0,0.06710961999655249,59.152542372881356,100.0,5,0.0,0.0
1.0,0.06742279920258165,60.49152542372882,100.0,5,0.0,0.0
1.0,0.06795991271166955,61.898305084745765,100.0,5,0.0,0.0
1.0,0.06931178864717293,63.16949152542373,100.0,5,0.0,0.0
1.0,0.06948966010585181,64.37288135593221,100.0,5,0.0,0.0
1.0,0.06959281679027875,65.54237288135593,100.0,5,0.0,0.0
1.0,0.06963094861687176,66.71186440677965,100.0,5,0.0,0.0
1.0,0.0698408959822741,67.88135593220339,100.0,5,0.0,0.0
1.0,0.06994796641449923,68.98305084745763,100.0,5,0.0,0.0
1.0,0.07002061524897435,70.05084745762711,100.0,5,0.0,0.0
1.0,0.0701174156387877,71.13559322033899,100.0,5,0.0,0.0
1.0,0.0703575380628933,72.22033898305085,100.0,5,0.0,0.0
1.0,0.07062172943078084,73.33898305084746,100.0,5,0.0,0.0
1.0,0.07080614863138675,74.30508474576271,100.0,5,0.0,0.0
