cores,rts,tr,users,replica,util,mem
1.0,0.0,0.0,,4,0.0,0
1.0,0.0,0.0,0.0,4,0.0,0
1.0,0.09764796454568007,0.060933333333333325,1.0,4,0.0,0
1.0,0.08232389938968807,0.142,2.0,4,0.0,0
1.0,0.07716191102906872,0.29944444444444446,4.0,4,0.0,0
1.0,0.06773628476265492,0.486,6.0,4,0.0,0
1.0,0.06294383491346615,0.70452,7.0,4,0.0,0
1.0,0.05947272943207719,0.9936333333333333,9.0,4,0.0,0
1.0,0.0573708593031199,1.3522285714285713,11.0,4,0.0,0
1.0,0.05576196069293368,1.7794000000000003,12.0,4,0.0,0
1.0,0.05505897993043195,2.2022222222222223,14.0,4,0.0,0
1.0,0.05409050634053967,2.766653333333333,16.0,4,0.0,0
1.0,0.053671159382076464,3.290339393939394,17.0,4,0.0,0
1.0,0.053146307560815495,3.9179444444444447,19.0,4,0.0,0
1.0,0.05272711854307641,4.578461538461538,21.0,4,0.0,0
1.0,0.05242811277589246,5.307947619047619,22.0,4,0.0,0
1.0,0.05235870528105312,6.070119999999999,24.0,4,0.0,0
1.0,0.0521938945054623,6.935541666666666,26.0,4,0.0,0
1.0,0.05207722210431672,7.793274148979951,27.0,4,0.0,0
1.0,0.05211753578161953,9.268129824561404,31.0,4,0.0,0
1.0,0.052202725027230494,10.273853333333333,32.0,4,0.0,0
1.0,0.05216286552308701,11.38344603174603,34.0,4,0.0,0
1.0,0.05227029573492262,12.526704545454544,36.0,4,0.10950912211337029,0
1.0,0.052536191402154146,13.649669565217392,37.0,2,0.14247520723031457,0
1.0,0.05261679013934648,14.900701388888889,39.0,2,0.23140213946778107,0
1.0,0.0527212174718364,16.25526,41.0,2,0.26837900652964514,0
1.0,0.053310822454624686,17.583558974358976,42.0,3,0.27948980833333337,0
1.0,0.05374150441607124,19.01061234567901,44.0,3,0.36869952895287955,0
1.0,0.053851103149415415,20.4711,46.0,3,0.42981221072727277,0
1.0,0.054123798719542385,21.92968275862069,47.0,4,0.5481742827695089,0
1.0,0.05423160548852019,23.46613333333333,49.0,4,0.6205785600717334,0
1.0,0.05471206673411927,25.038850574712647,51.0,5,0.6091837968253968,0
1.0,0.05496150983166708,26.74050574712643,52.0,5,0.7519553409962295,0
1.0,0.055183785893954146,28.525718390804606,54.0,5,0.942301909093996,0
1.0,0.05585506244416374,30.344827586206897,56.0,6,1.0014799884265941,0
1.0,0.056077427515422294,31.862068965517242,57.0,6,1.0627504839983657,0
1.0,0.05638427287624783,33.44827586206897,59.0,7,1.1521750541607532,0
1.0,0.05679978843307552,34.89655172413793,61.0,7,1.207843453235833,0
1.0,0.057113980107444,36.51724137931034,62.0,7,1.3332230084224324,0
1.0,0.057399662372493394,38.03448275862069,64.0,8,1.3258439080465367,0
1.0,0.05771977344399645,39.793103448275865,66.0,8,1.4888353857856527,0
1.0,0.05823188742950101,41.241379310344826,67.0,8,1.6532846307677123,0
1.0,0.05849513862644942,42.82758620689655,69.0,9,1.7267200872662152,0
1.0,0.058939973017066036,44.48275862068965,71.0,9,1.8592064135811217,0
1.0,0.059193137211369255,45.93103448275862,72.0,10,1.9386226684238783,0
1.0,0.05945240224423196,47.37931034482759,74.0,10,2.0784993249391843,0
1.0,0.05955188048251311,48.980718153909834,76.0,11,2.156865889933128,0
1.0,0.06007312457181027,50.51724137931034,77.0,11,2.328484627143856,0
1.0,0.0607181272308406,52.06896551724138,79.0,12,2.4371753958146893,0
1.0,0.061259557766789104,53.62068965517241,81.0,12,2.463166057167208,0
1.0,0.06155724666721752,56.58620689655172,84.0,12,2.6173657416581464,0
1.0,0.06331912586858264,58.06896551724138,86.0,13,2.619420735100391,0
1.0,0.06418980563988445,59.48275862068965,87.0,13,2.752133959607254,0
1.0,0.06473832139576377,60.89655172413793,89.0,13,2.795454172418082,0
1.0,0.06524926269733648,62.3448275862069,91.0,14,2.8630385146615027,0
1.0,0.06577882100582043,63.96551724137931,92.0,14,2.9800701422733664,0
1.0,0.06629410837675177,65.72413793103448,94.0,14,3.1509435049353915,0
1.0,0.06683249724087321,67.27586206896552,96.0,15,3.069663655266138,0
1.0,0.06814793557579554,68.6896551724138,97.0,14,3.2230257484636016,0
1.0,0.06880967211683406,70.06896551724138,99.0,15,3.3641517811983057,0
1.0,0.06947276693790334,71.37931034482759,100.0,16,3.403339970712052,0
1.0,0.07096386801857027,72.79310344827586,100.0,16,3.436156844121641,0
1.0,0.07200770011822022,74.20689655172414,100.0,16,3.487392315017271,0
1.0,0.07315752047324459,75.34482758620689,100.0,15,3.567012154233109,0
1.0,0.0748793741482523,77.86206896551724,100.0,16,3.5416419952498246,0
1.0,0.07585880078233248,79.06896551724138,100.0,15,3.6786706328863823,0
1.0,0.07626879808937943,80.17241379310344,100.0,15,3.680381997207846,0
1.0,0.07645506295938587,81.06896551724138,100.0,15,3.7165971866042105,0
1.0,0.07661225720626214,82.03448275862068,100.0,15,3.702812792768848,0
1.0,0.07684079949347218,83.06896551724138,100.0,15,3.7949954733096374,0
1.0,0.0770007344838782,83.79310344827586,100.0,15,3.8827181238864923,0
1.0,0.07726532744765106,84.82758620689656,100.0,15,3.9125922020921764,0
1.0,0.07746098283685036,85.6896551724138,100.0,15,3.936414717803616,0
1.0,0.07780278573756542,86.51724137931035,100.0,15,3.961531567298644,0
1.0,0.07780588243382153,87.27586206896552,100.0,15,4.018641658044696,0
1.0,0.07797554374613297,87.86206896551724,100.0,15,4.000100425399367,0
1.0,0.0782374520627435,88.41379310344827,100.0,15,3.9491445848346607,0
1.0,0.07826080550190807,88.72413793103448,100.0,15,3.979314836956393,0
1.0,0.07853404622208991,89.48275862068965,100.0,15,3.9715942222294682,0
1.0,0.07899323367995913,90.10344827586206,100.0,15,4.034082099957648,0
1.0,0.07868579396848924,90.9655172413793,100.0,15,4.021818317798089,0
1.0,0.07985297742722657,91.37931034482759,100.0,15,3.973039402893543,0
1.0,0.08007077425448131,91.41379310344827,100.0,14,4.035560433239753,0
1.0,0.08019023513711163,91.34482758620689,100.0,15,3.965677506345076,0
1.0,0.08067267387446048,91.51724137931035,100.0,14,3.9496302038236872,0
1.0,0.08112997636240009,91.75862068965517,100.0,14,4.0794206913942785,0
1.0,0.08135381344771823,91.82758620689656,100.0,15,3.9499324595420373,0
1.0,0.08186026566744978,91.89655172413794,100.0,14,4.065405459097784,0
1.0,0.0820750460885494,91.9655172413793,100.0,15,4.045048805987626,0
1.0,0.08234758832342139,91.9655172413793,100.0,15,4.029406354687923,0
1.0,0.08295756189742143,92.17241379310344,100.0,14,3.980952328519192,0
1.0,0.08318276261351137,92.37931034482759,100.0,14,4.004132007477173,0
1.0,0.08342292360285372,91.93103448275862,100.0,14,3.9160092732298777,0
1.0,0.08382642741952288,91.93103448275862,100.0,14,3.9451126828178986,0
1.0,0.08408480858873357,92.06896551724138,100.0,14,3.9703020373934863,0
1.0,0.08465275412724443,92.37931034482759,100.0,14,3.9533392325359515,0
1.0,0.08475353270019992,92.03448275862068,100.0,14,3.888991204078461,0
1.0,0.08503889337690448,92.27586206896551,100.0,14,3.8898629572226158,0
1.0,0.0852260554741499,92.13793103448276,100.0,14,3.886690970177062,0
1.0,0.08561199016427241,92.20689655172414,100.0,14,3.8755961601177042,0
1.0,0.0857389759466773,91.9655172413793,100.0,14,3.8148331015855867,0
1.0,0.08588855601088749,91.89655172413794,100.0,14,3.821572452910874,0
1.0,0.08612088191805108,91.93103448275862,100.0,14,3.9179770778045957,0
1.0,0.08618847766337079,92.0,100.0,14,3.957597860740055,0
1.0,0.08618396957641568,92.13793103448276,100.0,14,3.9335334720615016,0
1.0,0.08617377797121298,92.03448275862068,100.0,14,3.9055538581616625,0
1.0,0.08597742203924845,92.10344827586206,100.0,14,3.9022850157256768,0
1.0,0.08598735064084014,92.03448275862068,100.0,14,3.885631230709481,0
1.0,0.08582025911044096,92.10344827586206,100.0,14,3.8700128918297905,0
1.0,0.08573654747144942,92.13793103448276,100.0,14,3.9246797845246535,0
1.0,0.08557526640449402,92.06896551724138,100.0,14,3.9309958191667196,0
1.0,0.08545364335198642,92.06896551724138,100.0,14,3.8352550661017486,0
1.0,0.08537217748855445,92.27586206896551,100.0,14,3.8684871256136732,0
1.0,0.08494558516866348,92.37931034482759,100.0,14,3.8305911243706925,0
1.0,0.0850801300757086,92.55172413793103,100.0,14,3.8898890285031436,0
1.0,0.08482723320687255,92.27586206896551,100.0,14,3.811110836389242,0
1.0,0.08427620464770616,92.17241379310344,99.0,14,3.777077206657185,0
1.0,0.08379264792390424,92.17241379310344,98.0,13,3.8440994515600053,0
1.0,0.08310524161781138,92.10344827586206,97.0,14,3.815443710166439,0
1.0,0.08302050412778873,92.41379310344827,96.0,13,3.892065736218168,0
1.0,0.08226473252077839,92.24137931034483,95.0,13,3.9188226654786855,0
1.0,0.08159781459508704,91.82758620689656,94.0,13,3.8767101369022643,0
1.0,0.08154379043555425,91.49853423003965,93.0,13,3.879467304257736,0
1.0,0.08143869405968607,91.20689655172414,92.0,13,3.8807204204648547,0
1.0,0.08141347827816764,91.10344827586206,91.0,13,3.8733639341737134,0
1.0,0.08126028317365738,90.82758620689656,90.0,13,3.8021303211899844,0
1.0,0.08111068218746838,90.6896551724138,89.0,13,3.758601984556966,0
1.0,0.08087035668089822,90.20689655172414,88.0,12,3.7445173298231627,0
1.0,0.08062836092699917,89.86206896551724,87.0,12,3.812226861857436,0
1.0,0.08036306003862376,89.58620689655173,86.0,12,3.6828105853818016,0
