cores,rts,tr,users,replica,util,mem
1.0,0.0,0.0,,4,0.0,0
1.0,0.0,0.0,0.0,4,0.0,0
1.0,0.09905765835522516,0.059333333333333335,1.0,4,0.0,0
1.0,0.08316146434166649,0.1396,2.0,4,0.0,0
1.0,0.07721321934104691,0.29571111111111115,4.0,4,0.0,0
1.0,0.06615485552768861,0.5213000000000001,6.0,4,0.0,0
1.0,0.062035471359759516,0.7374533333333334,7.0,4,0.0,0
1.0,0.05908864549859495,1.0245000000000002,9.0,4,0.0,0
1.0,0.056661328860707544,1.3811571428571428,11.0,4,0.0,0
1.0,0.05538831605903539,1.77,12.0,4,0.0,0
1.0,0.05401565170516829,2.264837037037037,14.0,4,0.0,0
1.0,0.053391504252240374,2.790736666666666,16.0,4,0.0,0
1.0,0.05296419672513605,3.348563636363636,17.0,4,0.0,0
1.0,0.052346137562294934,3.9744166666666665,19.0,4,0.0,0
1.0,0.052042981462152305,4.633,21.0,4,0.0,0
1.0,0.051912193824141,5.327142857142857,22.0,4,0.0,0
1.0,0.05199467314387922,6.12496888888889,24.0,4,0.0,0
1.0,0.051789877391392986,6.9532791666666665,26.0,4,0.0,0
1.0,0.05175400678365537,7.849162745098039,27.0,4,0.0,0
1.0,0.05161305740362914,8.778240740740738,29.0,4,0.0,0
1.0,0.051474756472645516,9.77625789473684,31.0,4,0.0,0
1.0,0.051409415376530335,10.842766666666668,32.0,4,0.0,0
1.0,0.05147117827872786,11.940142857142858,34.0,4,0.10044215689492597,0
1.0,0.051459861891745964,13.74945507246377,37.0,1,0.13219384933993408,0
1.0,0.051395981533170466,15.001588888888888,39.0,1,0.22247100475638043,0
1.0,0.05184757115787806,16.186250666666666,41.0,2,0.27649627593433956,0
1.0,0.0580142469825294,17.43746923076923,42.0,2,0.3241046015965914,0
1.0,0.05779489022549745,18.928895061728394,44.0,2,0.3957549401644012,0
1.0,0.05794747488812538,20.453880952380953,46.0,3,0.46939524560453977,0
1.0,0.05787127864884859,21.91452988505747,47.0,3,0.54544793270062,0
1.0,0.05768133708601296,23.525357471264364,49.0,3,0.5933615865529055,0
1.0,0.05775586474465426,25.200756321839084,51.0,4,0.6793421618343154,0
1.0,0.057839545065946504,26.710691954022987,52.0,4,0.7408367789190179,0
1.0,0.05809371994591939,28.486078160919543,54.0,4,0.7938881257728716,0
1.0,0.058190755262516616,30.293016091954026,56.0,4,0.8886177148104686,0
1.0,0.05812696787234335,31.89655172413793,57.0,4,1.0206434492195149,0
1.0,0.059233845183561604,33.37931034482759,59.0,5,1.0433752185134204,0
1.0,0.0621558990907581,34.82758620689655,61.0,5,1.135531200003661,0
1.0,0.06527312520243853,36.241379310344826,62.0,5,1.2233426408476125,0
1.0,0.06818611010942886,37.6551724137931,64.0,6,1.309228387557021,0
1.0,0.07077004338159672,39.10344827586207,66.0,6,1.4755297328568227,0
1.0,0.0720473089151179,40.58620689655172,67.0,6,1.5665943609098025,0
1.0,0.0732490371915779,42.13793103448276,69.0,7,1.6750309301717503,0
1.0,0.07550612124757906,43.62068965517241,71.0,7,1.7557034105654656,0
1.0,0.07756297147595216,45.03448275862069,72.0,7,1.8447637922591147,0
1.0,0.0789409185393858,46.48275862068965,74.0,8,1.866142707632753,0
1.0,0.0815221445602114,47.724137931034484,76.0,8,2.0730846688858406,0
1.0,0.08399047482363146,49.275862068965516,77.0,8,2.17466149205492,0
1.0,0.08475524933980727,50.689655172413794,79.0,9,2.278007596234681,0
1.0,0.08765144318930244,51.96551724137931,81.0,9,2.2897572106492277,0
1.0,0.09141408699545575,54.689655172413794,84.0,9,2.4035079534768045,0
1.0,0.09354564114048836,55.93103448275862,86.0,9,2.4935567647595276,0
1.0,0.09524600202766609,57.37931034482759,87.0,10,2.5377774585373514,0
1.0,0.09639038911470273,58.82758620689655,89.0,10,2.580770372884403,0
1.0,0.09809851637300225,60.3448275862069,91.0,10,2.5746926948213322,0
1.0,0.09928154917288708,61.58620689655172,92.0,10,2.742880892506503,0
1.0,0.10106280591931002,62.89655172413793,94.0,10,2.7075770420574106,0
1.0,0.10204757387780332,64.3103448275862,96.0,10,2.77497295314222,0
1.0,0.10358479349285298,65.55172413793103,97.0,10,2.819178483500445,0
1.0,0.10482343771950046,66.82758620689656,99.0,10,2.960876743862975,0
1.0,0.1058386604980301,68.17241379310344,100.0,11,2.932158564460047,0
1.0,0.10804530556315678,69.34482758620689,100.0,11,2.9708065476204397,0
1.0,0.11004017115131846,70.62068965517241,100.0,11,3.1452046777972584,0
1.0,0.11095309970974127,71.62068965517241,100.0,11,3.1890702537831848,0
1.0,0.11298581670384404,72.6896551724138,100.0,11,3.2409839472388935,0
1.0,0.11450781174659641,73.82758620689656,100.0,11,3.3149685344452995,0
1.0,0.1163678206647114,75.0,100.0,11,3.285152271522458,0
1.0,0.11780308928781891,75.9655172413793,100.0,11,3.3350352919689326,0
1.0,0.11856092981494486,76.86206896551724,100.0,11,3.3810113220580438,0
1.0,0.12060712063199602,77.82758620689656,100.0,11,3.36665824425328,0
1.0,0.12172090630365769,78.55172413793103,100.0,11,3.4479976327633266,0
1.0,0.12403607999785736,80.13793103448276,100.0,11,3.457108738652523,0
1.0,0.1259864980029945,80.79310344827586,100.0,11,3.4535508126287966,0
1.0,0.12719422374657832,81.58620689655173,100.0,11,3.448445686487515,0
1.0,0.12845219449737103,82.13793103448276,100.0,11,3.5154017768586794,0
1.0,0.129975799254591,82.62068965517241,100.0,11,3.522571482807836,0
1.0,0.13123157687069886,83.27586206896552,100.0,11,3.452451690214325,0
1.0,0.1327069010593171,83.72413793103448,100.0,10,3.50431001028149,0
1.0,0.13395395504180263,84.17241379310344,100.0,11,3.473852932735586,0
1.0,0.13491200828755828,84.6551724137931,100.0,10,3.6066097477365138,0
1.0,0.13665934640691887,84.86206896551724,100.0,11,3.625986192864269,0
1.0,0.13750233949982363,85.17241379310344,100.0,11,3.5687984199159595,0
1.0,0.1391924449934342,85.34482758620689,100.0,11,3.616499504697903,0
1.0,0.13965408128801501,85.48275862068965,100.0,11,3.550486885069665,0
1.0,0.14096253129031208,85.6896551724138,100.0,10,3.620045985144714,0
1.0,0.14235537860703085,85.6551724137931,100.0,11,3.5694806221967283,0
1.0,0.14355058392561884,85.79310344827586,100.0,11,3.5777754200261858,0
1.0,0.14353506418639486,85.89655172413794,100.0,11,3.528601114966963,0
1.0,0.14658147044932449,85.9655172413793,100.0,10,3.51522711171824,0
1.0,0.14791804775089915,85.86206896551724,100.0,10,3.553387470525462,0
1.0,0.1490923728703149,85.9655172413793,100.0,10,3.53175526389412,0
1.0,0.15010548521007092,85.93103448275862,100.0,10,3.4749062862668736,0
1.0,0.15105474375760872,86.06896551724138,100.0,10,3.530573583122614,0
1.0,0.15159338315185578,85.9655172413793,100.0,10,3.588208969975713,0
1.0,0.1518310200635019,86.13793103448276,100.0,11,3.514022810193162,0
1.0,0.1522450581961124,86.03448275862068,100.0,10,3.5881816008699783,0
1.0,0.15303661488791034,85.93103448275862,100.0,11,3.6134826120094963,0
1.0,0.1541474376975518,85.72413793103448,100.0,11,3.601706917350223,0
1.0,0.1550034243725056,85.89655172413794,100.0,11,3.5980148600476123,0
1.0,0.1553176571319232,85.9655172413793,100.0,11,3.601678165027987,0
1.0,0.15609763087738857,85.9655172413793,100.0,11,3.5952790864102324,0
1.0,0.15678243417568197,86.06896551724138,100.0,11,3.5298637283341696,0
1.0,0.1568951855447632,85.9655172413793,100.0,10,3.508042978309948,0
1.0,0.1569572022995237,86.03448275862068,100.0,10,3.6042516757539933,0
1.0,0.15762073116244216,86.20689655172414,100.0,11,3.5191420086497684,0
1.0,0.1577233421257253,86.13793103448276,100.0,10,3.5371905770354584,0
1.0,0.15809148461119485,86.13793103448276,100.0,10,3.546801185554004,0
1.0,0.15855460369147065,86.06896551724138,100.0,10,3.489452830267264,0
1.0,0.1590562680230015,86.24137931034483,100.0,10,3.5297483839044483,0
1.0,0.16008811090902642,85.86206896551724,100.0,10,3.5853356672640686,0
1.0,0.16093285162469032,85.86206896551724,100.0,11,3.486418921918156,0
1.0,0.16214281677948733,85.6551724137931,100.0,10,3.546369860731623,0
1.0,0.1624869247879421,85.93103448275862,100.0,10,3.6253510694082887,0
1.0,0.16252565800041266,85.82758620689656,100.0,11,3.53089681982943,0
1.0,0.16295779746971373,85.82758620689656,100.0,10,3.577971205498916,0
1.0,0.16309720734377003,86.0,100.0,11,3.6079596906609694,0
1.0,0.16304797505132218,85.93103448275862,100.0,11,3.5233070030477855,0
1.0,0.1625340339777412,85.82758620689656,98.0,10,3.567112374113669,0
1.0,0.1621112573736363,85.93103448275862,97.0,10,3.537125940290722,0
1.0,0.16127498982745384,85.75862068965517,96.0,10,3.5419391679144403,0
1.0,0.16075328526535348,85.62068965517241,95.0,10,3.4870971818634806,0
1.0,0.1598270942492963,85.55172413793103,94.0,10,3.481018653907445,0
1.0,0.15894035695963843,85.72413793103448,93.0,10,3.532674567793812,0
1.0,0.15858379141702234,85.51724137931035,92.0,10,3.4742330121484564,0
1.0,0.15745703038581407,85.6896551724138,91.0,9,3.4821239565946724,0
1.0,0.15677311560296092,85.3103448275862,90.0,9,3.3937142491826116,0
1.0,0.15562867106673667,85.06896551724138,89.0,9,3.441128171962605,0
1.0,0.1549360060696022,84.89655172413794,88.0,9,3.522900048614884,0
1.0,0.1530271544961445,84.6896551724138,87.0,9,3.5246343008636205,0
1.0,0.15175245330833828,84.51724137931035,86.0,9,3.502434102618679,0
