cores,rts,tr,users,replica,util,mem
1.0,0.0,0.0,,17,0.0,0.0
1.0,0.0,0.0,0.0,17,0.0,0.0
1.0,0.09824654696446362,0.020366666666666665,1.0,17,0.0,0.0
1.0,0.08401598775799887,0.0745,3.0,17,0.0,0.0
1.0,0.07620097620734771,0.16230000000000003,5.0,17,0.0,0.0
1.0,0.07045423142748289,0.266125,6.0,17,0.0,0.0
1.0,0.06855760679082462,0.3864666666666666,9.0,17,0.0,0.0
1.0,0.06700511631534693,0.5411222222222222,11.0,17,0.0,0.0
1.0,0.0643809721957475,0.7297,11.0,17,0.0,0.0
1.0,0.06300926147003438,0.9347624999999999,14.0,17,0.0,0.0
1.0,0.06172947942971867,1.1735037037037037,16.0,17,0.0,0.0
1.0,0.0644672231962647,1.47966,16.0,17,0.0,0.0
1.0,0.06360994890579859,1.7722439393939393,19.0,17,0.0,0.0
1.0,0.06251225785765198,2.098666666666667,21.0,17,0.0,0.0
1.0,0.06177406110345967,2.459365384615385,21.0,17,0.0,0.0
1.0,0.061015535673634505,2.8539904761904764,23.0,17,0.0,0.0
1.0,0.06045604834033125,3.2299933333333337,28.0,17,0.0,0.0
1.0,0.05979365583075421,3.5884312499999997,31.0,17,0.0,0.0
1.0,0.059445533996503305,4.0167843137254895,31.0,17,0.0,0.0
1.0,0.059087269307643756,4.513366666666666,31.0,17,0.0,0.0
1.0,0.058688583300959725,5.04519649122807,31.0,17,0.0,0.0
1.0,0.058484858248310435,5.614645833333333,33.0,17,0.0,0.0
1.0,0.05815592278835594,6.1961690476190485,36.0,17,0.0,0.0
1.0,0.058134643751720484,6.794410606060607,37.0,17,0.0,0.0
1.0,0.057818428862546165,7.408152173913042,40.0,17,0.0,0.0
1.0,0.05767350014247346,8.021995833333333,44.0,17,0.0,0.0
1.0,0.05749138506809521,8.704886666666667,42.0,17,0.0,0.0
1.0,0.05733736777062582,9.423492307692309,44.0,17,0.0,0.0
1.0,0.057223291716729505,10.12171049382716,49.0,17,0.0,0.0
1.0,0.05746302489004573,10.909904761904764,46.0,17,0.0,0.0
1.0,0.05766658115063681,11.687402298850575,51.0,17,0.0,0.0
1.0,0.05768106616703203,12.411581111111111,57.0,17,0.0,0.0
1.0,0.057874428785309205,13.19432258064516,55.0,17,0.0,0.0
1.0,0.05794072790918751,14.079229166666666,54.0,17,0.0,0.0
1.0,0.057942262955718665,15.000135353535352,56.0,17,0.0,0.0
1.0,0.05810281901662209,15.902139705882353,59.0,17,0.0,0.0
1.0,0.058131770870335296,17.354337500000003,62.0,17,0.0,0.0
1.0,0.05823655942794968,18.312364864864865,65.0,17,0.0,0.0
1.0,0.05836561502129786,19.30566140350877,67.0,17,0.0,0.0
1.0,0.05857872760549721,20.347923076923074,68.0,17,0.0,0.0
1.0,0.05857072256427158,21.3441975,73.0,17,0.0,0.0
1.0,0.05888305651779579,22.469931707317073,70.0,17,0.0,0.0
1.0,0.058976659019193634,23.58392857142857,74.0,17,0.0,0.0
1.0,0.05897772932960175,24.68281007751938,77.0,17,0.0,0.0
1.0,0.05930578236716014,25.847378787878785,77.0,17,0.0,0.0
1.0,0.05960035176477553,27.008788888888887,81.0,17,0.0,0.0
1.0,0.05961963182166722,28.20394927536232,81.0,17,0.0,0.0
1.0,0.059745661971348375,29.450240425531913,82.0,17,0.0,0.0
1.0,0.05995085940187475,30.7683,82.0,17,0.0,0.0
1.0,0.060044337227349406,32.106212585034015,83.0,17,0.0,0.0
1.0,0.060645400216635476,33.37628,91.0,17,0.0,0.0
1.0,0.06103866063941194,34.70725751633987,92.0,17,0.0,0.0
1.0,0.06133739520015918,36.04551506410256,93.0,17,0.0,0.0
1.0,0.0616971868077987,37.496196226415094,91.0,17,0.0,0.0
1.0,0.06208489629618373,38.864824999999996,99.0,17,0.0,0.0
1.0,0.06233014491095995,40.21255212121213,102.0,17,0.0,0.0
1.0,0.06298447333356795,41.768903571428574,95.0,17,0.0,0.0
1.0,0.06388623097475847,43.25760321637427,105.0,17,0.0,0.0
1.0,0.0653379957529819,44.83934482758621,101.0,17,0.0,0.0
1.0,0.06612550690653586,46.416824293785304,103.0,17,0.0,0.0
1.0,0.06636118743746974,47.90350734463277,112.0,17,0.0,0.0
1.0,0.06706498937445457,49.33553050847458,117.0,17,0.0,0.0
1.0,0.0679823941634168,50.94866214689265,104.0,17,0.0,0.0
1.0,0.06925116688340066,52.47457627118644,106.0,17,0.0,0.0
1.0,0.07093664423282296,54.016949152542374,102.0,17,0.0,0.0
1.0,0.07154582579779216,56.500080508474575,103.0,17,0.0,0.0
1.0,0.07210667556562023,58.0815279661017,106.0,17,0.0,0.0
1.0,0.07232548452395615,59.42372881355932,107.0,17,0.0,0.0
1.0,0.0724710386687126,60.67796610169491,110.0,17,0.0,0.0
1.0,0.07285141764226398,61.83050847457627,115.0,17,0.0,0.0
1.0,0.0736054621228143,63.06779661016949,108.0,17,0.0,0.0
1.0,0.07413957257936457,64.38983050847457,101.0,17,0.0,0.0
1.0,0.07559099850349263,65.50847457627118,112.0,17,0.0,0.0
1.0,0.07595655708944919,66.50847457627118,119.0,17,0.0,0.0
1.0,0.07695470708489109,67.67796610169492,109.0,17,0.0,0.0
1.0,0.07837974359073384,68.83050847457628,107.0,17,0.0,0.0
1.0,0.07960209726955224,69.98305084745763,103.0,17,0.0,0.0
1.0,0.07981217608668147,70.77966101694915,122.0,17,0.0,0.0
1.0,0.08035955484520167,71.83050847457628,105.0,17,0.0,0.0
1.0,0.08164566094548191,72.76271186440678,111.0,17,0.0,0.0
1.0,0.08212633800504199,73.83050847457628,102.0,17,0.0,0.0
