Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,52032,0,4,6.031511128586839,2.079865982523188,105.3097840049304,112.4720172201722,36.129898497220985,0.0,4,6,7,8,10,13,23,46,88,100,110
OPTIONS,/api/auth/verify,52033,0,3,4.049721331511535,0.9037819982040673,124.03832699055783,0.0,36.130592875651516,0.0,3,4,5,6,8,10,13,18,81,94,120
OPTIONS,/api/exercise-production,52031,0,3,3.9680030459077336,0.905287975911051,117.21695002052002,0.0,36.12920411879046,0.0,3,4,5,6,8,10,13,18,74,97,120
POST,/api/exercise-production,52020,14,41,47.852797197620355,15.525235998211429,563.2296910043806,1140.6929257977702,36.12156595605465,0.009721298027388796,41,43,45,48,67,85,100,140,410,510,560
OPTIONS,/api/user/login,52036,14,3,4.645971562399638,0.8376459882128984,102.91789699112996,0.0,36.1326760109431,0.009721298027388796,3,4,5,6,8,11,24,46,88,96,100
POST,/api/user/login,52036,1,4,6.42626910311958,2.1823949937243015,137.9698569944594,112.46988623260819,36.1326760109431,0.0006943784305277711,4,6,7,8,11,14,23,45,100,110,140
DELETE,/api/user/logout,52016,0,4,5.465126504506219,1.682675996562466,122.98926900257356,14.0,36.118788442332544,0.0,4,5,6,7,10,13,19,37,84,97,120
OPTIONS,/api/user/logout,52017,0,3,4.45898669242197,0.918628997169435,127.1585010108538,0.0,36.119482820763075,0.0,3,4,5,6,8,11,15,29,89,100,130
,Aggregated,416221,29,4,10.361525872303465,0.8376459882128984,563.2296910043806,172.43651089205014,289.01488473269944,0.020136974485305364,4,6,8,10,38,43,58,78,170,440,560
