Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,5553,0,2.031571000770782,4.55833262200203,2.031571000770782,109.32197100009944,110.71907077255537,46.571669214928,0.0,2,3,3,4,6,8,36,52,94,110,110
OPTIONS,/api/auth/verify,5553,0,1,2.35157206681767,0.8918149997043656,99.94434600048407,0.0,46.571669214928,0.0,1,2,2,2,3,5,10,36,83,100,100
OPTIONS,/api/exercise-production,5553,0,1,2.322516611562581,0.8994149993668543,89.23356800005422,0.0,46.571669214928,0.0,1,2,2,2,3,5,12,35,71,89,89
POST,/api/exercise-production,5551,0,37,52.90207168852076,32.828461000462994,833.6486830012291,1141.0,46.55489569819293,0.0,37,42,56,63,75,82,120,380,790,830,830
OPTIONS,/api/user/login,5553,0,1,3.155503705556225,0.8221669995691627,91.95915300006163,0.0,46.571669214928,0.0,1,2,2,3,4,7,33,41,79,92,92
POST,/api/user/login,5553,0,3,4.94780188890294,2.1459560011862777,175.54231500071182,110.71907077255537,46.571669214928,0.0,3,3,4,4,6,11,39,50,110,180,180
DELETE,/api/user/logout,5551,0,2,4.1143866595431735,1.6674010003043804,106.16450300040015,14.0,46.55489569819293,0.0,2,3,3,3,5,7,33,43,99,110,110
OPTIONS,/api/user/logout,5551,0,1,2.7656159158571487,0.9059900003194343,105.77747899878887,0.0,46.55489569819293,0.0,1,2,2,2,3,5,11,41,100,110,110
,Aggregated,44418,0,2,9.63833548755197,0.8221669995691627,833.6486830012291,172.0260029717682,372.5230331692188,0.0,2,3,4,5,36,44,71,80,470,800,830
