Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1738653389,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1738653390,15,,Aggregated,0.000000,0.000000,14,19,22,24,120,200,220,220,230,230,230,120,0,14,32.68301595004838,0.9494089990766952,231.1864469993452,171.89166666666668
1738653391,15,,Aggregated,0.000000,0.000000,6,13,18,21,77,170,220,220,230,230,230,240,0,6,24.209793700030485,0.9494089990766952,231.1864469993452,171.89166666666668
1738653392,15,,Aggregated,0.000000,0.000000,4,8,14,18,57,100,190,220,230,230,230,360,0,4,19.33060770835861,0.9068919989658752,231.1864469993452,171.89166666666668
1738653393,15,,Aggregated,120.000000,0.000000,4,6,12,16,44,82,180,220,230,230,230,480,0,4,17.012432310408105,0.9068919989658752,231.1864469993452,171.89166666666668
1738653394,15,,Aggregated,120.000000,0.000000,3,5,9,14,40,77,170,200,230,230,230,600,0,3,15.438056261670377,0.9068919989658752,231.1864469993452,171.89166666666668
1738653395,15,,Aggregated,120.000000,0.000000,3,5,8,13,39,75,160,190,230,230,230,720,0,3,14.25915294999969,0.892485999429482,231.1864469993452,171.89166666666668
1738653396,15,,Aggregated,120.000000,0.000000,3,4,7,11,37,73,120,180,230,230,230,829,0,3,13.30776270565152,0.8737810003367485,231.1864469993452,169.9589867310012
1738653397,15,,Aggregated,120.000000,0.000000,3,4,6,11,37,72,85,180,230,230,230,920,0,3,12.785499390209857,0.8737810003367485,231.1864469993452,171.88804347826087
1738653398,15,,Aggregated,114.285714,0.000000,3,4,6,9,37,72,100,170,220,230,230,1040,0,3,12.521529913459954,0.8737810003367485,231.1864469993452,171.88846153846154
1738653399,15,,Aggregated,115.000000,0.000000,3,4,6,8,37,70,85,170,220,230,230,1160,0,3,12.034543804304183,0.8633639990875963,231.1864469993452,171.88879310344828
1738653400,15,,Aggregated,115.111111,0.000000,3,4,5,8,37,66,84,160,220,230,230,1280,0,3,11.535693199213881,0.8633639990875963,231.1864469993452,171.8890625
1738653401,15,,Aggregated,114.400000,0.000000,2,4,5,7,36,59,83,160,220,230,230,1394,0,2,11.101602610466566,0.8570749996579252,231.1864469993452,170.97202295552367
1738653402,15,,Aggregated,114.100000,0.000000,2,3,5,7,36,46,82,150,220,230,230,1504,0,2,10.78759836435738,0.8551250011805678,231.1864469993452,171.8869680851064
1738653403,15,,Aggregated,112.700000,0.000000,2,3,5,7,36,44,80,150,220,230,230,1615,0,2,10.467131845812768,0.8485099988320144,231.1864469993452,170.6996904024768
1738653404,15,,Aggregated,110.900000,0.000000,2,3,4,6,36,44,80,140,220,230,230,1711,0,2,10.269315526583942,0.8485099988320144,231.1864469993452,171.3804792518995
