Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/auth/verify,904,0,3,3.391871128383374,2.154798999981722,41.135082001346746,109.375,7.607523087823907,0.0,3,3,3,4,5,7,9,10,41,41,41
OPTIONS,/api/auth/verify,904,0,1,1.6894672721336652,0.92056900030002,20.23749199906888,0.0,7.607523087823907,0.0,1,2,2,2,3,4,6,6,20,20,20
OPTIONS,/api/exercise-production,904,0,1,1.6340709435963916,0.9252730014850385,32.407090000560856,0.0,7.607523087823907,0.0,1,2,2,2,3,4,5,6,32,32,32
POST,/api/exercise-production,904,0,39,41.983808224569934,33.1044340000517,101.68412199891463,1141.0,7.607523087823907,0.0,39,40,42,43,55,68,78,81,100,100,100
OPTIONS,/api/user/login,904,0,1,1.9745587931003232,0.8667849997436861,25.104464999458287,0.0,7.607523087823907,0.0,1,2,2,3,4,5,6,7,25,25,25
POST,/api/user/login,904,0,3,3.9494696393577433,2.3974939995241584,44.29922700001043,109.375,7.607523087823907,0.0,3,3,4,4,6,8,11,15,44,44,44
DELETE,/api/user/logout,904,0,2,2.458614284305199,1.7160649986180943,40.79514499971992,14.0,7.607523087823907,0.0,2,2,2,3,3,4,5,8,41,41,41
OPTIONS,/api/user/logout,904,0,1,1.5143216714630527,0.9283239996875636,38.50540200073738,0.0,7.607523087823907,0.0,1,1,2,2,2,3,4,5,39,39,39
,Aggregated,7232,0,2,7.32452274461371,0.8667849997436861,101.68412199891463,171.71875,60.860184702591255,0.0,2,3,3,4,36,40,45,60,85,100,100
