cores,rts,tr,users,replica,ready_replica,util,mem
1.0,0.0,0.0,,4,4,0.0,0
1.0,0.0,0.0,0.0,4,4,0.0,0
1.0,0.09865512110436474,0.06450742240215925,1.0,4,4,0.0,0
1.0,0.08254626570667792,0.1482394366197183,2.0,4,4,0.0,0
1.0,0.07702397216883902,0.310954930834449,6.0,4,4,0.0,0
1.0,0.0617137905656359,0.6367615610799251,7.0,4,4,0.0,0
1.0,0.0588446291059567,0.9091683366733466,9.0,4,4,0.0,0
1.0,0.05679274933915763,1.2502766647586339,11.0,4,4,0.0,0
1.0,0.05545988772645918,1.6258387581372058,12.0,4,4,0.0,0
1.0,0.0543051277033283,2.1043762053107846,14.0,4,4,0.0,0
1.0,0.05347659098719709,2.619346549192364,16.0,4,4,0.0,0
1.0,0.05292017836980421,3.167710229341099,17.0,4,4,0.0,0
1.0,0.05251776138605179,3.784876543209877,19.0,4,4,0.0,0
1.0,0.05212028544105688,4.437095780720665,21.0,4,4,0.0,0
1.0,0.05188518116324552,5.15783528738919,22.0,4,4,0.0,0
1.0,0.051692943170601406,5.913642024730896,24.0,4,4,0.0,0
1.0,0.05158187440440802,6.77338003502627,26.0,4,4,0.0,0
1.0,0.05136860082586655,7.631987285142454,27.0,4,4,0.0,0
1.0,0.051345892821029686,8.560799792454228,29.0,4,4,0.0,0
1.0,0.05128183825030832,9.591391053999017,31.0,4,4,0.0,0
1.0,0.051133965194567775,10.6228403708892,32.0,4,4,0.0,0
1.0,0.05113841468879951,11.723727844482562,34.0,4,4,0.0,0
1.0,0.05125015960575685,12.927298223273299,36.0,4,4,0.07366245774986063,0
1.0,0.051598591938809474,14.143756162635578,37.0,2,4,0.1681077607631419,0
1.0,0.05163018895009115,15.425874048135178,39.0,4,5,0.24545908467904176,0
1.0,0.05187494156962754,16.745253721786458,41.0,5,5,0.2634886272573752,0
1.0,0.05255631482529538,18.125019239649067,42.0,5,7,0.406923955890615,0
1.0,0.05285579609752156,19.59208537127612,44.0,7,7,0.41298955507082297,0
1.0,0.05319106517951331,20.982097089228716,47.0,7,9,0.5812109441212334,0
1.0,0.053857459089678386,23.429812643678154,49.0,10,9,0.6915379861200803,0
1.0,0.0540490984933646,25.046411494252872,51.0,11,12,0.7658996779786078,0
1.0,0.054715609201201616,26.701965517241383,52.0,13,13,0.8615425755072356,0
1.0,0.0552396683838486,28.494105747126437,54.0,13,15,1.0230221287797,0
1.0,0.05552040468461291,30.258224137931034,56.0,14,16,0.9820858783413415,0
1.0,0.05587002685190168,31.96551724137931,57.0,13,16,1.2302989690427701,0
1.0,0.05626145305998742,33.41379310344828,59.0,15,16,1.3185567763563495,0
1.0,0.05719374096752736,35.10344827586207,61.0,16,15,1.275418560708273,0
1.0,0.05770999658815214,36.6551724137931,62.0,15,15,1.275418560708273,0
1.0,0.05814671871173816,38.275862068965516,64.0,14,16,1.628118216889546,0
1.0,0.05848631338295356,39.86206896551724,66.0,16,16,1.7397253434191007,0
1.0,0.05895333892868352,41.275862068965516,67.0,16,16,1.8715249989635565,0
1.0,0.059272369755979284,42.89655172413793,69.0,16,16,1.9379139350617218,0
1.0,0.059700015475709696,44.41379310344828,71.0,16,16,2.132844184373071,0
1.0,0.06000191183731366,45.89655172413793,72.0,16,16,2.137138624791777,0
1.0,0.0586953309519905,49.020959735245455,76.0,16,16,2.361372295678498,0
1.0,0.06216627733833092,50.62068965517241,77.0,16,16,2.4349674383672757,0
1.0,0.06288481250359586,52.03448275862069,79.0,16,16,2.5743822896501336,0
1.0,0.06346023225028154,53.62068965517241,81.0,16,16,2.678296512072659,0
1.0,0.0644473104383552,55.06896551724138,82.0,16,16,2.7743167567096436,0
1.0,0.06450662482358144,56.241379310344826,84.0,16,16,2.8330416042067563,0
1.0,0.06526030214220568,57.96551724137931,86.0,16,15,2.941642428203244,0
1.0,0.06617822869884041,59.44827586206897,87.0,16,16,2.980573244744161,0
1.0,0.06745686091616396,61.06896551724138,89.0,16,16,2.9736907563910546,0
1.0,0.06812286403019113,62.44827586206897,91.0,16,16,3.0447565565468837,0
1.0,0.0687591217498936,63.758620689655174,92.0,16,16,3.241502590571438,0
1.0,0.06951251739396119,65.3103448275862,94.0,16,16,3.1619654223946556,0
1.0,0.07152982317143852,68.51724137931035,97.0,16,16,3.3189414648942397,0
1.0,0.07178860852481128,69.9655172413793,99.0,16,16,3.382690727267925,0
1.0,0.07236597542541284,71.17744381635187,100.0,16,16,3.4080867559003027,0
