Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741732111,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741732112,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741732113,1,,Aggregated,0.000000,0.000000,6,6,29,29,50,50,50,50,50,50,50,8,0,3,12.136549128626939,1.1846050038002431,49.60435401881114,171.625
1741732114,3,,Aggregated,0.000000,0.000000,3,3,5,6,36,41,50,50,50,50,50,32,0,2,7.989686003384122,1.071147999027744,49.60435401881114,171.625
1741732115,5,,Aggregated,0.000000,0.000000,2,3,4,4,35,38,41,50,50,50,50,72,0,2,7.100790587072778,0.9870590001810342,49.60435401881114,171.625
1741732116,6,,Aggregated,4.000000,0.000000,2,3,3,4,35,38,39,41,50,50,50,120,0,2,6.853270751889795,0.9870590001810342,49.60435401881114,171.64166666666668
1741732117,8,,Aggregated,10.666667,0.000000,2,3,3,4,35,37,39,41,50,50,50,184,0,2,6.573316549727916,0.9336580114904791,49.60435401881114,171.66847826086956
1741732118,10,,Aggregated,18.000000,0.000000,2,3,3,4,35,37,39,41,50,50,50,264,0,2,6.44458999743096,0.9336580114904791,49.60435401881114,171.70075757575756
1741732119,11,,Aggregated,24.000000,0.000000,2,3,3,3,34,36,39,41,50,50,50,352,0,2,6.363044890018831,0.9228629933204502,49.60435401881114,171.72727272727272
1741732120,13,,Aggregated,30.666667,0.000000,2,3,3,3,34,36,38,39,50,50,50,456,0,2,6.258878825623501,0.8864330011419952,49.60435401881114,171.7565789473684
1741732121,15,,Aggregated,44.000000,0.000000,2,3,3,3,34,35,38,39,50,50,50,576,0,2,6.170473743673534,0.8864330011419952,49.60435401881114,171.78472222222223
1741732122,16,,Aggregated,50.666667,0.000000,2,2,3,3,34,35,37,39,50,50,50,696,0,2,6.05603715562263,0.8864330011419952,49.60435401881114,170.30603448275863
1741732123,18,,Aggregated,50.666667,0.000000,2,2,3,3,34,35,37,39,50,50,50,832,0,2,6.082434747091051,0.8834059990476817,49.60435401881114,171.83173076923077
1741732124,20,,Aggregated,68.900000,0.000000,2,2,3,3,34,35,38,41,62,62,62,992,0,2,6.145019613042326,0.8736829913686961,62.45101901004091,171.8508064516129
