cores,rts,tr,users,replica,util,mem
1.0,0.0,0.0,,1,0.0,0
1.0,0.0,0.0,0.0,1,0.0,0
1.0,0.10032926582067782,0.045566666666666665,1.0,1,0.0,0
1.0,0.06646740926937875,0.15846666666666664,3.0,1,0.0,0
1.0,0.0600322359726591,0.30115555555555557,5.0,1,0.0,0
1.0,0.05656756002926644,0.4763416666666667,6.0,1,0.0,0
1.0,0.05413076697013728,0.75684,8.0,1,0.0,0
1.0,0.052770317970607605,1.0695,10.0,1,0.0,0
1.0,0.052081908371045836,1.415047619047619,11.0,1,0.0,0
1.0,0.05105377326879816,1.8633916666666666,13.0,1,0.0,0
1.0,0.05035872699078523,2.344255555555555,15.0,1,0.0,0
1.0,0.04979194574016134,2.859066666666667,16.0,1,0.0,0
1.0,0.049862373639707656,3.476969696969697,18.0,1,0.0,0
1.0,0.05004672529050349,4.1263250000000005,20.0,1,0.0,0
1.0,0.05054660176678334,4.808687179487179,21.0,1,0.0,0
1.0,0.05217178611432412,5.558333333333334,23.0,1,0.0,0
1.0,0.05284109129859936,6.272528888888889,25.0,1,0.0,0
1.0,0.0547786001019479,7.1582333333333334,26.0,1,0.0,0
1.0,0.05467303581537786,8.043635294117646,28.0,1,0.0,0
1.0,0.06097190869335832,8.825094444444446,30.0,1,0.0,0
1.0,0.07754463190256955,9.640764912280702,31.0,1,0.0,0
1.0,0.09231043894468226,10.556700000000003,33.0,1,0.11694543309203724,0
1.0,0.105815286970269,11.382857142857143,35.0,1,0.14218331533074588,0
1.0,0.12793636085773158,12.274518181818182,36.0,2,0.14656085000000005,0
1.0,0.14872847295304117,13.128573913043478,38.0,2,0.21307708069370435,0
1.0,0.16361896023210484,14.222972222222223,40.0,2,0.24433522877135433,0
1.0,0.17423875945722164,15.178361333333331,41.0,2,0.3260139246015953,0
1.0,0.18616236509537187,16.279102564102566,43.0,3,0.32955525789018597,0
1.0,0.1972438080691955,17.381962962962966,45.0,3,0.4111410028309046,0
1.0,0.20698349614874076,18.58479285714286,46.0,3,0.4748799404997871,0
1.0,0.21192542289297756,19.885333333333328,48.0,3,0.48922541132556874,0
